time,HT_TRENDLINE
2007-05-09,52.1816
2007-05-08,51.9449
2007-05-07,51.7934
2007-05-04,51.6647
2007-05-03,51.5182
2007-05-02,51.3561
2007-05-01,51.1806
2007-04-30,50.9898
2007-04-27,50.8139
2007-04-26,50.6430
2007-04-25,50.4811
2007-04-24,50.3423
2007-04-23,50.2684
2007-04-20,50.2621
2007-04-19,50.2624
2007-04-18,50.2489
2007-04-17,50.2034
2007-04-16,50.1311
2007-04-13,50.0628
2007-04-12,49.9920
2007-04-11,49.9314
2007-04-10,49.8602
2007-04-09,49.7846
2007-04-05,49.7037
2007-04-04,49.6276
2007-04-03,49.5588
2007-04-02,49.4840
2007-03-30,49.4081
2007-03-29,49.3466
2007-03-28,49.3139
2007-03-27,49.3121
2007-03-26,49.3332
2007-03-23,49.4186
2007-03-22,49.5299
2007-03-21,49.6678
2007-03-20,49.8322
2007-03-19,49.9562
2007-03-16,50.0868
2007-03-15,50.2216
2007-03-14,50.3495
2007-03-13,50.4850
2007-03-12,50.6255
2007-03-09,50.7536
2007-03-08,50.8675
2007-03-07,50.9599
2007-03-06,51.0738
2007-03-05,51.2324
2007-03-02,51.4404
2007-03-01,51.6678
2007-02-28,51.8550
2007-02-27,51.9887
2007-02-26,52.0730
2007-02-23,52.1019
2007-02-22,52.0927
2007-02-21,52.0422
2007-02-20,51.9648
2007-02-16,51.8801
2007-02-15,51.8310
2007-02-14,51.8052
2007-02-13,51.8072
2007-02-12,51.8492
2007-02-09,51.8477
2007-02-08,51.8267
2007-02-07,51.7770
2007-02-06,51.6825
2007-02-05,51.5695
2007-02-02,51.4460
2007-02-01,51.3438
2007-01-31,51.2555
2007-01-30,51.1732
2007-01-29,51.0817
2007-01-26,51.0055
2007-01-25,50.9320
2007-01-24,50.8686
2007-01-23,50.8563
2007-01-22,50.8669
2007-01-19,50.8732
2007-01-18,50.8412
2007-01-17,50.7698
2007-01-16,50.6859
2007-01-12,50.5916
2007-01-11,50.5004
2007-01-10,50.4252
2007-01-09,50.3376
2007-01-08,50.2649
2007-01-05,50.1809
2007-01-04,50.0940
2007-01-03,50.0001
2006-12-29,49.8870
2006-12-28,49.7517
2006-12-27,49.6033
2006-12-26,49.4685
2006-12-22,49.3508
2006-12-21,49.2402
2006-12-20,49.1413
2006-12-19,49.0741
2006-12-18,49.0051
2006-12-15,48.9441
2006-12-14,48.8677
2006-12-13,48.7800
2006-12-12,48.7080
2006-12-11,48.6297
2006-12-08,48.5587
2006-12-07,48.4845
2006-12-06,48.3996
2006-12-05,48.3178
2006-12-04,48.2348
2006-12-01,48.1510
2006-11-30,48.0725
2006-11-29,47.9820
2006-11-28,47.8590
2006-11-27,47.7882
2006-11-24,47.7501
2006-11-22,47.7566
2006-11-21,47.6989
2006-11-20,47.6127
2006-11-17,47.4815
2006-11-16,47.2922
2006-11-15,47.1044
2006-11-14,46.9030
2006-11-13,46.6847
2006-11-10,46.4573
2006-11-09,46.2226
2006-11-08,46.0421
2006-11-07,45.8849
2006-11-06,45.7529
2006-11-03,45.5975
2006-11-02,45.4742
2006-11-01,45.3299
2006-10-31,45.2177
2006-10-30,45.0983
2006-10-27,44.9689
2006-10-26,44.8142
2006-10-25,44.6313
2006-10-24,44.4292
2006-10-23,44.2517
2006-10-20,44.1049
2006-10-19,43.9316
2006-10-18,43.7558
2006-10-17,43.5805
2006-10-16,43.4256
2006-10-13,43.2910
2006-10-12,43.1957
2006-10-11,43.1371
2006-10-10,43.0898
2006-10-09,43.0472
2006-10-06,43.0194
2006-10-05,42.9960
2006-10-04,42.9619
2006-10-03,42.9150
2006-10-02,42.8549
2006-09-29,42.7795
2006-09-28,42.7353
2006-09-27,42.6911
2006-09-26,42.6368
2006-09-25,42.5648
2006-09-22,42.4700
2006-09-21,42.3739
2006-09-20,42.2904
2006-09-19,42.2014
2006-09-18,42.1298
2006-09-15,42.0413
2006-09-14,41.9326
2006-09-13,41.8001
2006-09-12,41.6743
2006-09-11,41.5698
2006-09-08,41.5029
2006-09-07,41.4181
2006-09-06,41.3578
2006-09-05,41.2550
2006-09-01,41.1665
2006-08-31,41.0451
2006-08-30,40.8924
2006-08-29,40.7518
2006-08-28,40.5885
2006-08-25,40.4579
2006-08-24,40.3494
2006-08-23,40.2540
2006-08-22,40.1605
2006-08-21,40.0606
2006-08-18,39.9368
2006-08-17,39.8102
2006-08-16,39.7142
2006-08-15,39.6353
2006-08-14,39.5961
2006-08-11,39.5654
2006-08-10,39.5282
2006-08-09,39.4962
2006-08-08,39.4484
2006-08-07,39.4109
2006-08-04,39.3915
2006-08-03,39.3642
2006-08-02,39.3516
2006-08-01,39.3440
2006-07-31,39.3252
2006-07-28,39.2968
2006-07-27,39.3048
2006-07-26,39.3405
2006-07-25,39.4175
2006-07-24,39.4923
2006-07-21,39.5653
2006-07-20,39.6370
2006-07-19,39.7127
2006-07-18,39.7917
2006-07-17,39.9143
2006-07-14,40.0453
2006-07-13,40.1707
2006-07-12,40.2574
2006-07-11,40.3156
2006-07-10,40.3553
2006-07-07,40.3802
2006-07-06,40.3787
2006-07-05,40.3827
2006-07-03,40.4201
2006-06-30,40.4919
2006-06-29,40.5838
2006-06-28,40.6553
2006-06-27,40.7379
2006-06-26,40.8065
2006-06-23,40.8909
2006-06-22,40.9730
2006-06-21,41.0469
2006-06-20,41.1022
2006-06-19,41.1626
2006-06-16,41.2333
2006-06-15,41.3180
2006-06-14,41.4340
2006-06-13,41.5664
2006-06-12,41.7170
2006-06-09,41.8574
2006-06-08,41.9432
2006-06-07,42.0387
2006-06-06,42.1046
2006-06-05,42.1814
2006-06-02,42.2499
2006-06-01,42.3235
2006-05-31,42.3737
2006-05-30,42.4455
2006-05-26,42.5053
2006-05-25,42.5791
2006-05-24,42.6563
2006-05-23,42.7399
2006-05-22,42.8194
2006-05-19,42.8931
2006-05-18,42.9590
2006-05-17,42.9826
2006-05-16,42.9716
2006-05-15,42.9441
2006-05-12,42.9172
2006-05-11,42.9065
2006-05-10,42.8716
2006-05-09,42.8301
2006-05-08,42.7766
2006-05-05,42.7275
2006-05-04,42.7051
2006-05-03,42.7164
2006-05-02,42.7463
2006-05-01,42.7900
2006-04-28,42.8250
2006-04-27,42.8250
2006-04-26,42.8198
2006-04-25,42.8450
2006-04-24,42.8815
2006-04-21,42.9347
2006-04-20,42.9840
2006-04-19,43.0184
2006-04-18,43.0432
2006-04-17,43.0522
2006-04-13,43.0518
2006-04-12,43.0117
2006-04-11,42.9450
2006-04-10,42.8555
2006-04-07,42.7825
2006-04-06,42.7289
2006-04-05,42.6801
2006-04-04,42.6465
2006-04-03,42.6321
2006-03-31,42.6046
2006-03-30,42.5744
2006-03-29,42.5508
2006-03-28,42.5266
2006-03-27,42.5007
2006-03-24,42.4601
2006-03-23,42.4077
2006-03-22,42.3405
2006-03-21,42.2525
2006-03-20,42.1628
2006-03-17,42.0667
2006-03-16,41.9844
2006-03-15,41.9177
2006-03-14,41.8564
2006-03-13,41.8138
2006-03-10,41.7918
2006-03-09,41.7819
2006-03-08,41.7849
2006-03-07,41.7886
2006-03-06,41.8034
2006-03-03,41.8046
2006-03-02,41.7994
2006-03-01,41.8076
2006-02-28,41.8345
2006-02-27,41.8673
2006-02-24,41.8874
2006-02-23,41.8948
2006-02-22,41.8951
2006-02-21,41.8983
2006-02-17,41.9257
2006-02-16,41.9721
2006-02-15,42.0391
2006-02-14,42.1061
2006-02-13,42.1633
2006-02-10,42.2318
2006-02-09,42.3142
2006-02-08,42.4179
2006-02-07,42.5224
2006-02-06,42.6265
2006-02-03,42.6746
2006-02-02,42.7046
2006-02-01,42.7268
2006-01-31,42.7595
2006-01-30,42.8064
2006-01-27,42.8565
2006-01-26,42.9063
2006-01-25,42.9576
2006-01-24,43.0259
2006-01-23,43.1088
2006-01-20,43.2062
2006-01-19,43.2925
2006-01-18,43.3658
2006-01-17,43.4365
2006-01-13,43.5158
2006-01-12,43.6461
2006-01-11,43.7839
2006-01-10,43.9420
2006-01-09,44.0809
2006-01-06,44.1988
2006-01-05,44.3217
2006-01-04,44.4203
2006-01-03,44.4809
2005-12-30,44.4873
2005-12-29,44.4443
2005-12-28,44.3802
2005-12-27,44.3033
2005-12-23,44.2441
2005-12-22,44.2174
2005-12-21,44.2256
2005-12-20,44.2463
2005-12-19,44.2583
2005-12-16,44.2531
2005-12-15,44.2660
2005-12-14,44.2690
2005-12-13,44.2767
2005-12-12,44.2882
2005-12-09,44.2853
2005-12-08,44.2749
2005-12-07,44.2414
2005-12-06,44.1852
2005-12-05,44.1273
2005-12-02,44.0704
2005-12-01,44.0118
2005-11-30,43.9317
2005-11-29,43.8459
2005-11-28,43.7510
2005-11-25,43.6263
2005-11-23,43.4940
2005-11-22,43.3758
2005-11-21,43.2608
2005-11-18,43.1519
2005-11-17,43.0492
2005-11-16,42.9468
2005-11-15,42.8396
2005-11-14,42.7349
2005-11-11,42.6125
2005-11-10,42.4943
2005-11-09,42.4007
2005-11-08,42.3167
2005-11-07,42.2306
2005-11-04,42.1440
2005-11-03,42.0789
2005-11-02,42.0442
2005-11-01,42.0433
2005-10-31,42.0365
2005-10-28,42.0246
2005-10-27,42.0060
2005-10-26,41.9650
2005-10-25,41.9054
2005-10-24,41.8305
2005-10-21,41.7416
2005-10-20,41.6720
2005-10-19,41.5952
2005-10-18,41.5034
2005-10-17,41.4089
2005-10-14,41.3081
2005-10-13,41.1925
2005-10-12,41.1014
2005-10-11,41.0281
2005-10-10,40.9747
2005-10-07,40.9539
2005-10-06,40.9655
2005-10-05,40.9966
2005-10-04,41.0302
2005-10-03,41.0632
2005-09-30,41.0905
2005-09-29,41.1180
2005-09-28,41.1586
2005-09-27,41.2214
2005-09-26,41.2982
2005-09-23,41.3984
2005-09-22,41.5037
2005-09-21,41.6049
2005-09-20,41.7079
2005-09-19,41.7986
2005-09-16,41.8554
2005-09-15,41.9020
2005-09-14,41.9659
2005-09-13,42.0503
2005-09-12,42.1382
2005-09-09,42.2128
2005-09-08,42.2878
2005-09-07,42.3639
2005-09-06,42.4426
2005-09-02,42.5196
2005-09-01,42.5877
2005-08-31,42.6476
2005-08-30,42.6934
2005-08-29,42.7421
2005-08-26,42.7883
2005-08-25,42.8007
2005-08-24,42.7894
2005-08-23,42.7643
2005-08-22,42.7255
2005-08-19,42.6840
2005-08-18,42.6345
2005-08-17,42.5249
2005-08-16,42.3500
2005-08-15,42.0986
2005-08-12,41.8440
2005-08-11,41.6106
2005-08-10,41.3956
2005-08-09,41.2702
2005-08-08,41.1673
2005-08-05,41.1159
2005-08-04,41.0989
2005-08-03,41.1028
2005-08-02,41.1046
2005-08-01,41.0814
2005-07-29,41.0527
2005-07-28,41.0315
2005-07-27,41.0349
2005-07-26,41.0173
2005-07-25,40.9458
2005-07-22,40.7958
2005-07-21,40.6116
2005-07-20,40.4028
2005-07-19,40.1622
2005-07-18,39.8956
2005-07-15,39.6771
2005-07-14,39.4319
2005-07-13,39.2489
2005-07-12,39.1260
2005-07-11,39.0340
2005-07-08,38.9743
2005-07-07,38.9246
2005-07-06,38.8984
2005-07-05,38.8852
2005-07-01,38.8856
2005-06-30,38.8952
2005-06-29,38.9149
2005-06-28,38.9469
2005-06-27,39.0020
2005-06-24,39.0739
2005-06-23,39.1148
2005-06-22,39.1217
2005-06-21,39.1273
2005-06-20,39.1151
2005-06-17,39.1026
2005-06-16,39.1026
2005-06-15,39.1089
2005-06-14,39.1306
2005-06-13,39.1653
2005-06-10,39.1683
2005-06-09,39.1398
2005-06-08,39.0912
2005-06-07,39.0232
2005-06-06,38.9476
2005-06-03,38.8811
2005-06-02,38.8558
2005-06-01,38.8336
2005-05-31,38.8324
2005-05-27,38.8318
2005-05-26,38.8204
2005-05-25,38.8114
2005-05-24,38.7999
2005-05-23,38.7459
2005-05-20,38.6714
2005-05-19,38.6026
2005-05-18,38.5859
2005-05-17,38.6974
2005-05-16,38.9077
2005-05-13,39.2511
2005-05-12,39.6751
2005-05-11,40.0787
2005-05-10,40.5346
2005-05-09,40.9219
2005-05-06,41.3212
2005-05-05,41.6273
2005-05-04,41.9119
2005-05-03,42.1664
2005-05-02,42.4132
2005-04-29,42.6175
2005-04-28,42.8371
2005-04-27,43.0053
2005-04-26,43.1170
2005-04-25,43.3368
2005-04-22,43.6921
2005-04-21,44.0243
2005-04-20,44.4063
2005-04-19,44.8328
2005-04-18,45.2401
2005-04-15,45.5804
2005-04-14,45.8486
2005-04-13,46.0282
2005-04-12,46.2166
2005-04-11,46.3942
2005-04-08,46.5427
2005-04-07,46.6563
2005-04-06,46.7364
2005-04-05,46.8172
2005-04-04,46.8751
2005-04-01,46.9220
2005-03-31,46.9807
2005-03-30,47.0090
2005-03-29,47.0314
2005-03-28,47.0418
2005-03-24,47.0535
2005-03-23,47.0926
2005-03-22,47.1505
2005-03-21,47.2285
2005-03-18,47.3148
2005-03-17,47.4003
2005-03-16,47.4872
2005-03-15,47.5784
2005-03-14,47.6665
2005-03-11,47.7175
2005-03-10,47.7552
2005-03-09,47.7882
2005-03-08,47.8300
2005-03-07,47.8924
2005-03-04,47.9525
2005-03-03,47.9796
2005-03-02,47.9992
2005-03-01,47.9969
2005-02-28,47.9752
2005-02-25,47.9429
2005-02-24,47.9179
2005-02-23,47.9029
2005-02-22,47.9196
2005-02-18,47.9497
2005-02-17,48.0038
2005-02-16,48.0728
2005-02-15,48.1679
2005-02-14,48.3000
2005-02-11,48.4338
2005-02-10,48.5635
2005-02-09,48.6632
2005-02-08,48.7251
2005-02-07,48.7763
2005-02-04,48.8207
2005-02-03,48.8559
2005-02-02,48.8768
2005-02-01,48.8749
2005-01-31,48.8693
2005-01-28,48.8683
2005-01-27,48.9040
2005-01-26,48.9717
2005-01-25,49.0466
2005-01-24,49.1563
2005-01-21,49.2830
2005-01-20,49.4134
2005-01-19,49.5249
2005-01-18,49.6134
2005-01-14,49.6749
2005-01-13,49.7375
2005-01-12,49.7912
2005-01-11,49.8434
2005-01-10,49.8803
2005-01-07,49.8953
2005-01-06,49.9106
2005-01-05,49.9021
2005-01-04,49.8932
2005-01-03,49.8524
2004-12-31,49.7983
2004-12-30,49.7302
2004-12-29,49.6429
2004-12-28,49.5617
2004-12-27,49.4727
2004-12-23,49.4024
2004-12-22,49.3257
2004-12-21,49.2637
2004-12-20,49.1982
2004-12-17,49.1068
2004-12-16,48.9757
2004-12-15,48.8132
2004-12-14,48.6218
2004-12-13,48.4039
2004-12-10,48.1682
2004-12-09,47.9056
2004-12-08,47.6009
2004-12-07,47.3178
2004-12-06,47.0480
2004-12-03,46.8036
2004-12-02,46.6362
2004-12-01,46.5293
2004-11-30,46.4619
2004-11-29,46.4264
2004-11-26,46.3924
2004-11-24,46.3455
2004-11-23,46.3104
2004-11-22,46.2740
2004-11-19,46.2684
2004-11-18,46.2808
2004-11-17,46.2921
2004-11-16,46.3216
2004-11-15,46.3197
2004-11-12,46.2890
2004-11-11,46.2248
2004-11-10,46.1069
2004-11-09,45.9765
2004-11-08,45.8237
2004-11-05,45.6385
2004-11-04,45.4195
2004-11-03,45.2412
2004-11-02,45.0397
2004-11-01,44.8762
2004-10-29,44.7503
2004-10-28,44.6689
2004-10-27,44.6046
2004-10-26,44.5461
2004-10-25,44.4885
2004-10-22,44.4169
2004-10-21,44.3214
2004-10-20,44.2016
2004-10-19,44.0788
2004-10-18,43.9852
2004-10-15,43.9508
2004-10-14,43.9320
2004-10-13,43.9468
2004-10-12,43.9490
2004-10-11,43.9371
2004-10-08,43.9190
2004-10-07,43.8975
2004-10-06,43.8696
2004-10-05,43.8389
2004-10-04,43.8181
2004-10-01,43.7986
2004-09-30,43.7842
2004-09-29,43.7805
2004-09-28,43.7879
2004-09-27,43.7885
2004-09-24,43.7917
2004-09-23,43.7870
2004-09-22,43.7809
2004-09-21,43.7723
2004-09-20,43.7435
2004-09-17,43.7144
2004-09-16,43.6764
2004-09-15,43.6335
2004-09-14,43.5871
2004-09-13,43.5267
2004-09-10,43.4561
2004-09-09,43.3700
2004-09-08,43.2947
2004-09-07,43.2403
2004-09-03,43.2223
2004-09-02,43.2202
2004-09-01,43.2192
2004-08-31,43.2579
2004-08-30,43.3110
2004-08-27,43.3742
2004-08-26,43.4204
2004-08-25,43.4611
2004-08-24,43.4794
2004-08-23,43.4909
2004-08-20,43.4890
2004-08-19,43.4634
2004-08-18,43.4420
2004-08-17,43.4457
2004-08-16,43.4755
2004-08-13,43.5312
2004-08-12,43.6036
2004-08-11,43.6606
2004-08-10,43.7232
2004-08-09,43.7816
2004-08-06,43.8460
2004-08-05,43.9372
2004-08-04,44.0336
2004-08-03,44.1381
2004-08-02,44.2518
2004-07-30,44.3382
2004-07-29,44.4176
2004-07-28,44.5131
2004-07-27,44.6230
2004-07-26,44.7092
2004-07-23,44.7676
2004-07-22,44.8083
2004-07-21,44.8379
2004-07-20,44.8735
2004-07-19,44.9144
2004-07-16,44.9777
2004-07-15,45.0544
2004-07-14,45.1392
2004-07-13,45.2245
2004-07-12,45.3111
2004-07-09,45.4142
2004-07-08,45.5288
2004-07-07,45.6299
2004-07-06,45.6967
2004-07-02,45.7313
2004-07-01,45.7343
2004-06-30,45.7278
2004-06-29,45.7163
2004-06-28,45.6919
2004-06-25,45.6460
2004-06-24,45.5792
2004-06-23,45.4816
2004-06-22,45.3760
2004-06-21,45.2652
2004-06-18,45.1587
2004-06-17,45.0789
2004-06-16,45.0027
2004-06-15,44.9312
2004-06-14,44.8735
2004-06-10,44.8494
2004-06-09,44.8534
2004-06-08,44.8910
2004-06-07,44.9727
2004-06-04,45.0933
2004-06-03,45.2024
2004-06-02,45.3119
2004-06-01,45.4272
2004-05-28,45.5374
2004-05-27,45.6694
2004-05-26,45.8338
2004-05-25,45.9720
2004-05-24,46.0644
2004-05-21,46.1440
2004-05-20,46.2055
2004-05-19,46.2564
2004-05-18,46.3088
2004-05-17,46.3667
2004-05-14,46.4263
2004-05-13,46.4813
2004-05-12,46.5366
2004-05-11,46.5959
2004-05-10,46.6505
2004-05-07,46.7019
2004-05-06,46.7530
2004-05-05,46.8138
2004-05-04,46.8765
2004-05-03,46.9334
2004-04-30,46.9862
2004-04-29,47.0407
2004-04-28,47.0827
2004-04-27,47.1167
2004-04-26,47.1490
2004-04-23,47.1872
2004-04-22,47.2253
2004-04-21,47.2758
2004-04-20,47.3465
2004-04-19,47.4020
2004-04-16,47.3995
2004-04-15,47.3808
2004-04-14,47.3157
2004-04-13,47.3102
2004-04-12,47.3231
2004-04-08,47.3486
2004-04-07,47.3922
2004-04-06,47.4071
2004-04-05,47.3877
2004-04-02,47.3825
2004-04-01,47.4108
2004-03-31,47.4882
2004-03-30,47.5980
2004-03-29,47.6926
2004-03-26,47.7854
2004-03-25,47.8805
2004-03-24,48.0304
2004-03-23,48.2111
2004-03-22,48.3836
2004-03-19,48.5790
2004-03-18,48.7756
2004-03-17,48.9579
2004-03-16,49.1561
2004-03-15,49.3376
2004-03-12,49.5246
2004-03-11,49.6823
2004-03-10,49.8280
2004-03-09,49.9384
2004-03-08,50.0021
2004-03-05,50.0379
2004-03-04,50.0456
2004-03-03,50.0327
2004-03-02,50.0257
2004-03-01,50.0567
2004-02-27,50.1351
2004-02-26,50.2006
2004-02-25,50.2469
2004-02-24,50.2745
2004-02-23,50.2889
2004-02-20,50.2874
2004-02-19,50.2612
2004-02-18,50.2395
2004-02-17,50.1710
2004-02-13,50.0340
2004-02-12,49.8910
2004-02-11,49.6857
2004-02-10,49.4993
2004-02-09,49.3559
2004-02-06,49.1604
2004-02-05,48.9646
2004-02-04,48.7677
2004-02-03,48.5471
2004-02-02,48.3289
2004-01-30,48.1464
2004-01-29,48.0160
2004-01-28,47.8967
2004-01-27,47.7658
2004-01-26,47.6239
2004-01-23,47.4766
2004-01-22,47.3641
2004-01-21,47.2685
2004-01-20,47.1853
2004-01-16,47.1318
2004-01-15,47.1127
2004-01-14,47.1206
2004-01-13,47.1505
2004-01-12,47.1573
2004-01-09,47.1344
2004-01-08,47.1050
2004-01-07,47.0553
2004-01-06,47.0116
2004-01-05,46.9664
2004-01-02,46.9340
2003-12-31,46.9116
2003-12-30,46.8768
2003-12-29,46.8291
2003-12-26,46.7866
2003-12-24,46.7482
2003-12-23,46.7327
2003-12-22,46.7114
2003-12-19,46.6807
2003-12-18,46.6157
2003-12-17,46.5318
2003-12-16,46.4176
2003-12-15,46.3067
2003-12-12,46.1834
2003-12-11,46.0533
2003-12-10,45.9290
2003-12-09,45.8393
2003-12-08,45.8025
2003-12-05,45.7822
2003-12-04,45.7717
2003-12-03,45.7320
2003-12-02,45.6775
2003-12-01,45.6118
2003-11-28,45.5624
2003-11-26,45.5222
2003-11-25,45.5140
2003-11-24,45.5138
2003-11-21,45.5153
2003-11-20,45.5257
2003-11-19,45.5230
2003-11-18,45.4878
2003-11-17,45.4447
2003-11-14,45.3861
2003-11-13,45.3300
2003-11-12,45.2814
2003-11-11,45.2646
2003-11-10,45.2891
2003-11-07,45.3513
2003-11-06,45.4705
2003-11-05,45.5807
2003-11-04,45.6947
2003-11-03,45.7885
2003-10-31,45.8690
2003-10-30,45.9412
2003-10-29,45.9973
2003-10-28,46.0422
2003-10-27,46.0962
2003-10-24,46.1525
2003-10-23,46.1896
2003-10-22,46.2093
2003-10-21,46.1982
2003-10-20,46.1937
2003-10-17,46.2160
2003-10-16,46.2396
2003-10-15,46.2529
2003-10-14,46.2057
2003-10-13,46.1078
2003-10-10,45.9710
2003-10-09,45.8366
2003-10-08,45.7210
2003-10-07,45.6115
2003-10-06,45.5037
2003-10-03,45.4302
2003-10-02,45.3690
2003-10-01,45.2722
2003-09-30,45.1777
2003-09-29,45.0402
2003-09-26,44.9221
2003-09-25,44.8300
2003-09-24,44.6720
2003-09-23,44.5196
2003-09-22,44.2799
2003-09-19,44.0372
2003-09-18,43.7986
2003-09-17,43.5255
2003-09-16,43.3030
2003-09-15,43.0786
2003-09-12,42.8765
2003-09-11,42.6976
2003-09-10,42.5042
2003-09-09,42.2879
2003-09-08,42.0543
2003-09-05,41.8594
2003-09-04,41.7273
2003-09-03,41.6097
2003-09-02,41.5299
2003-08-29,41.4848
2003-08-28,41.4850
2003-08-27,41.4894
2003-08-26,41.4875
2003-08-25,41.4848
2003-08-22,41.4643
2003-08-21,41.4400
2003-08-20,41.4106
2003-08-19,41.3905
2003-08-18,41.3992
2003-08-15,41.4406
2003-08-14,41.5451
2003-08-13,41.6514
2003-08-12,41.7432
2003-08-11,41.8158
2003-08-08,41.8805
2003-08-07,41.9739
2003-08-06,42.0725
2003-08-05,42.1881
2003-08-04,42.3220
2003-08-01,42.4379
2003-07-31,42.5339
2003-07-30,42.6056
2003-07-29,42.6722
2003-07-28,42.7282
2003-07-25,42.7804
2003-07-24,42.8320
2003-07-23,42.8878
2003-07-22,42.9319
2003-07-21,42.9515
2003-07-18,42.9541
2003-07-17,42.9220
2003-07-16,42.8554
2003-07-15,42.7773
2003-07-14,42.7298
2003-07-11,42.7229
2003-07-10,42.7098
2003-07-09,42.6750
2003-07-08,42.6159
2003-07-07,42.5417
2003-07-03,42.4905
2003-07-02,42.4441
2003-07-01,42.3730
2003-06-30,42.3240
2003-06-27,42.2982
2003-06-26,42.3372
2003-06-25,42.4325
2003-06-24,42.5917
2003-06-23,42.7425
2003-06-20,42.8345
2003-06-19,42.9133
2003-06-18,43.0102
2003-06-17,43.1493
2003-06-16,43.3295
2003-06-13,43.5084
2003-06-12,43.6548
2003-06-11,43.7355
2003-06-10,43.8096
2003-06-09,43.8722
2003-06-06,43.8950
2003-06-05,43.9082
2003-06-04,43.8835
2003-06-03,43.8147
2003-06-02,43.7321
2003-05-30,43.6471
2003-05-29,43.6078
2003-05-28,43.5613
2003-05-27,43.5303
2003-05-23,43.5267
2003-05-22,43.6179
2003-05-21,43.7473
2003-05-20,43.7904
2003-05-19,43.7891
2003-05-16,43.7516
2003-05-15,43.6294
2003-05-14,43.4634
2003-05-13,43.2952
2003-05-12,43.1246
2003-05-09,42.9254
2003-05-08,42.7629
2003-05-07,42.6363
2003-05-06,42.4494
2003-05-05,42.2788
2003-05-02,42.0726
2003-05-01,41.8953
2003-04-30,41.7475
2003-04-29,41.6052
2003-04-28,41.4612
2003-04-25,41.3068
2003-04-24,41.1731
2003-04-23,41.0652
2003-04-22,40.9772
2003-04-21,40.9265
2003-04-17,40.9202
2003-04-16,40.9208
2003-04-15,40.9675
2003-04-14,41.0090
2003-04-11,41.0759
2003-04-10,41.1010
2003-04-09,41.0591
2003-04-08,40.9764
2003-04-07,40.8376
2003-04-04,40.6957
2003-04-03,40.5616
2003-04-02,40.4416
2003-04-01,40.3658
2003-03-31,40.2973
2003-03-28,40.2180
2003-03-27,40.1314
2003-03-26,40.0437
2003-03-25,39.9519
2003-03-24,39.8414
2003-03-21,39.7352
2003-03-20,39.6262
2003-03-19,39.5570
2003-03-18,39.4774
2003-03-17,39.3977
2003-03-14,39.3323
2003-03-13,39.2950
2003-03-12,39.2999
2003-03-11,39.3386
2003-03-10,39.3704
2003-03-07,39.4034
2003-03-06,39.4451
2003-03-05,39.5086
2003-03-04,39.5608
2003-03-03,39.6067
2003-02-28,39.6214
2003-02-27,39.6322
2003-02-26,39.6452
2003-02-25,39.6487
2003-02-24,39.6440
2003-02-21,39.6513
2003-02-20,39.6503
2003-02-19,39.6907
2003-02-18,39.7714
2003-02-14,39.9147
2003-02-13,40.1734
2003-02-12,40.4556
2003-02-11,40.7249
2003-02-10,40.9643
2003-02-07,41.1905
2003-02-06,41.3991
2003-02-05,41.5675
2003-02-04,41.7100
2003-02-03,41.7773
2003-01-31,41.7685
2003-01-30,41.7289
2003-01-29,41.6782
2003-01-28,41.6364
2003-01-27,41.6068
2003-01-24,41.5805
2003-01-23,41.5499
2003-01-22,41.4950
2003-01-21,41.4701
2003-01-17,41.4144
2003-01-16,41.3201
2003-01-15,41.1879
2003-01-14,41.0683
2003-01-13,40.9390
2003-01-10,40.8217
2003-01-09,40.7117
2003-01-08,40.6054
2003-01-07,40.5280
2003-01-06,40.4785
2003-01-03,40.5161
2003-01-02,40.6122
2002-12-31,40.8134
2002-12-30,41.0621
2002-12-27,41.2977
2002-12-26,41.4950
2002-12-24,41.6441
2002-12-23,41.7740
2002-12-20,41.8679
2002-12-19,41.9280
2002-12-18,41.9299
2002-12-17,41.8864
2002-12-16,41.8343
2002-12-13,41.8061
2002-12-12,41.7647
2002-12-11,41.7062
2002-12-10,41.6345
2002-12-09,41.5839
2002-12-06,41.5423
2002-12-05,41.4881
2002-12-04,41.3862
2002-12-03,41.2362
2002-12-02,41.0216
2002-11-29,40.7147
2002-11-27,40.4068
2002-11-26,40.0575
2002-11-25,39.7674
2002-11-22,39.4368
2002-11-21,39.1068
2002-11-20,38.8085
2002-11-19,38.5729
2002-11-18,38.3253
2002-11-15,38.0598
2002-11-14,37.6135
2002-11-13,37.0858
2002-11-12,36.5462
2002-11-11,35.9990
2002-11-08,35.5822
2002-11-07,35.1443
2002-11-06,34.6606
2002-11-05,34.2218
2002-11-04,33.8022
2002-11-01,33.4853
2002-10-31,33.2474
2002-10-30,33.1828
2002-10-29,33.2668
2002-10-28,33.3626
2002-10-25,33.4671
2002-10-24,33.4518
2002-10-23,33.3512
2002-10-22,33.1497
2002-10-21,32.8826
2002-10-18,32.6216
2002-10-17,32.3933
2002-10-16,32.2621
2002-10-15,32.2732
2002-10-14,32.3197
2002-10-11,32.4620
2002-10-10,32.5888
2002-10-09,32.8075
2002-10-08,33.0852
2002-10-07,33.4048
2002-10-04,33.6984
2002-10-03,34.0422
2002-10-02,34.3780
2002-10-01,34.7282
2002-09-30,35.1103
2002-09-27,35.5346
2002-09-26,35.9688
2002-09-25,36.4407
2002-09-24,36.9493
2002-09-23,37.3946
