time,PHASE,QUADRATURE
2006-12-28,0.3676,-0.3966
2006-12-27,0.4526,-0.2379
2006-12-26,0.4854,-0.2296
2006-12-22,0.6445,-0.0733
2006-12-21,0.6144,0.4250
2006-12-20,0.3366,0.6725
2006-12-19,0.0048,0.4163
2006-12-18,-0.0922,-0.5671
2006-12-15,0.3659,-1.4832
2006-12-14,0.9212,-1.4828
2006-12-13,1.4499,-1.0348
2006-12-12,1.7380,1.0562
2006-12-11,0.7753,2.8612
2006-12-08,-0.0065,2.4649
2006-12-07,-0.4599,2.3841
2006-12-06,-1.1395,1.6255
2006-12-05,-1.3725,-0.2631
2006-12-04,-0.9441,-2.0144
2006-12-01,-0.2172,-1.7463
2006-11-30,-0.1732,-0.7472
2006-11-29,-0.1043,-1.3361
2006-11-28,0.3491,-1.7510
2006-11-27,0.7251,-0.7692
2006-11-24,0.6796,0.0434
2006-11-22,0.7029,0.5403
2006-11-21,0.4056,1.3301
2006-11-20,-0.1203,0.5814
2006-11-17,0.0400,-0.8481
2006-11-16,0.4774,-0.6852
2006-11-15,0.5315,-0.1606
2006-11-14,0.5638,0.3902
2006-11-13,0.2406,0.8413
2006-11-10,0.0116,0.1062
2006-11-09,0.1999,-0.3752
2006-11-08,0.3743,-0.1523
2006-11-07,0.3505,0.6642
2006-11-06,-0.1487,0.4821
2006-11-03,-0.0764,-1.2182
2006-11-02,0.5305,-1.6610
2006-11-01,0.8200,-1.5504
2006-10-31,1.2325,-1.9700
2006-10-30,1.7424,-1.2554
2006-10-27,1.9137,-0.7220
2006-10-26,2.2263,0.1130
2006-10-25,1.8265,1.4352
2006-10-24,1.2481,1.1471
2006-10-23,1.1954,0.8477
2006-10-20,0.8521,0.9578
2006-10-19,0.5721,0.4665
2006-10-18,0.5287,0.0696
2006-10-17,0.6259,-0.0296
2006-10-16,0.6103,0.2099
2006-10-13,0.4730,0.1756
2006-10-12,0.5331,0.3254
2006-10-11,0.2562,0.7009
2006-10-10,-0.0767,0.3856
2006-10-09,-0.0708,0.0262
2006-10-06,-0.0360,-0.1043
2006-10-05,0.0714,-0.1341
2006-10-04,0.1286,0.1050
2006-10-03,0.0394,0.3823
2006-10-02,-0.2504,0.5503
2006-09-29,-0.5112,-0.1371
2006-09-28,-0.0667,-0.6480
2006-09-27,0.0726,-0.0657
2006-09-26,-0.1623,-0.5337
2006-09-25,0.3399,-1.2013
2006-09-22,0.7064,-0.7870
2006-09-21,0.8818,-0.6199
2006-09-20,1.1454,0.2075
2006-09-19,0.8256,1.3785
2006-09-18,0.2879,1.7592
2006-09-15,-0.3339,1.4343
2006-09-14,-0.6600,0.1912
2006-09-13,-0.3959,-0.8065
2006-09-12,-0.0357,-1.0646
2006-09-11,0.2676,-0.9307
2006-09-08,0.4685,-0.9222
2006-09-07,0.8582,-0.5175
2006-09-06,0.8377,0.4191
2006-09-05,0.5604,0.7321
2006-09-01,0.3096,0.8258
2006-08-31,-0.0640,0.5350
2006-08-30,-0.1721,-0.2851
2006-08-29,0.1152,-1.0655
2006-08-28,0.6813,-1.2787
2006-08-25,1.1522,-0.9546
2006-08-24,1.4574,-0.1665
2006-08-23,1.2553,0.6724
2006-08-22,0.8574,0.9347
2006-08-21,0.5036,0.9706
2006-08-18,0.1868,0.7409
2006-08-17,0.0624,0.6249
2006-08-16,-0.1831,0.5634
2006-08-15,-0.3090,0.3001
2006-08-14,-0.3871,0.0653
2006-08-11,-0.3309,-0.2810
2006-08-10,-0.2016,-0.3479
2006-08-09,-0.1537,-0.5897
2006-08-08,0.2108,-0.8478
2006-08-07,0.5368,-0.2888
2006-08-04,0.4201,0.1487
2006-08-03,0.3114,0.1905
2006-08-02,0.2138,0.0258
2006-08-01,0.3178,-0.1420
2006-07-31,0.3063,-0.0421
2006-07-28,0.3445,-0.3009
2006-07-27,0.6990,0.1268
2006-07-26,0.3991,1.1548
2006-07-25,-0.3049,1.3253
2006-07-24,-0.8104,0.9122
2006-07-21,-1.0648,0.2880
2006-07-20,-0.9711,-0.2666
2006-07-19,-0.7332,-0.5021
2006-07-18,-0.5396,-0.3692
2006-07-17,-0.5537,-0.5711
2006-07-14,-0.1706,-0.9100
2006-07-13,0.2126,-0.6692
2006-07-12,0.3968,-0.1748
2006-07-11,0.2888,0.2625
2006-07-10,0.1594,0.3269
2006-07-07,0.0583,0.6571
2006-07-06,-0.3604,0.6051
2006-07-05,-0.4027,0.1058
2006-07-03,-0.4019,0.0617
2006-06-30,-0.4549,-0.2963
2006-06-29,-0.1939,-0.6445
2006-06-28,0.0270,-0.3857
2006-06-27,0.0113,-0.2850
2006-06-26,0.1426,-0.4255
2006-06-23,0.3814,-0.0757
2006-06-22,0.3324,0.6728
2006-06-21,-0.1309,1.2934
2006-06-20,-0.6860,0.8866
2006-06-19,-0.7334,0.4250
2006-06-16,-0.9727,0.3071
2006-06-15,-0.9704,-0.6704
2006-06-14,-0.3904,-0.7020
2006-06-13,-0.4404,-0.0119
2006-06-12,-0.5421,-0.5071
2006-06-09,-0.1599,-0.7662
2006-06-08,-0.0002,-0.2566
2006-06-07,-0.0504,-0.3330
2006-06-06,0.2139,-0.2434
2006-06-05,0.1934,0.4304
2006-06-02,-0.0943,0.6648
2006-06-01,-0.3120,0.6200
2006-05-31,-0.5071,0.5651
2006-05-30,-0.7038,0.3641
2006-05-26,-0.8053,0.0063
2006-05-25,-0.7271,-0.3230
2006-05-24,-0.5138,-0.5575
2006-05-23,-0.2127,-0.4633
2006-05-22,-0.1535,-0.1466
2006-05-19,-0.2193,-0.2460
2006-05-18,-0.0429,-0.5399
2006-05-17,0.2346,-0.4476
2006-05-16,0.3441,-0.1232
2006-05-15,0.3192,0.2104
2006-05-12,0.1673,0.4581
2006-05-11,-0.0125,0.4901
2006-05-10,-0.1743,0.3449
2006-05-09,-0.3133,0.0426
2006-05-08,-0.2945,-0.6575
2006-05-05,0.2144,-1.0668
2006-05-04,0.6494,-0.3533
2006-05-03,0.5212,0.3838
2006-05-02,0.2409,0.6804
2006-05-01,-0.1031,0.3747
2006-04-28,-0.0974,-0.1055
2006-04-27,-0.0097,-0.6511
2006-04-26,0.5418,-0.5436
2006-04-25,0.5523,0.7086
2006-04-24,0.0711,1.3265
2006-04-21,-0.4152,1.7472
2006-04-20,-1.1290,0.9824
2006-04-19,-1.0747,-0.3930
2006-04-18,-0.8618,-1.1137
2006-04-17,-0.2818,-1.8893
2006-04-13,0.4757,-1.2216
2006-04-12,0.5360,0.0041
2006-04-11,0.3485,0.6324
2006-04-10,0.0143,0.8616
2006-04-07,-0.1180,0.2897
2006-04-06,0.0112,0.6063
2006-04-05,-0.3922,1.0748
2006-04-04,-0.6135,-0.1112
2006-04-03,-0.3616,-0.5131
2006-03-31,-0.3191,-0.8673
2006-03-30,0.1429,-1.3204
2006-03-29,0.4571,-0.4325
2006-03-28,0.3347,-0.1332
2006-03-27,0.4029,-0.2179
2006-03-24,0.3950,-0.2969
2006-03-23,0.6145,-0.5455
2006-03-22,0.8257,-0.1028
2006-03-21,0.6892,0.2147
2006-03-20,0.6069,0.2182
2006-03-17,0.5167,0.2307
2006-03-16,0.4939,0.2442
2006-03-15,0.3872,0.4841
2006-03-14,0.1220,0.5209
2006-03-13,-0.0285,0.3646
2006-03-10,-0.1325,0.2308
2006-03-09,-0.1785,0.1236
2006-03-08,-0.2123,-0.0024
2006-03-07,-0.1274,-0.0723
2006-03-06,-0.1528,0.1626
2006-03-03,-0.3206,-0.1134
2006-03-02,-0.0527,-0.3535
2006-03-01,0.0052,0.0658
2006-02-28,-0.1412,-0.0641
2006-02-27,-0.0125,-0.1852
2006-02-24,-0.0035,-0.2599
2006-02-23,0.1511,-0.3141
2006-02-22,0.1570,-0.3997
2006-02-21,0.4317,-0.4282
2006-02-17,0.5406,0.2514
2006-02-16,0.3625,0.9069
2006-02-15,-0.0797,1.4814
2006-02-14,-0.7568,1.0124
2006-02-13,-0.8760,-0.1933
2006-02-10,-0.5722,-1.1776
2006-02-09,0.0626,-1.1624
2006-02-08,0.2498,-0.4155
2006-02-07,0.2996,-0.0015
2006-02-06,0.2316,0.7503
2006-02-03,-0.1700,1.1174
2006-02-02,-0.4549,1.2668
2006-02-01,-0.9401,1.1810
2006-01-31,-1.2107,0.3732
2006-01-30,-1.2649,-0.3504
2006-01-27,-0.9810,-1.5982
2006-01-26,-0.0711,-1.3025
2006-01-25,-0.1168,0.3592
2006-01-24,-0.5351,0.0825
2006-01-23,-0.4247,-0.8115
2006-01-20,-0.0957,-1.7550
2006-01-19,0.5039,-1.6619
2006-01-18,0.7016,-1.3089
2006-01-17,1.2985,-0.5428
2006-01-13,1.1138,1.9979
2006-01-12,0.0694,2.3268
2006-01-11,-0.3074,1.3029
2006-01-10,-0.5632,0.8001
2006-01-09,-0.6551,-0.2509
2006-01-06,-0.4092,-0.9345
2006-01-05,-0.1363,-1.0572
2006-01-04,0.1715,-0.7939
2006-01-03,0.3239,0.2061
2005-12-30,0.1125,1.3283
2005-12-29,-0.3434,2.0805
2005-12-28,-0.8362,2.0856
2005-12-27,-1.0194,2.3385
2005-12-23,-1.4911,4.1058
2005-12-22,-2.5897,4.3886
2005-12-21,-3.3418,1.3731
2005-12-20,-3.1650,-2.2801
2005-12-19,-2.2363,-3.8465
2005-12-16,-1.6589,-3.4971
2005-12-15,-0.9171,-3.8617
2005-12-14,-0.1460,-2.1529
2005-12-13,-0.1795,-0.1127
2005-12-12,-0.3804,-0.5956
2005-12-09,-0.0697,-1.1208
2005-12-08,0.0911,-0.7949
2005-12-07,0.2267,-1.2213
2005-12-06,0.5919,-1.0922
2005-12-05,0.7198,-0.5858
2005-12-02,0.8504,-0.4453
2005-12-01,0.8778,0.0996
2005-11-30,0.6846,-0.2283
2005-11-29,0.9622,-0.7729
2005-11-28,1.1840,-0.2864
2005-11-25,1.1754,-0.0593
2005-11-23,1.2164,0.3330
2005-11-22,0.9206,0.6414
2005-11-21,0.7787,0.2829
2005-11-18,0.7996,0.4575
2005-11-17,0.4328,0.4485
2005-11-16,0.4100,-0.6879
2005-11-15,0.9382,-0.7127
2005-11-14,1.0395,0.1075
2005-11-11,1.0062,1.2125
2005-11-10,0.3222,2.6232
2005-11-09,-0.4648,1.8822
2005-11-08,-0.5466,1.3039
2005-11-07,-1.0250,1.0126
2005-11-04,-1.0815,-0.7075
2005-11-03,-0.6261,-1.3149
2005-11-02,-0.3505,-1.0857
2005-11-01,-0.1552,-1.0206
2005-10-31,0.0137,-0.7659
2005-10-28,0.1087,-0.9804
2005-10-27,0.5444,-1.2157
2005-10-26,0.8770,0.0058
2005-10-25,0.4840,0.7353
2005-10-24,0.2427,0.0643
2005-10-21,0.3506,-0.4305
2005-10-20,0.5303,-0.9185
2005-10-19,1.0536,-0.6247
2005-10-18,1.0673,0.6732
2005-10-17,0.5345,1.0882
2005-10-14,0.1389,0.8222
2005-10-13,-0.1372,0.2466
2005-10-12,-0.0369,-0.5435
2005-10-11,0.3142,-0.9047
2005-10-10,0.6843,-0.7792
2005-10-07,0.9511,-0.2694
2005-10-06,0.9469,0.5671
2005-10-05,0.4960,1.1863
2005-10-04,-0.0371,1.1070
2005-10-03,-0.3108,0.7028
2005-09-30,-0.4361,0.6914
2005-09-29,-0.8186,0.5704
2005-09-28,-0.9468,-0.0330
2005-09-27,-0.7512,-0.3876
2005-09-26,-0.5398,-0.3319
2005-09-23,-0.5096,-0.1804
2005-09-22,-0.5218,-0.4213
2005-09-21,-0.3013,-0.7502
2005-09-20,-0.0108,-0.9545
2005-09-19,0.3752,-0.7965
2005-09-16,0.4933,-0.1698
2005-09-15,0.4751,0.0800
2005-09-14,0.5458,0.7591
2005-09-13,-0.0254,1.7687
2005-09-12,-0.7476,0.8368
2005-09-09,-0.5411,-0.1170
2005-09-08,-0.4681,-0.0377
2005-09-07,-0.3671,0.1864
2005-09-06,-0.6080,0.7654
2005-09-02,-0.9093,-0.1327
2005-09-01,-0.6566,-1.3492
2005-08-31,-0.2791,-1.7170
2005-08-30,0.3203,-1.5144
2005-08-29,0.7118,0.2449
2005-08-26,0.1602,1.9435
2005-08-25,-0.5497,1.5928
2005-08-24,-0.7327,0.3316
2005-08-23,-0.5556,-0.2198
2005-08-22,-0.4711,-0.1237
2005-08-19,-0.4959,0.0282
2005-08-18,-0.6092,-0.1866
2005-08-17,-0.4559,-0.9719
2005-08-16,-0.0128,-0.7196
2005-08-15,-0.0650,0.1585
2005-08-12,-0.2186,-0.1281
2005-08-11,0.0046,-0.2571
2005-08-10,0.0086,0.7970
2005-08-09,-0.3889,0.8741
2005-08-08,-0.4404,0.2043
2005-08-05,-0.4482,-0.1162
2005-08-04,-0.3701,-0.5908
2005-08-03,-0.2716,-0.9307
2005-08-02,-0.0657,-1.4904
2005-08-01,0.3575,-1.7554
2005-07-29,0.7774,-1.3302
2005-07-28,1.0474,-0.7637
2005-07-27,1.1595,0.1767
2005-07-26,0.7768,0.3593
2005-07-25,0.7829,-0.5567
2005-07-22,1.1981,-0.6348
2005-07-21,1.3250,-0.2903
2005-07-20,1.3412,-0.0905
2005-07-19,1.2872,-0.1540
2005-07-18,1.5284,-0.0990
2005-07-15,1.5339,0.6421
2005-07-14,1.0197,1.1442
2005-07-13,0.4813,1.0271
2005-07-12,0.1617,0.6732
2005-07-11,0.0183,0.4789
2005-07-08,-0.0954,0.3409
2005-07-07,-0.0896,0.5956
2005-07-06,-0.5412,0.9629
2005-07-05,-1.0546,0.3653
2005-07-01,-0.9438,-0.7730
2005-06-30,-0.2949,-1.1119
2005-06-29,0.0216,-0.7136
2005-06-28,0.1215,-0.6817
2005-06-27,0.3791,-0.6996
2005-06-24,0.6712,-0.5369
2005-06-23,0.8754,0.2452
2005-06-22,0.4570,0.8701
2005-06-21,0.1496,0.6792
2005-06-20,0.0044,0.6314
2005-06-17,-0.1757,0.6632
2005-06-16,-0.4051,0.6719
2005-06-15,-0.6577,0.3589
2005-06-14,-0.7085,-0.0976
2005-06-13,-0.6253,-0.6214
2005-06-10,-0.1730,-0.9711
2005-06-09,0.1837,-0.2763
2005-06-08,-0.0912,0.0659
2005-06-07,-0.0008,-0.4820
2005-06-06,0.3726,-0.0922
2005-06-03,0.1070,0.5219
2005-06-02,-0.2261,-0.1441
2005-06-01,0.0607,-1.0396
2005-05-31,0.5209,-1.3429
2005-05-27,1.0910,-1.4417
2005-05-26,1.6443,-0.1954
2005-05-25,1.2275,1.2085
2005-05-24,0.7706,1.4784
2005-05-23,0.2809,2.2156
2005-05-20,-0.6464,1.9944
2005-05-19,-1.0004,1.0795
2005-05-18,-1.2927,0.4717
2005-05-17,-1.2153,-0.7426
2005-05-16,-0.7640,-0.8113
2005-05-13,-0.7617,-1.0268
2005-05-12,-0.1864,-1.5952
2005-05-11,0.2049,-0.7364
2005-05-10,0.1511,-0.8302
2005-05-09,0.5072,-1.0365
2005-05-06,0.6270,-1.1073
2005-05-05,1.1819,-1.2034
2005-05-04,1.5147,0.6725
2005-05-03,0.9315,2.8989
2005-05-02,-0.0277,3.6607
2005-04-29,-0.8462,4.7969
2005-04-28,-2.5155,5.9352
2005-04-27,-3.9842,2.4511
2005-04-26,-3.7726,0.6559
2005-04-25,-4.3333,-0.8529
2005-04-22,-3.2036,-3.6574
2005-04-21,-1.8365,-2.3157
2005-04-20,-1.6216,-1.0537
2005-04-19,-1.4083,-0.6765
2005-04-18,-1.3345,-0.4862
2005-04-15,-1.0874,-0.5208
2005-04-14,-0.9962,-0.3739
2005-04-13,-0.8988,-0.6626
2005-04-12,-0.5922,-0.7997
2005-04-11,-0.3817,-0.8635
2005-04-08,-0.0218,-0.9526
2005-04-07,0.1883,-0.4574
2005-04-06,0.1292,-0.6033
2005-04-05,0.4760,-0.7861
2005-04-04,0.6950,-0.1294
2005-04-01,0.6717,0.8245
2005-03-31,0.1856,1.6790
2005-03-30,-0.3737,1.6309
2005-03-29,-0.7461,1.0634
2005-03-28,-0.9172,0.1550
2005-03-24,-0.7799,-0.4236
2005-03-23,-0.5903,-0.6427
2005-03-22,-0.3208,-0.5344
2005-03-21,-0.2512,-0.3435
2005-03-18,-0.1103,-0.3551
2005-03-17,0.0542,-0.0316
2005-03-16,-0.0627,0.4380
2005-03-15,-0.3609,0.3875
2005-03-14,-0.4241,-0.1335
2005-03-11,-0.2631,-0.3607
2005-03-10,-0.1370,-0.5918
2005-03-09,0.2179,-0.4607
2005-03-08,0.2331,0.2216
2005-03-07,0.0630,0.5122
2005-03-04,-0.0874,0.8875
2005-03-03,-0.5357,1.0664
2005-03-02,-0.9031,0.1995
2005-03-01,-0.7361,-0.8225
2005-02-28,-0.3225,-1.3311
2005-02-25,0.2377,-1.3593
2005-02-24,0.6766,-0.3429
2005-02-23,0.4715,0.8709
2005-02-22,0.0479,1.2472
2005-02-18,-0.4173,1.2094
2005-02-17,-0.8274,0.0651
2005-02-16,-0.4697,-1.3393
2005-02-15,0.1206,-1.5707
2005-02-14,0.4793,-0.9500
2005-02-11,0.4305,-0.7205
2005-02-10,0.6784,-1.5061
2005-02-09,1.2054,-0.7464
2005-02-08,1.1319,0.4935
2005-02-07,1.0051,1.4426
2005-02-04,0.4377,2.5819
2005-02-03,-0.1786,2.0309
2005-02-02,-0.3806,1.6103
2005-02-01,-0.7786,1.5444
2005-01-31,-1.0551,0.2270
2005-01-28,-0.8639,-0.2703
2005-01-27,-0.8782,-0.5167
2005-01-26,-0.5182,-0.8063
2005-01-25,-0.3476,0.0291
2005-01-24,-0.5993,0.0616
2005-01-21,-0.4559,-0.0769
2005-01-20,-0.5225,0.1721
2005-01-19,-0.5546,0.0682
2005-01-18,-0.5530,0.2557
2005-01-14,-0.7258,0.2944
2005-01-13,-0.8019,0.0582
2005-01-12,-0.8546,-0.2937
2005-01-11,-0.6528,-0.9763
2005-01-10,-0.1094,-1.1979
2005-01-07,0.2271,-0.6762
2005-01-06,0.2748,-0.4775
2005-01-05,0.4549,-0.3179
2005-01-04,0.4312,0.0306
2005-01-03,0.4245,-0.0362
2004-12-31,0.5162,0.3717
2004-12-30,0.2618,0.8215
2004-12-29,-0.0609,0.7975
2004-12-28,-0.3602,0.1178
2004-12-27,-0.1098,-0.6698
2004-12-23,0.2124,-0.3982
2004-12-22,0.2251,0.0085
2004-12-21,0.1283,0.3797
2004-12-20,-0.1381,0.0733
2004-12-17,0.1035,-0.6790
2004-12-16,0.2769,-0.2263
2004-12-15,0.0260,-0.9760
2004-12-14,0.7216,-2.5449
2004-12-13,1.5449,-0.5481
2004-12-10,1.1048,1.0555
2004-12-09,0.9023,1.7762
2004-12-08,0.1165,2.2887
2004-12-07,-0.2019,0.3545
2004-12-06,0.0483,-0.2149
2004-12-03,0.0439,-0.3893
2004-12-02,0.3160,-0.0292
2004-12-01,0.1142,1.3939
2004-11-30,-0.3149,1.3792
2004-11-29,-0.5400,-0.9161
2004-11-26,0.0268,-1.9774
2004-11-24,0.2180,-2.1072
2004-11-23,0.8355,-2.7924
2004-11-22,1.3391,-0.9829
2004-11-19,1.2105,0.4882
2004-11-18,0.9413,0.6324
2004-11-17,0.7746,-0.0829
2004-11-16,1.0122,-0.6115
2004-11-15,1.2309,-0.2163
2004-11-12,1.2255,0.4344
2004-11-11,0.9519,0.8639
2004-11-10,0.6064,0.7573
2004-11-09,0.4080,0.3539
2004-11-08,0.3694,0.0667
2004-11-05,0.4000,-0.1926
2004-11-04,0.6246,-0.1315
2004-11-03,0.6008,0.3301
2004-11-02,0.2734,0.4152
2004-11-01,0.0474,-0.1808
2004-10-29,0.2988,-0.9649
2004-10-28,0.9657,-1.2446
2004-10-27,1.6486,-0.2051
2004-10-26,1.2610,1.6394
2004-10-25,0.1374,1.9676
2004-10-22,-0.4223,1.3124
2004-10-21,-0.7912,0.7001
2004-10-20,-0.8311,-0.1383
2004-10-19,-0.6078,-0.5448
2004-10-18,-0.4292,-0.7191
2004-10-15,-0.1463,-1.1325
2004-10-14,0.3997,-1.1798
2004-10-13,0.7198,-0.7300
2004-10-12,0.8764,-0.4894
2004-10-11,1.0633,-0.0460
2004-10-08,0.9316,0.5955
2004-10-07,0.6179,0.8313
2004-10-06,0.3334,0.9763
2004-10-05,-0.0342,0.9686
2004-10-04,-0.2893,0.7422
2004-10-01,-0.5468,0.6366
2004-09-30,-0.7904,0.0541
2004-09-29,-0.5406,-0.4608
2004-09-28,-0.3380,-0.2191
2004-09-27,-0.3863,-0.1700
2004-09-24,-0.3114,-0.3384
2004-09-23,-0.1893,-0.5171
2004-09-22,0.0488,-0.6809
2004-09-21,0.2763,-0.7192
2004-09-20,0.5558,-0.6811
2004-09-17,0.8016,-0.2637
2004-09-16,0.7861,0.2936
2004-09-15,0.5584,0.7325
2004-09-14,0.1919,0.7195
2004-09-13,0.0280,0.4921
2004-09-10,-0.1198,0.3064
2004-09-09,-0.1537,0.0822
2004-09-08,-0.1586,-0.0471
2004-09-07,-0.0983,-0.1458
2004-09-03,-0.0420,-0.0795
2004-09-02,-0.0381,-0.1155
2004-09-01,-0.0017,-0.0631
2004-08-31,-0.0718,-0.4060
2004-08-30,0.2385,-0.7389
2004-08-27,0.4496,-0.5928
2004-08-26,0.7027,-0.3950
2004-08-25,0.7458,0.5762
2004-08-24,0.3248,0.9003
2004-08-23,0.2036,1.1598
2004-08-20,-0.4592,1.6571
2004-08-19,-0.8645,0.1767
2004-08-18,-0.2915,0.0727
2004-08-17,-0.6454,1.8592
2004-08-16,-1.4718,1.1460
2004-08-13,-1.4186,-0.9866
2004-08-12,-0.8836,-1.5785
2004-08-11,-0.6338,-1.7648
2004-08-10,-0.1677,-2.4087
2004-08-09,0.5229,-2.0187
2004-08-06,0.9026,-0.4709
2004-08-05,0.7131,0.7774
2004-08-04,0.4181,1.0243
2004-08-03,0.0861,1.3482
2004-08-02,-0.4323,-0.0315
2004-07-30,0.0628,-1.7229
2004-07-29,0.5032,-1.5042
2004-07-28,0.9756,-1.1757
2004-07-27,1.2164,1.1501
2004-07-26,0.3073,2.4211
2004-07-23,-0.1505,1.2543
2004-07-22,-0.2576,0.1490
2004-07-21,0.0789,-0.1353
2004-07-20,0.1401,1.6907
2004-07-19,-0.6564,3.4872
2004-07-16,-1.5917,2.2630
2004-07-15,-1.7166,0.1735
2004-07-14,-1.5258,-0.6912
2004-07-13,-1.2345,-1.0892
2004-07-12,-0.8909,-0.7889
2004-07-09,-0.8136,-0.3086
2004-07-08,-0.8207,-0.1326
2004-07-07,-0.8725,-0.4740
2004-07-06,-0.5771,-0.8818
2004-07-02,-0.2485,-0.8450
2004-07-01,0.0757,-0.5293
2004-06-30,0.1242,0.2607
2004-06-29,-0.2383,0.4160
2004-06-28,-0.2922,-0.1970
2004-06-25,-0.0847,-0.4021
2004-06-24,0.0281,-0.5069
2004-06-23,0.2034,-0.6325
2004-06-22,0.3324,-0.8706
2004-06-21,0.6831,-1.1793
2004-06-18,1.0918,-0.7541
2004-06-17,1.2659,0.2456
2004-06-16,1.0147,1.5326
2004-06-15,0.2504,2.0628
2004-06-14,-0.3681,1.1909
2004-06-10,-0.4680,0.0511
2004-06-09,-0.3325,-0.7261
2004-06-08,-0.0054,-1.5653
2004-06-07,0.5652,-1.4127
2004-06-04,0.7410,-0.8962
2004-06-03,0.9942,-0.4428
2004-06-02,0.8604,0.6314
2004-06-01,0.5836,0.0855
2004-05-28,0.9103,0.1019
2004-05-27,0.8266,1.7877
2004-05-26,0.1497,3.2572
2004-05-25,-0.8395,2.7593
2004-05-24,-1.0625,0.1280
2004-05-21,-0.5991,-0.1381
2004-05-20,-0.7668,0.9416
2004-05-19,-1.0070,0.7070
2004-05-18,-1.2244,-0.3015
2004-05-17,-0.9604,-2.2923
2004-05-14,-0.2483,-1.9167
2004-05-13,-0.0439,-0.3465
2004-05-12,-0.0386,1.4594
2004-05-11,-0.7333,2.7243
2004-05-10,-1.3717,1.2593
2004-05-07,-1.4136,-0.4905
2004-05-06,-1.0180,-1.6944
2004-05-05,-0.3470,-1.2413
2004-05-04,-0.3152,-0.2719
2004-05-03,-0.2663,0.2138
2004-04-30,-0.4096,1.1203
2004-04-29,-0.7759,1.7297
2004-04-28,-1.2907,1.1239
2004-04-27,-1.4510,-0.3832
2004-04-26,-1.1380,-1.5035
2004-04-23,-0.5037,-2.3074
2004-04-22,0.2511,-1.0428
2004-04-21,-0.0373,0.2941
2004-04-20,-0.0686,0.0208
2004-04-19,-0.1576,0.2828
2004-04-16,-0.3129,-0.8786
2004-04-15,0.1427,-1.8897
2004-04-14,0.7099,-1.5248
2004-04-13,1.1269,-0.0305
2004-04-12,0.6924,1.5911
2004-04-08,-0.0540,1.1178
2004-04-07,-0.0784,-0.2506
2004-04-06,0.2104,-0.7376
2004-04-05,0.5125,-0.4573
2004-04-02,0.5864,0.4332
2004-04-01,0.2600,1.1812
2004-03-31,-0.2443,1.2472
2004-03-30,-0.6480,0.5748
2004-03-29,-0.6627,-0.4339
2004-03-26,-0.2841,-0.9684
2004-03-25,0.2134,-0.6479
2004-03-24,0.2819,0.8119
2004-03-23,-0.4137,1.2726
2004-03-22,-0.5610,1.3134
2004-03-19,-1.2690,2.0997
2004-03-18,-2.0272,0.4176
2004-03-17,-1.5161,-0.7435
2004-03-16,-1.4518,-0.9117
2004-03-15,-0.9710,-1.8051
2004-03-12,-0.4043,-1.3797
2004-03-11,-0.2117,-0.9529
2004-03-10,0.0363,-0.7493
2004-03-09,0.1697,-0.1716
2004-03-08,0.1370,0.3053
2004-03-05,0.0191,0.9080
2004-03-04,-0.2684,1.3842
2004-03-03,-0.5941,1.8805
2004-03-02,-1.1884,1.7696
2004-03-01,-1.4315,-0.0038
2004-02-27,-1.1325,-0.8446
2004-02-26,-0.9986,-1.1324
2004-02-25,-0.5906,-1.6741
2004-02-24,-0.0851,-1.2084
2004-02-23,0.0556,-0.6760
2004-02-20,0.2512,-0.5068
2004-02-19,0.3644,0.3976
2004-02-18,-0.0125,0.7247
2004-02-17,-0.2021,0.2376
2004-02-13,-0.2764,-0.4499
2004-02-12,0.1149,-1.2641
2004-02-11,0.6919,-0.7418
2004-02-10,0.6815,0.2281
2004-02-09,0.4955,0.6526
2004-02-06,0.1400,0.8099
2004-02-05,-0.2590,0.0824
2004-02-04,-0.0199,-1.4025
2004-02-03,0.9008,-1.6602
2004-02-02,1.1934,-0.8222
2004-01-30,1.1504,-1.2424
2004-01-29,1.7714,-2.0563
2004-01-28,2.5339,-1.1040
2004-01-27,2.6788,0.6928
2004-01-26,2.2986,2.4762
2004-01-23,0.9197,4.1996
2004-01-22,-0.9207,2.8721
2004-01-21,-1.0231,0.5198
2004-01-20,-0.9827,-0.4706
2004-01-16,-0.5252,-1.7506
2004-01-15,0.1137,-1.0282
2004-01-14,0.1323,-0.3295
2004-01-13,0.2675,0.4206
2004-01-12,-0.2611,0.8507
2004-01-09,-0.3965,-0.1663
2004-01-08,-0.1279,-0.4371
2004-01-07,0.0360,-0.3384
2004-01-06,0.1449,0.2580
2004-01-05,-0.2126,0.5176
2004-01-02,-0.2868,-0.1022
2003-12-31,-0.1300,-0.3922
2003-12-30,0.0131,-0.3564
2003-12-29,0.0164,-0.3449
2003-12-26,0.1565,-0.8910
2003-12-24,0.6274,-0.6559
2003-12-23,0.5605,0.0926
2003-12-22,0.4707,-0.0878
2003-12-19,0.6338,0.0650
2003-12-18,0.4947,0.5227
2003-12-17,0.1856,0.4160
2003-12-16,0.1115,0.1765
2003-12-15,0.0699,0.0384
2003-12-12,0.1264,-0.1227
2003-12-11,0.1669,-0.0825
2003-12-10,0.1467,-0.3140
2003-12-09,0.4444,-0.4056
2003-12-08,0.5606,-0.1313
2003-12-05,0.5670,0.1621
2003-12-04,0.3984,0.3798
2003-12-03,0.3066,0.4965
2003-12-02,0.0564,0.9372
