time,ADOSC
2006-02-22,3135450.0594
2006-02-21,2454074.2212
2006-02-17,1921109.7354
2006-02-16,1339466.5835
2006-02-15,569063.2339
2006-02-14,636423.1227
2006-02-13,248836.5718
2006-02-10,120433.3619
2006-02-09,-1196767.6877
2006-02-08,-2239903.9341
2006-02-07,-3053097.8334
2006-02-06,-3186264.9283
2006-02-03,-3401858.3898
2006-02-02,-3037535.3560
2006-02-01,-3531538.5639
2006-01-31,-4123116.3439
2006-01-30,-3769135.5784
2006-01-27,-4052570.4394
2006-01-26,-2922806.5663
2006-01-25,-1361346.7099
2006-01-24,-60086.5000
2006-01-23,1580395.7702
2006-01-20,2779586.2665
2006-01-19,4633729.5468
2006-01-18,5323282.7283
2006-01-17,4304677.5989
2006-01-13,3852315.4109
2006-01-12,3820681.6766
2006-01-11,4163779.5477
2006-01-10,3768079.8218
2006-01-09,2778697.6609
2006-01-06,2146636.1813
2006-01-05,360368.9698
2006-01-04,-808065.6835
2006-01-03,-1646534.6559
2005-12-30,-2829849.3818
2005-12-29,-3198076.6652
2005-12-28,-2921976.2011
2005-12-27,-2748347.9945
2005-12-23,-2544518.6121
2005-12-22,-3002089.3464
2005-12-21,-4324620.0553
2005-12-20,-4399825.6947
2005-12-19,-4333029.6867
2005-12-16,-4023935.8969
2005-12-15,-4123245.1767
2005-12-14,-4406066.7313
2005-12-13,-3052886.1187
2005-12-12,-1564621.7825
2005-12-09,-1213864.7737
2005-12-08,-1750285.1568
2005-12-07,-1295699.7090
2005-12-06,-753700.5721
2005-12-05,-647600.4129
2005-12-02,-513825.4832
2005-12-01,410370.8955
2005-11-30,1693767.9016
2005-11-29,3131089.6228
2005-11-28,4322389.6547
2005-11-25,4790769.8723
2005-11-23,5205999.0927
2005-11-22,5078427.8515
2005-11-21,4563532.3849
2005-11-18,4541627.5284
2005-11-17,3509531.0376
2005-11-16,2261765.0199
2005-11-15,1034040.9524
2005-11-14,482571.0085
2005-11-11,617250.5864
2005-11-10,297075.6369
2005-11-09,-98669.0111
2005-11-08,135449.4909
2005-11-07,359002.6808
2005-11-04,-262819.1176
2005-11-03,-875756.7436
2005-11-02,-1809314.8511
2005-11-01,-1500915.2417
2005-10-31,-1383199.1086
2005-10-28,-1510279.1006
2005-10-27,-1225333.1860
2005-10-26,-660833.4205
2005-10-25,-439218.7646
2005-10-24,-858151.4916
2005-10-21,-1455019.5108
2005-10-20,-1236316.5965
2005-10-19,-1099219.2975
2005-10-18,-1657173.5724
2005-10-17,-387902.9604
2005-10-14,-789670.7694
2005-10-13,-870865.8391
2005-10-12,-353957.8179
2005-10-11,97386.7376
2005-10-10,-209766.6116
2005-10-07,882290.6011
2005-10-06,1259416.3502
2005-10-05,1447734.4910
2005-10-04,2279117.4677
2005-10-03,2771997.4127
2005-09-30,1950526.7120
2005-09-29,1347224.2270
2005-09-28,421.8168
2005-09-27,-1142305.8262
2005-09-26,-1479320.1392
2005-09-23,-1688681.2137
2005-09-22,-2439538.1464
2005-09-21,-2535490.8846
2005-09-20,-1398296.0935
2005-09-19,-506746.3320
2005-09-16,-601318.3643
2005-09-15,-908372.1028
2005-09-14,-279178.5117
2005-09-13,472722.7706
2005-09-12,807408.4078
2005-09-09,561206.9979
2005-09-08,-97513.6316
2005-09-07,-256566.5272
2005-09-06,-1031394.4275
2005-09-02,-1584267.2569
2005-09-01,-1007802.3369
2005-08-31,-908390.5572
2005-08-30,-1724140.0954
2005-08-29,-2038811.2187
2005-08-26,-2227539.3575
2005-08-25,-1674868.8709
2005-08-24,-1475373.6744
2005-08-23,-902642.9402
2005-08-22,-838430.5196
2005-08-19,-1140776.2261
2005-08-18,-1568323.7740
2005-08-17,-1245156.9590
2005-08-16,-963883.5757
2005-08-15,-571855.6221
2005-08-12,-668812.2899
2005-08-11,-434948.2530
2005-08-10,-583705.3664
2005-08-09,324851.7561
2005-08-08,461693.8945
2005-08-05,781315.8613
2005-08-04,999734.1830
2005-08-03,1556239.0433
2005-08-02,1347545.0048
2005-08-01,1734199.7740
2005-07-29,1716536.7405
2005-07-28,1663777.4080
2005-07-27,951299.9660
2005-07-26,464309.3263
2005-07-25,376108.7838
2005-07-22,278215.1022
2005-07-21,-18518.6587
2005-07-20,112127.6594
2005-07-19,1036405.2642
2005-07-18,4334608.0025
2005-07-15,5788416.0225
2005-07-14,5572112.9672
2005-07-13,5441236.4850
2005-07-12,5226766.3639
2005-07-11,4196973.5609
2005-07-08,2838043.1982
2005-07-07,-219243.5332
2005-07-06,-2616668.8266
2005-07-05,-3966263.6407
2005-07-01,-4576941.0476
2005-06-30,-4351522.5354
2005-06-29,-3810866.3458
2005-06-28,-3850509.3088
2005-06-27,-4766135.0274
2005-06-24,-3538481.3363
2005-06-23,-1651846.7217
2005-06-22,-1100386.7370
2005-06-21,-1396721.9967
2005-06-20,-1184605.7741
2005-06-17,-1169584.5732
2005-06-16,-587575.8372
2005-06-15,-1915257.4893
2005-06-14,-2827921.3646
2005-06-13,-2734487.3814
2005-06-10,-2939949.6160
2005-06-09,-3304161.1577
2005-06-08,-3020778.9316
2005-06-07,-1999772.3884
2005-06-06,-600195.6395
2005-06-03,625224.1363
2005-06-02,1348853.0900
2005-06-01,870134.8930
2005-05-31,933670.7808
2005-05-27,1624199.2158
2005-05-26,942273.2865
2005-05-25,144130.9751
2005-05-24,-457625.1963
2005-05-23,-27921.1139
2005-05-20,-16119.0030
2005-05-19,109213.4406
2005-05-18,-1312395.0584
2005-05-17,-3274238.5337
2005-05-16,-4796634.2018
2005-05-13,-5942383.4850
2005-05-12,-6126701.4859
2005-05-11,-5876902.1543
2005-05-10,-6202099.6831
2005-05-09,-5496137.2027
2005-05-06,-5209287.8369
2005-05-05,-4561537.3067
2005-05-04,-3744210.0580
2005-05-03,-4984809.4719
2005-05-02,-5652874.8451
2005-04-29,-6162167.5960
2005-04-28,-6911529.2689
2005-04-27,-7982789.6584
2005-04-26,-10674054.9500
2005-04-25,-11565495.7811
2005-04-22,-13113497.6079
2005-04-21,-15472359.9387
2005-04-20,-17058257.8066
2005-04-19,-14081530.3380
2005-04-18,-12506075.4817
2005-04-15,-10284007.2586
2005-04-14,-6478899.0956
2005-04-13,-5089468.8911
2005-04-12,-4473951.6806
2005-04-11,-4123649.8323
2005-04-08,-2817230.9016
2005-04-07,-2158928.8446
2005-04-06,-1903496.6024
2005-04-05,-1928802.0206
2005-04-04,-2051424.3046
2005-04-01,-2606537.1464
2005-03-31,-3017921.0299
2005-03-30,-4325951.5816
2005-03-29,-5024229.5578
2005-03-28,-5310001.0554
2005-03-24,-5343004.5827
2005-03-23,-5009813.1061
2005-03-22,-5172217.8318
2005-03-21,-4836381.9627
2005-03-18,-4402028.5464
2005-03-17,-3787832.4226
2005-03-16,-3404178.6803
2005-03-15,-3410964.5398
2005-03-14,-3492333.3889
2005-03-11,-3959712.8130
2005-03-10,-3826041.8871
2005-03-09,-3792596.4192
2005-03-08,-3407922.1644
2005-03-07,-2734466.1857
2005-03-04,-1195967.3151
2005-03-03,-245505.4148
2005-03-02,176675.6084
2005-03-01,245705.9536
2005-02-28,-502730.6851
2005-02-25,-1052650.8288
2005-02-24,-1984967.7462
2005-02-23,-2288632.6230
2005-02-22,-2260124.2697
2005-02-18,-1571245.8716
2005-02-17,-1336975.7981
2005-02-16,-948468.7742
2005-02-15,-1342664.9765
2005-02-14,-1798194.2541
2005-02-11,-1917007.1394
2005-02-10,-1960599.5301
2005-02-09,-1714001.0306
2005-02-08,-860585.6391
2005-02-07,-614384.2258
2005-02-04,-1123636.1651
2005-02-03,-2178331.1993
2005-02-02,-3056057.9773
2005-02-01,-4221888.5073
2005-01-31,-4990074.1509
2005-01-28,-5256813.6659
2005-01-27,-5407615.0855
2005-01-26,-5535712.7661
2005-01-25,-4625003.1426
2005-01-24,-3963090.9209
2005-01-21,-2677571.7454
2005-01-20,-1818170.4254
2005-01-19,-1504765.5881
2005-01-18,-1351552.5234
2005-01-14,-2729665.7186
2005-01-13,-3747888.0599
2005-01-12,-4281569.0757
2005-01-11,-5404811.2631
2005-01-10,-5364361.8086
2005-01-07,-5332633.1530
2005-01-06,-4634519.2152
2005-01-05,-3801478.9796
2005-01-04,-2749722.0479
2005-01-03,-1927190.6004
2004-12-31,-1550041.1898
2004-12-30,-1393275.0285
2004-12-29,-1414821.9042
2004-12-28,-1856934.4714
2004-12-27,-2332494.0584
2004-12-23,-2219105.7693
2004-12-22,-2327064.6161
2004-12-21,-2391618.6668
2004-12-20,-2348455.4602
2004-12-17,-1173088.9922
2004-12-16,180572.1938
2004-12-15,69903.5688
2004-12-14,-201666.0971
2004-12-13,-485443.2621
2004-12-10,-367625.3548
2004-12-09,-583919.7821
2004-12-08,-1398489.7527
2004-12-07,-1234442.3189
2004-12-06,-620737.5466
2004-12-03,-1125399.1388
2004-12-02,-959117.1712
2004-12-01,-585507.1293
2004-11-30,-705864.8327
2004-11-29,406870.9112
2004-11-26,696030.5070
2004-11-24,780795.6358
2004-11-23,433136.8983
2004-11-22,-118406.8736
2004-11-19,137629.2241
2004-11-18,1490890.2028
2004-11-17,2881436.3029
2004-11-16,4040487.8351
2004-11-15,4314655.2017
2004-11-12,3618980.6913
2004-11-11,3172238.4009
2004-11-10,2889676.6609
2004-11-09,3107603.6832
2004-11-08,3161847.2592
2004-11-05,2620109.7865
2004-11-04,1977430.4852
2004-11-03,1693277.9028
2004-11-02,2316415.0620
2004-11-01,2239167.9027
2004-10-29,2049017.7623
2004-10-28,1899588.6516
2004-10-27,2312852.9611
2004-10-26,1797740.1043
2004-10-25,1872173.5368
2004-10-22,2091268.8055
2004-10-21,2946478.6831
2004-10-20,2746935.5590
2004-10-19,1719234.4916
2004-10-18,1888.9246
2004-10-15,-824170.3898
2004-10-14,-676219.7885
2004-10-13,-727355.0130
2004-10-12,-233763.6420
2004-10-11,-198468.0275
2004-10-08,365296.6613
2004-10-07,1160379.4008
2004-10-06,1640262.7438
2004-10-05,1494873.4805
2004-10-04,2080996.1555
2004-10-01,2059650.9189
2004-09-30,1265151.7799
2004-09-29,363228.3728
2004-09-28,-567717.6010
2004-09-27,-989731.3196
2004-09-24,-1024831.9261
2004-09-23,-1269045.4933
2004-09-22,-1071581.8103
2004-09-21,-251904.4715
2004-09-20,137943.5131
2004-09-17,822056.4264
2004-09-16,1453581.8301
2004-09-15,1668274.3427
2004-09-14,1212199.0924
2004-09-13,1013449.8728
2004-09-10,1181637.4326
2004-09-09,916915.0219
2004-09-08,722327.2554
2004-09-07,609934.9465
2004-09-03,672656.4371
2004-09-02,574449.6185
2004-09-01,510630.5012
2004-08-31,875514.5189
2004-08-30,604037.2931
2004-08-27,1026957.4022
2004-08-26,1048410.0481
2004-08-25,1642136.0048
2004-08-24,1637456.8138
2004-08-23,2015859.2682
2004-08-20,2406860.5716
2004-08-19,1618326.5086
2004-08-18,1300773.3366
2004-08-17,543686.1814
2004-08-16,373001.5434
2004-08-13,-122392.6361
2004-08-12,-1053223.4897
2004-08-11,-1027679.5057
2004-08-10,-1822083.9113
2004-08-09,-2552245.7960
2004-08-06,-2343085.8295
2004-08-05,-1438663.5255
2004-08-04,-1001368.9057
2004-08-03,-927897.2658
2004-08-02,-655559.9837
2004-07-30,-809974.2289
2004-07-29,-1442081.8969
2004-07-28,-2085807.4789
2004-07-27,-2922422.1087
2004-07-26,-3395618.6362
2004-07-23,-3871844.7385
2004-07-22,-4204316.6327
2004-07-21,-5036973.4283
2004-07-20,-4954552.5085
2004-07-19,-5860876.0991
2004-07-16,-5588004.3874
2004-07-15,-4004245.6851
2004-07-14,-3689578.5438
2004-07-13,-3106465.4061
2004-07-12,-2644913.0104
2004-07-09,-3052565.4874
2004-07-08,-2287209.1410
2004-07-07,-1075115.9825
2004-07-06,-706910.7159
2004-07-02,-490822.7006
2004-07-01,-575424.2893
2004-06-30,-728132.3656
2004-06-29,-935108.3397
2004-06-28,-1039090.3102
2004-06-25,-703053.6245
2004-06-24,-709879.4496
2004-06-23,-731884.9188
2004-06-22,-1544853.6583
2004-06-21,-1724891.9410
2004-06-18,-1135601.7876
2004-06-17,-686833.5697
2004-06-16,-999414.1811
2004-06-15,-841748.7998
2004-06-14,-742072.8903
2004-06-10,-960818.8056
2004-06-09,-1329938.8107
2004-06-08,-1531541.9156
2004-06-07,-2100850.3381
2004-06-04,-2029477.2047
2004-06-03,-1319107.8025
2004-06-02,-841343.8733
2004-06-01,-746968.7393
2004-05-28,-1354940.0338
2004-05-27,-1765773.2083
2004-05-26,-2198652.7829
2004-05-25,-2618184.1887
2004-05-24,-3390041.1325
2004-05-21,-3160646.3085
2004-05-20,-2550589.9893
2004-05-19,-2122893.4927
2004-05-18,-1311150.5893
2004-05-17,-838603.2588
2004-05-14,-844685.5686
2004-05-13,-987823.4268
2004-05-12,-1848414.1022
2004-05-11,-2376161.1261
2004-05-10,-1639553.9121
2004-05-07,-1126773.7730
2004-05-06,-861171.6245
2004-05-05,-843456.4814
2004-05-04,-692328.7826
2004-05-03,-689060.3096
2004-04-30,-369808.6430
2004-04-29,682924.0586
2004-04-28,1470796.4667
2004-04-27,2435799.7323
2004-04-26,3277287.5238
2004-04-23,4136171.5706
2004-04-22,4110170.3362
2004-04-21,4300194.2869
2004-04-20,4516992.3856
2004-04-19,5167054.2666
2004-04-16,4546892.5187
2004-04-15,2663011.7010
2004-04-14,1798503.4480
2004-04-13,1538990.3805
2004-04-12,2156046.8104
2004-04-08,2612629.2812
2004-04-07,2895626.6109
2004-04-06,2665159.9420
2004-04-05,2032755.2119
2004-04-02,1506872.2091
2004-04-01,1013626.3810
2004-03-31,726711.8451
2004-03-30,632166.0286
2004-03-29,260052.3703
2004-03-26,288046.4353
2004-03-25,-118677.8159
2004-03-24,-698757.2031
2004-03-23,-721808.6785
2004-03-22,-671424.1587
2004-03-19,-703335.1025
2004-03-18,-261759.9047
2004-03-17,-1165018.9629
2004-03-16,-2043421.4443
2004-03-15,-2880790.5843
2004-03-12,-3276529.2770
2004-03-11,-3564692.7464
2004-03-10,-2041172.1383
2004-03-09,-1345534.5018
2004-03-08,-1119192.8034
2004-03-05,-567581.4183
2004-03-04,-970471.7768
2004-03-03,-1308769.6076
2004-03-02,-2139393.9709
2004-03-01,-2136199.6838
2004-02-27,-2748702.5112
2004-02-26,-2766202.5873
2004-02-25,-3004668.7589
2004-02-24,-3028145.3215
2004-02-23,-3007374.3196
2004-02-20,-1806205.0511
2004-02-19,-389922.0640
2004-02-18,878018.2811
2004-02-17,2040619.5775
2004-02-13,3009672.9271
2004-02-12,3477804.2821
2004-02-11,4203663.8432
2004-02-10,4017991.2227
2004-02-09,4089271.4259
2004-02-06,4400396.3196
2004-02-05,4300629.8669
2004-02-04,4271348.3296
2004-02-03,3145408.0009
2004-02-02,2133528.4195
2004-01-30,1669717.4180
2004-01-29,1059214.1404
2004-01-28,1366210.3280
2004-01-27,2596315.1789
2004-01-26,2837831.5705
2004-01-23,1732418.7353
2004-01-22,1311702.0114
2004-01-21,1072373.5573
2004-01-20,-181129.4998
2004-01-16,-1420713.7950
2004-01-15,-1910414.8509
2004-01-14,-146566.6296
2004-01-13,-76333.2969
2004-01-12,984585.7147
2004-01-09,1669187.0898
2004-01-08,2338107.6821
2004-01-07,1717219.5750
2004-01-06,1665889.6488
2004-01-05,930416.7005
2004-01-02,436175.0746
2003-12-31,902141.5630
2003-12-30,693891.7683
2003-12-29,931667.2341
2003-12-26,651854.5502
2003-12-24,535265.1242
2003-12-23,554363.5834
2003-12-22,164765.1095
2003-12-19,-762055.5897
2003-12-18,-1502446.0035
2003-12-17,-1414154.9839
2003-12-16,-2048350.9764
2003-12-15,-2845511.5382
2003-12-12,-2083754.2722
2003-12-11,-2133673.1794
2003-12-10,-1956030.2068
2003-12-09,-1572706.5434
2003-12-08,-625737.6914
2003-12-05,-793436.0186
2003-12-04,-342849.0900
2003-12-03,-588879.7942
2003-12-02,538804.6681
2003-12-01,753689.5525
2003-11-28,293354.7259
2003-11-26,-272067.8234
2003-11-25,-809037.1258
2003-11-24,-941319.6243
2003-11-21,-1640059.7447
2003-11-20,-1644678.9002
2003-11-19,-969725.5745
2003-11-18,-1088529.0550
2003-11-17,-665506.9778
2003-11-14,-1231452.0252
2003-11-13,-1428856.3806
2003-11-12,-2226187.9094
2003-11-11,-2813257.8260
2003-11-10,-2733486.1908
2003-11-07,-2530296.0138
2003-11-06,-2193078.2095
2003-11-05,-2941864.9340
2003-11-04,-2781109.5022
2003-11-03,-1969489.8706
2003-10-31,-867142.1207
2003-10-30,55440.8197
2003-10-29,856626.1729
2003-10-28,536596.9678
2003-10-27,-890966.9693
2003-10-24,-1387195.0797
2003-10-23,-2298029.1542
2003-10-22,-2883077.0803
2003-10-21,-2888171.8402
2003-10-20,-2561945.3322
2003-10-17,-2111257.9646
2003-10-16,-2025678.2534
2003-10-15,-1738950.8639
2003-10-14,-70509.3146
2003-10-13,-362309.8836
2003-10-10,-488561.9055
2003-10-09,-255639.5092
2003-10-08,-119148.5988
2003-10-07,-1273940.4583
2003-10-06,-2235897.4579
2003-10-03,-2190827.2396
2003-10-02,-1784327.4973
2003-10-01,-2793506.6132
2003-09-30,-3473454.7432
2003-09-29,-2637352.6006
2003-09-26,-1555665.4454
2003-09-25,75939.1860
2003-09-24,1708042.1923
2003-09-23,3051034.8002
2003-09-22,3096755.2104
2003-09-19,2881700.2146
2003-09-18,1597205.0782
2003-09-17,1177382.1183
2003-09-16,1642048.7237
2003-09-15,976233.3254
2003-09-12,1654575.0034
2003-09-11,862133.3200
2003-09-10,690691.7142
2003-09-09,1730634.7596
2003-09-08,2021387.4179
2003-09-05,2194014.6030
2003-09-04,2654986.1954
2003-09-03,1518489.7823
2003-09-02,1299627.4423
2003-08-29,-795991.3669
2003-08-28,-1338728.9318
2003-08-27,-1404227.2124
2003-08-26,-1083674.3309
2003-08-25,-1135947.8879
2003-08-22,410772.9700
2003-08-21,2195243.1928
2003-08-20,3087152.9466
2003-08-19,2872715.2234
2003-08-18,3006686.3681
2003-08-15,1934225.9881
2003-08-14,1384965.0973
2003-08-13,764028.4248
2003-08-12,391212.9393
2003-08-11,-678859.8526
2003-08-08,-1309513.3738
2003-08-07,-2056349.3771
2003-08-06,-2993066.4307
2003-08-05,-3116276.3136
2003-08-04,-2895704.0598
2003-08-01,-4075446.8442
2003-07-31,-4680046.9320
2003-07-30,-3387011.8784
2003-07-29,-2491868.1339
2003-07-28,-1721607.8474
2003-07-25,-1572944.0891
2003-07-24,-1867678.4346
2003-07-23,-713394.3556
2003-07-22,-220334.7269
2003-07-21,856909.8613
2003-07-18,1159656.9282
2003-07-17,513381.9741
2003-07-16,-83137.4204
2003-07-15,-567551.0644
2003-07-14,-86913.5779
2003-07-11,920780.5448
2003-07-10,790316.6538
2003-07-09,1130450.1312
2003-07-08,842960.3028
2003-07-07,-115687.0012
2003-07-03,-1247693.5030
2003-07-02,-1903455.3407
2003-07-01,-3089310.4006
2003-06-30,-3633483.2292
2003-06-27,-2650455.6420
2003-06-26,-2863921.3831
2003-06-25,-3885712.7630
2003-06-24,-3546369.1524
2003-06-23,-3519204.3770
2003-06-20,-2823991.8943
2003-06-19,-2646328.2434
2003-06-18,-2592365.9877
2003-06-17,-4052150.4064
2003-06-16,-5117558.6504
2003-06-13,-6724794.1801
2003-06-12,-7132193.5200
2003-06-11,-8302021.8845
2003-06-10,-10429576.9518
2003-06-09,-10871224.4657
2003-06-06,-11546211.4162
2003-06-05,-8666028.1682
2003-06-04,-6282121.2346
2003-06-03,-5114477.9192
2003-06-02,-3205958.9699
2003-05-30,-1926498.5828
2003-05-29,-1407692.1244
2003-05-28,-373179.5444
2003-05-27,21848.3944
2003-05-23,-659589.0095
2003-05-22,-12105.9923
2003-05-21,236526.6659
2003-05-20,-136445.3681
2003-05-19,1153568.1661
2003-05-16,2855571.3940
2003-05-15,3620387.4106
2003-05-14,2804258.3681
2003-05-13,2802251.1034
2003-05-12,1092839.3422
2003-05-09,-36398.9110
2003-05-08,-239444.2554
2003-05-07,805688.4278
2003-05-06,1760316.2158
2003-05-05,1891626.7986
2003-05-02,2552032.9997
2003-05-01,1261553.2015
2003-04-30,1190908.4937
2003-04-29,2263736.2801
2003-04-28,2615887.3572
2003-04-25,2738474.3955
2003-04-24,3760461.8696
2003-04-23,3298780.5131
2003-04-22,2198809.3996
2003-04-21,1099577.8677
2003-04-17,1045642.9261
2003-04-16,-398825.9502
2003-04-15,-730504.6876
2003-04-14,-3863867.5548
2003-04-11,-5374734.2384
2003-04-10,-4930720.4652
2003-04-09,-5304460.7652
2003-04-08,-4257951.8649
2003-04-07,-4160291.2977
2003-04-04,-2500631.4078
2003-04-03,-1332146.6566
2003-04-02,-92405.5619
2003-04-01,26437.5260
2003-03-31,1671011.2236
2003-03-28,4151424.1631
2003-03-27,5828347.3416
2003-03-26,7230783.5369
2003-03-25,9068093.4765
2003-03-24,9462832.6747
2003-03-21,10444065.5290
2003-03-20,8462142.7568
2003-03-19,7556759.5903
2003-03-18,6861667.6413
2003-03-17,5724972.2333
2003-03-14,2926896.1748
2003-03-13,1502428.1498
2003-03-12,-396252.6631
2003-03-11,-1210657.8229
2003-03-10,-215601.6438
2003-03-07,-100150.7989
2003-03-06,-1411200.4360
2003-03-05,-1482479.6566
2003-03-04,-1985950.3697
2003-03-03,-753799.9693
2003-02-28,400112.3551
2003-02-27,977780.4653
2003-02-26,2487888.6026
2003-02-25,3757338.2383
2003-02-24,3457322.9091
2003-02-21,4211655.8194
2003-02-20,3129155.5085
2003-02-19,2844954.6071
2003-02-18,1380919.1840
2003-02-14,-558451.0149
2003-02-13,-2272214.5145
2003-02-12,-2750180.1511
2003-02-11,-1627177.6412
2003-02-10,-1017326.3574
2003-02-07,-2043688.4949
2003-02-06,-1712266.8377
2003-02-05,-1790977.6863
2003-02-04,-1322953.1628
2003-02-03,-1646739.8645
2003-01-31,-2328971.8854
2003-01-30,-3771760.6636
2003-01-29,-3767144.7303
2003-01-28,-5475548.6048
2003-01-27,-6549949.2512
2003-01-24,-6257312.1046
2003-01-23,-5411901.3083
2003-01-22,-5226280.4907
2003-01-21,-2839627.0143
2003-01-17,342082.6426
2003-01-16,3697151.8660
2003-01-15,4873735.7298
2003-01-14,5266545.3300
2003-01-13,4816726.5114
2003-01-10,5624004.9813
2003-01-09,4038691.8450
2003-01-08,2686107.8130
2003-01-07,2965386.1696
2003-01-06,794383.4999
2003-01-03,-326972.7402
2003-01-02,-1907699.9434
2002-12-31,-2861353.9889
2002-12-30,-2006717.3512
2002-12-27,-1158653.2870
2002-12-26,-153934.0120
2002-12-24,938915.2905
2002-12-23,1488109.8402
2002-12-20,1626418.4768
2002-12-19,1348443.0964
2002-12-18,2151542.1243
2002-12-17,1920625.3951
2002-12-16,1714682.3342
2002-12-13,-68586.5828
2002-12-12,-1171231.1285
2002-12-11,-803888.7815
2002-12-10,-1146259.6838
2002-12-09,-1327898.7182
2002-12-06,150022.6321
2002-12-05,526507.5974
2002-12-04,2235314.3748
2002-12-03,3889902.7939
2002-12-02,6061529.9038
2002-11-29,7457715.1006
2002-11-27,8154773.1436
2002-11-26,7875404.4089
2002-11-25,8008086.1158
2002-11-22,6767967.3913
2002-11-21,6163998.9422
2002-11-20,4160627.7443
2002-11-19,3674772.7550
2002-11-18,4872979.0811
2002-11-15,5841541.2953
2002-11-14,5063682.4577
2002-11-13,4524484.5274
2002-11-12,4887296.7497
2002-11-11,5587320.0432
2002-11-08,7359633.9611
2002-11-07,9170562.8122
2002-11-06,9992917.9095
2002-11-05,9588543.8756
2002-11-04,9695482.2031
2002-11-01,10552064.4476
2002-10-31,10106843.4344
2002-10-30,10647006.9164
2002-10-29,9543366.2936
2002-10-28,8583142.4010
2002-10-25,8473354.5077
2002-10-24,8644773.0372
2002-10-23,10075300.4307
2002-10-22,9083929.6686
2002-10-21,8806358.6591
2002-10-18,6850878.1493
2002-10-17,4917320.7499
2002-10-16,4453072.3787
2002-10-15,3702816.8787
2002-10-14,-494453.7516
2002-10-11,-3892341.4346
2002-10-10,-8160952.7330
2002-10-09,-9892447.0320
2002-10-08,-9768667.8886
2002-10-07,-11016559.8877
2002-10-04,-10504689.7582
2002-10-03,-10433789.2172
2002-10-02,-11495971.2832
2002-10-01,-12325073.2817
2002-09-30,-13400013.3688
2002-09-27,-12331831.2366
2002-09-26,-11512061.4357
2002-09-25,-11204573.8251
2002-09-24,-11592681.6758
2002-09-23,-9288461.0763
2002-09-20,-8369328.3318
2002-09-19,-4660784.2907
2002-09-18,-1358429.6163
2002-09-17,-505970.9663
2002-09-16,-81946.4385
2002-09-13,-409761.4168
2002-09-12,-346930.5411
2002-09-11,698678.7164
2002-09-10,961109.7409
2002-09-09,-104352.6092
2002-09-06,-436921.9057
2002-09-05,167241.9566
2002-09-04,300273.8985
2002-09-03,524722.2190
2002-08-30,2302092.6439
2002-08-29,3388394.4665
2002-08-28,4201125.2339
2002-08-27,5796797.2209
2002-08-26,7277872.2753
2002-08-23,7990859.4206
2002-08-22,8508830.6807
2002-08-21,8488837.8487
2002-08-20,8444436.9316
2002-08-19,7522197.9932
2002-08-16,5436498.5874
2002-08-15,3559206.5524
2002-08-14,2039906.9853
2002-08-13,1184552.6254
2002-08-12,1779534.4071
2002-08-09,1610856.7583
2002-08-08,1341099.0083
2002-08-07,159740.9472
2002-08-06,-159107.6410
2002-08-05,509454.7211
2002-08-02,1479470.8917
2002-08-01,1254613.0897
2002-07-31,1445106.1906
2002-07-30,586654.0421
2002-07-29,-918787.8460
2002-07-26,-2631374.6044
2002-07-25,-2463704.6597
2002-07-24,-4085669.0981
2002-07-23,-4949601.3682
2002-07-22,-2830709.2374
2002-07-19,-1474710.6018
2002-07-18,-2721457.1358
2002-07-17,-3080163.7848
2002-07-16,-3501472.1679
2002-07-15,-3613931.4262
2002-07-12,-5355653.6041
2002-07-11,-4925888.0298
2002-07-10,-5386678.7509
2002-07-09,-3419419.9997
2002-07-08,-1864738.1878
2002-07-05,-1541714.9206
2002-07-03,-2927398.3069
2002-07-02,-4260592.9196
2002-07-01,-4117023.8335
2002-06-28,-3273175.6418
2002-06-27,-4278188.8470
2002-06-26,-6812812.3726
2002-06-25,-8125200.5580
2002-06-24,-7081066.6458
2002-06-21,-6554974.8460
2002-06-20,-4197847.5726
2002-06-19,-2119613.2298
2002-06-18,-939786.9058
2002-06-17,-1137893.8039
2002-06-14,-2095677.8614
2002-06-13,-2423687.5776
2002-06-12,-1110350.4073
2002-06-11,-428288.7642
2002-06-10,1012828.7611
2002-06-07,1670887.2653
2002-06-06,1009563.2612
2002-06-05,781542.4048
2002-06-04,-129704.2706
2002-06-03,-118796.9233
2002-05-31,1326681.4882
2002-05-30,1577572.2927
2002-05-29,463076.5684
2002-05-28,510967.0107
2002-05-24,804625.2094
2002-05-23,657477.3375
2002-05-22,134472.7591
2002-05-21,51664.7141
2002-05-20,666354.8353
2002-05-17,653489.5201
2002-05-16,135731.8751
2002-05-15,-852956.8729
2002-05-14,-1436222.0725
2002-05-13,-3914311.2951
2002-05-10,-5226041.3927
2002-05-09,-5289537.5210
2002-05-08,-5487813.3450
2002-05-07,-6816257.8006
2002-05-06,-5346218.6653
2002-05-03,-3402478.3173
2002-05-02,-3426519.5330
2002-05-01,-4194846.6962
2002-04-30,-5377871.3353
2002-04-29,-4236252.1378
2002-04-26,-3555394.9989
2002-04-25,-2977977.9310
2002-04-24,-3513437.9216
2002-04-23,-2837632.4350
2002-04-22,-2737778.6713
2002-04-19,-3598947.0395
2002-04-18,-5333576.6411
2002-04-17,-7510855.9352
2002-04-16,-6963325.9133
2002-04-15,-6766695.3603
2002-04-12,-5708799.9364
2002-04-11,-3949022.0464
2002-04-10,-1781680.9277
