time,MIDPRICE
2007-05-10,54.1070
2007-05-09,54.0119
2007-05-08,53.3025
2007-05-07,52.7444
2007-05-04,52.1707
2007-05-03,51.8709
2007-05-02,51.8709
2007-05-01,51.8709
2007-04-30,51.8261
2007-04-27,51.4840
2007-04-26,51.4840
2007-04-25,51.4840
2007-04-24,51.0102
2007-04-23,50.4207
2007-04-20,50.4207
2007-04-19,50.4441
2007-04-18,50.5494
2007-04-17,50.5836
2007-04-16,50.2704
2007-04-13,50.1414
2007-04-12,50.1414
2007-04-11,50.1414
2007-04-10,50.1414
2007-04-09,50.1414
2007-04-05,50.0914
2007-04-04,50.0125
2007-04-03,49.9546
2007-04-02,49.8388
2007-03-30,49.7966
2007-03-29,49.6993
2007-03-28,49.6993
2007-03-27,49.4571
2007-03-26,49.4571
2007-03-23,49.4571
2007-03-22,49.4571
2007-03-21,49.4571
2007-03-20,49.2044
2007-03-19,49.2044
2007-03-16,48.6781
2007-03-15,48.6781
2007-03-14,48.3280
2007-03-13,48.3280
2007-03-12,48.6333
2007-03-09,49.1202
2007-03-08,49.2729
2007-03-07,49.5519
2007-03-06,49.5519
2007-03-05,49.5519
2007-03-02,49.5519
2007-03-01,49.5571
2007-02-28,50.5310
2007-02-27,50.6389
2007-02-26,51.5811
2007-02-23,51.8785
2007-02-22,51.9838
2007-02-21,52.1549
2007-02-20,52.1549
2007-02-16,52.1549
2007-02-15,52.1549
2007-02-14,52.1195
2007-02-13,52.1195
2007-02-12,52.1195
2007-02-09,51.9857
2007-02-08,51.8256
2007-02-07,51.8256
2007-02-06,51.6990
2007-02-05,51.5993
2007-02-02,51.3920
2007-02-01,50.9144
2007-01-31,51.0378
2007-01-30,51.2870
2007-01-29,51.2870
2007-01-26,51.2870
2007-01-25,51.2870
2007-01-24,51.2870
2007-01-23,51.2870
2007-01-22,51.2870
2007-01-19,51.2870
2007-01-18,51.8984
2007-01-17,51.7358
2007-01-16,51.7200
2007-01-12,51.5862
2007-01-11,51.5862
2007-01-10,51.2346
2007-01-09,51.2346
2007-01-08,51.0168
2007-01-05,50.8305
2007-01-04,50.8278
2007-01-03,50.6966
2006-12-29,50.5602
2006-12-28,50.3660
2006-12-27,50.3109
2006-12-26,49.8045
2006-12-22,49.8045
2006-12-21,49.8045
2006-12-20,49.8045
2006-12-19,49.7756
2006-12-18,49.7152
2006-12-15,49.3452
2006-12-14,48.8782
2006-12-13,48.7758
2006-12-12,48.6551
2006-12-11,48.6236
2006-12-08,48.6236
2006-12-07,48.6236
2006-12-06,48.6236
2006-12-05,48.5633
2006-12-04,48.3822
2006-12-01,48.4085
2006-11-30,48.4085
2006-11-29,48.4085
2006-11-28,48.4085
2006-11-27,48.5895
2006-11-24,48.6656
2006-11-22,48.6656
2006-11-21,48.6656
2006-11-20,48.6656
2006-11-17,48.6117
2006-11-16,48.4103
2006-11-15,48.3290
2006-11-14,48.3290
2006-11-13,48.3027
2006-11-10,47.9414
2006-11-09,47.9414
2006-11-08,47.9173
2006-11-07,47.9173
2006-11-06,47.7447
2006-11-03,47.7290
2006-11-02,47.6636
2006-11-01,47.6008
2006-10-31,47.6008
2006-10-30,46.6252
2006-10-27,46.5023
2006-10-26,46.1597
2006-10-25,46.0707
2006-10-24,45.9896
2006-10-23,45.9295
2006-10-20,45.7830
2006-10-19,45.6522
2006-10-18,45.6522
2006-10-17,44.3526
2006-10-16,44.2451
2006-10-13,43.8815
2006-10-12,43.5389
2006-10-11,43.4831
2006-10-10,43.4682
2006-10-09,43.3244
2006-10-06,43.1727
2006-10-05,42.9634
2006-10-04,42.9634
2006-10-03,43.1047
2006-10-02,43.1047
2006-09-29,43.1047
2006-09-28,43.1047
2006-09-27,43.1047
2006-09-26,43.1047
2006-09-25,43.1047
2006-09-22,42.9059
2006-09-21,42.6705
2006-09-20,42.6600
2006-09-19,42.6077
2006-09-18,42.6077
2006-09-15,42.6077
2006-09-14,42.4534
2006-09-13,42.3749
2006-09-12,42.3226
2006-09-11,42.1081
2006-09-08,42.0637
2006-09-07,41.9930
2006-09-06,41.8753
2006-09-05,41.8753
2006-09-01,41.8753
2006-08-31,41.8753
2006-08-30,41.8753
2006-08-29,41.5432
2006-08-28,41.0070
2006-08-25,40.6983
2006-08-24,40.5859
2006-08-23,40.5466
2006-08-22,40.5466
2006-08-21,40.5466
2006-08-18,40.5287
2006-08-17,40.4215
2006-08-16,40.2492
2006-08-15,39.7810
2006-08-14,39.7810
2006-08-11,39.7032
2006-08-10,39.7032
2006-08-09,39.7032
2006-08-08,39.7032
2006-08-07,39.7032
2006-08-04,39.7032
2006-08-03,39.5990
2006-08-02,39.5990
2006-08-01,39.5990
2006-07-31,39.1379
2006-07-28,39.0858
2006-07-27,39.0832
2006-07-26,39.0233
2006-07-25,39.0233
2006-07-24,39.0233
2006-07-21,39.0233
2006-07-20,39.2916
2006-07-19,39.4062
2006-07-18,39.4062
2006-07-17,39.5287
2006-07-14,39.5730
2006-07-13,39.6928
2006-07-12,39.9507
2006-07-11,40.1123
2006-07-10,40.2243
2006-07-07,40.2738
2006-07-06,40.2738
2006-07-05,40.2816
2006-07-03,40.2816
2006-06-30,40.2816
2006-06-29,40.2816
2006-06-28,40.3389
2006-06-27,40.4066
2006-06-26,40.5317
2006-06-23,40.5369
2006-06-22,40.5369
2006-06-21,40.7271
2006-06-20,41.0293
2006-06-19,41.0293
2006-06-16,41.0293
2006-06-15,41.0293
2006-06-14,41.0632
2006-06-13,41.0632
2006-06-12,41.0866
2006-06-09,41.0866
2006-06-08,41.0866
2006-06-07,41.5425
2006-06-06,41.6311
2006-06-05,41.7613
2006-06-02,41.7613
2006-06-01,41.7744
2006-05-31,41.9989
2006-05-30,42.2694
2006-05-26,42.2694
2006-05-25,42.3840
2006-05-24,42.3840
2006-05-23,42.3840
2006-05-22,42.4882
2006-05-19,42.5169
2006-05-18,42.6523
2006-05-17,42.9102
2006-05-16,43.1134
2006-05-15,43.0885
2006-05-12,43.0885
2006-05-11,42.9895
2006-05-10,43.1890
2006-05-09,43.1890
2006-05-08,43.0904
2006-05-05,42.9606
2006-05-04,42.9606
2006-05-03,42.9606
2006-05-02,42.9606
2006-05-01,42.9606
2006-04-28,42.9606
2006-04-27,42.9606
2006-04-26,42.7347
2006-04-25,42.7347
2006-04-24,42.7347
2006-04-21,42.7347
2006-04-20,42.8178
2006-04-19,42.8515
2006-04-18,42.8515
2006-04-17,42.8515
2006-04-13,42.8515
2006-04-12,42.8515
2006-04-11,42.8827
2006-04-10,43.2072
2006-04-07,43.2591
2006-04-06,43.2591
2006-04-05,43.2591
2006-04-04,43.3188
2006-04-03,43.3993
2006-03-31,43.3993
2006-03-30,43.3993
2006-03-29,43.3993
2006-03-28,43.4226
2006-03-27,43.2098
2006-03-24,43.2046
2006-03-23,43.0955
2006-03-22,43.0358
2006-03-21,42.8931
2006-03-20,42.4726
2006-03-17,42.4726
2006-03-16,42.3817
2006-03-15,42.3817
2006-03-14,42.1818
2006-03-13,42.0287
2006-03-10,41.9897
2006-03-09,41.9196
2006-03-08,41.8210
2006-03-07,41.8340
2006-03-06,41.8340
2006-03-03,41.8340
2006-03-02,41.8418
2006-03-01,41.8859
2006-02-28,41.8859
2006-02-27,41.9897
2006-02-24,41.9897
2006-02-23,41.8989
2006-02-22,41.8989
2006-02-21,41.7961
2006-02-17,41.7003
2006-02-16,41.7003
2006-02-15,41.7003
2006-02-14,41.7333
2006-02-13,41.7333
2006-02-10,41.7333
2006-02-09,41.7333
2006-02-08,41.7333
2006-02-07,41.7333
2006-02-06,41.7333
2006-02-03,41.9378
2006-02-02,42.2745
2006-02-01,42.6214
2006-01-31,42.7017
2006-01-30,42.7017
2006-01-27,42.8001
2006-01-26,42.8001
2006-01-25,42.8338
2006-01-24,42.8830
2006-01-23,42.9140
2006-01-20,43.0565
2006-01-19,42.9915
2006-01-18,42.9915
2006-01-17,42.9425
2006-01-13,42.9425
2006-01-12,42.9425
2006-01-11,42.9425
2006-01-10,42.9425
2006-01-09,42.9425
2006-01-06,42.9425
2006-01-05,42.8053
2006-01-04,42.8053
2006-01-03,42.8053
2005-12-30,42.9995
2005-12-29,43.1290
2005-12-28,43.1290
2005-12-27,43.2325
2005-12-23,43.8669
2005-12-22,43.8669
2005-12-21,44.2709
2005-12-20,44.5324
2005-12-19,44.6852
2005-12-16,44.7111
2005-12-15,44.7111
2005-12-14,44.7629
2005-12-13,44.9053
2005-12-12,45.4957
2005-12-09,45.6433
2005-12-08,45.7313
2005-12-07,46.0006
2005-12-06,45.7857
2005-12-05,45.7857
2005-12-02,45.7857
2005-12-01,45.4957
2005-11-30,45.3999
2005-11-29,45.0477
2005-11-28,44.9156
2005-11-25,44.9053
2005-11-23,44.4573
2005-11-22,44.1181
2005-11-21,44.0974
2005-11-18,44.0974
2005-11-17,43.8333
2005-11-16,43.4228
2005-11-15,43.0737
2005-11-14,42.8406
2005-11-11,42.7992
2005-11-10,42.6232
2005-11-09,42.5196
2005-11-08,42.5196
2005-11-07,42.4804
2005-11-04,42.4804
2005-11-03,42.4933
2005-11-02,42.5424
2005-11-01,42.5450
2005-10-31,42.6483
2005-10-28,42.6483
2005-10-27,42.9325
2005-10-26,42.9325
2005-10-25,42.9325
2005-10-24,42.9325
2005-10-21,42.7982
2005-10-20,42.5424
2005-10-19,42.1834
2005-10-18,42.1834
2005-10-17,41.9044
2005-10-14,41.9044
2005-10-13,41.9044
2005-10-12,41.9044
2005-10-11,41.7391
2005-10-10,41.1398
2005-10-07,40.9176
2005-10-06,40.9176
2005-10-05,40.9176
2005-10-04,40.9176
2005-10-03,40.6929
2005-09-30,40.6799
2005-09-29,40.6799
2005-09-28,40.7058
2005-09-27,40.8995
2005-09-26,40.9228
2005-09-23,41.1785
2005-09-22,41.1785
2005-09-21,41.1966
2005-09-20,41.5221
2005-09-19,41.6202
2005-09-16,41.7365
2005-09-15,41.7055
2005-09-14,41.7055
2005-09-13,41.7055
2005-09-12,41.7055
2005-09-09,41.6125
2005-09-08,41.6125
2005-09-07,41.7804
2005-09-06,41.9715
2005-09-02,42.0258
2005-09-01,42.0258
2005-08-31,42.1627
2005-08-30,42.1704
2005-08-29,42.1704
2005-08-26,42.2634
2005-08-25,42.3823
2005-08-24,42.4029
2005-08-23,42.5734
2005-08-22,42.5734
2005-08-19,42.5734
2005-08-18,42.5734
2005-08-17,42.5838
2005-08-16,42.6483
2005-08-15,42.7827
2005-08-12,42.7852
2005-08-11,42.7852
2005-08-10,42.8757
2005-08-09,43.0178
2005-08-08,43.0565
2005-08-05,43.1003
2005-08-04,43.1493
2005-08-03,43.2317
2005-08-02,43.2343
2005-08-01,43.2730
2005-07-29,42.9818
2005-07-28,42.9405
2005-07-27,42.9405
2005-07-26,42.8478
2005-07-25,42.3375
2005-07-22,42.1674
2005-07-21,41.8118
2005-07-20,41.2603
2005-07-19,41.1057
2005-07-18,40.7424
2005-07-15,40.4357
2005-07-14,40.3919
2005-07-13,40.1548
2005-07-12,39.6703
2005-07-11,39.4204
2005-07-08,39.4204
2005-07-07,38.9075
2005-07-06,38.8972
2005-07-05,38.8972
2005-07-01,38.8972
2005-06-30,38.9591
2005-06-29,38.9591
2005-06-28,38.9591
2005-06-27,38.9720
2005-06-24,39.1008
2005-06-23,39.1266
2005-06-22,39.1266
2005-06-21,39.1266
2005-06-20,39.1266
2005-06-17,39.1266
2005-06-16,39.0029
2005-06-15,39.0390
2005-06-14,39.0673
2005-06-13,39.0673
2005-06-10,39.0673
2005-06-09,39.1008
2005-06-08,39.2039
2005-06-07,39.2786
2005-06-06,39.2786
2005-06-03,39.3430
2005-06-02,39.3791
2005-06-01,39.2554
2005-05-31,38.9050
2005-05-27,38.8431
2005-05-26,38.6962
2005-05-25,38.6911
2005-05-24,38.6911
2005-05-23,38.6911
2005-05-20,38.6911
2005-05-19,38.6911
2005-05-18,38.7588
2005-05-17,38.7588
2005-05-16,38.7588
2005-05-13,38.7588
2005-05-12,38.7588
2005-05-11,38.7614
2005-05-10,38.8980
2005-05-09,39.2619
2005-05-06,39.1077
2005-05-05,38.9046
2005-05-04,38.5757
2005-05-03,38.3315
2005-05-02,38.3315
2005-04-29,38.4497
2005-04-28,38.9406
2005-04-27,40.4185
2005-04-26,40.5630
2005-04-25,40.6318
2005-04-22,40.9711
2005-04-21,41.2024
2005-04-20,41.3926
2005-04-19,42.3127
2005-04-18,42.7856
2005-04-15,42.9090
2005-04-14,45.0371
2005-04-13,45.2350
2005-04-12,45.4740
2005-04-11,45.7105
2005-04-08,46.0728
2005-04-07,46.2271
2005-04-06,46.3828
2005-04-05,46.5252
2005-04-04,46.5252
2005-04-01,46.4815
2005-03-31,46.4481
2005-03-30,46.4481
2005-03-29,46.6126
2005-03-28,46.6126
2005-03-24,46.6486
2005-03-23,46.7488
2005-03-22,46.8002
2005-03-21,46.8002
2005-03-18,46.8002
2005-03-17,47.0032
2005-03-16,47.1523
2005-03-15,47.5301
2005-03-14,47.5301
2005-03-11,47.5301
2005-03-10,47.6304
2005-03-09,47.6304
2005-03-08,47.6201
2005-03-07,47.6201
2005-03-04,47.7537
2005-03-03,47.8848
2005-03-02,47.9388
2005-03-01,47.9388
2005-02-28,47.9388
2005-02-25,47.9388
2005-02-24,47.9388
2005-02-23,47.9388
2005-02-22,48.1136
2005-02-18,48.1316
2005-02-17,48.1316
2005-02-16,48.1316
2005-02-15,48.0956
2005-02-14,48.0956
2005-02-11,48.0956
2005-02-10,48.0956
2005-02-09,47.8297
2005-02-08,47.8011
2005-02-07,47.8011
2005-02-04,47.7601
2005-02-03,47.6600
2005-02-02,47.6600
2005-02-01,47.8653
2005-01-31,47.9140
2005-01-28,47.9140
2005-01-27,48.1346
2005-01-26,48.2167
2005-01-25,48.2167
2005-01-24,48.2167
2005-01-21,48.4912
2005-01-20,48.6323
2005-01-19,48.9350
2005-01-18,49.2454
2005-01-14,49.4198
2005-01-13,49.4583
2005-01-12,49.5506
2005-01-11,49.7174
2005-01-10,49.8533
2005-01-07,49.9123
2005-01-06,50.0611
2005-01-05,50.1509
2005-01-04,50.1791
2005-01-03,50.1381
2004-12-31,50.0739
2004-12-30,50.0739
2004-12-29,49.9585
2004-12-28,49.9585
2004-12-27,49.8251
2004-12-23,49.8251
2004-12-22,49.7302
2004-12-21,49.7302
2004-12-20,49.7558
2004-12-17,49.7558
2004-12-16,49.7558
2004-12-15,49.6994
2004-12-14,49.4378
2004-12-13,49.3788
2004-12-10,49.3788
2004-12-09,49.3788
2004-12-08,49.3788
2004-12-07,49.3788
2004-12-06,49.2684
2004-12-03,49.1992
2004-12-02,48.9811
2004-12-01,48.9427
2004-11-30,48.9427
2004-11-29,48.9427
2004-11-26,48.9427
2004-11-24,48.7836
2004-11-23,48.6246
2004-11-22,48.6246
2004-11-19,48.5168
2004-11-18,48.4456
2004-11-17,48.0410
2004-11-16,47.8794
2004-11-15,47.5415
2004-11-12,47.3441
2004-11-11,47.2006
2004-11-10,46.9645
2004-11-09,46.7595
2004-11-08,46.6314
2004-11-05,46.2984
2004-11-04,46.0833
2004-11-03,45.8785
2004-11-02,45.7044
2004-11-01,45.5457
2004-10-29,44.6931
2004-10-28,44.6931
2004-10-27,44.6931
2004-10-26,44.5548
2004-10-25,44.5548
2004-10-22,44.5548
2004-10-21,44.5548
2004-10-20,44.5548
2004-10-19,44.5548
2004-10-18,44.1375
2004-10-15,44.1400
2004-10-14,44.1400
2004-10-13,44.1733
2004-10-12,44.1016
2004-10-11,44.0325
2004-10-08,44.0325
2004-10-07,44.0069
2004-10-06,43.8687
2004-10-05,43.8687
2004-10-04,43.8687
2004-10-01,43.5819
2004-09-30,43.4590
2004-09-29,43.5768
2004-09-28,43.5768
2004-09-27,43.5768
2004-09-24,43.6587
2004-09-23,43.6587
2004-09-22,43.8968
2004-09-21,44.0786
2004-09-20,44.0069
2004-09-17,43.8430
2004-09-16,43.8149
2004-09-15,43.8149
2004-09-14,43.7637
2004-09-13,43.7637
2004-09-10,43.6920
2004-09-09,43.6382
2004-09-08,43.5665
2004-09-07,43.2926
2004-09-03,43.2951
2004-09-02,43.2951
2004-09-01,43.2951
2004-08-31,43.2747
2004-08-30,43.2747
2004-08-27,43.2593
2004-08-26,43.0033
2004-08-25,42.8471
2004-08-24,42.8471
2004-08-23,42.8471
2004-08-20,42.8215
2004-08-19,42.8215
2004-08-18,43.0478
2004-08-17,43.1066
2004-08-16,43.1449
2004-08-13,43.2956
2004-08-12,43.2982
2004-08-11,43.5466
2004-08-10,43.5466
2004-08-09,43.5466
2004-08-06,43.6874
2004-08-05,43.9173
2004-08-04,43.9173
2004-08-03,43.9173
2004-08-02,43.9173
2004-07-30,43.8918
2004-07-29,43.8151
2004-07-28,43.6159
2004-07-27,43.6159
2004-07-26,43.6159
2004-07-23,43.5673
2004-07-22,43.5673
2004-07-21,43.5673
2004-07-20,43.4089
2004-07-19,43.4702
2004-07-16,43.6797
2004-07-15,43.9071
2004-07-14,43.9224
2004-07-13,43.9224
2004-07-12,44.2801
2004-07-09,44.3874
2004-07-08,44.5816
2004-07-07,44.9571
2004-07-06,44.9776
2004-07-02,45.3455
2004-07-01,45.3455
2004-06-30,45.6342
2004-06-29,45.6878
2004-06-28,45.8769
2004-06-25,46.0251
2004-06-24,46.0736
2004-06-23,46.0736
2004-06-22,45.8871
2004-06-21,45.7875
2004-06-18,45.6572
2004-06-17,45.6188
2004-06-16,45.6188
2004-06-15,45.6061
2004-06-14,45.4886
2004-06-10,45.4886
2004-06-09,45.4375
2004-06-08,45.2331
2004-06-07,44.8703
2004-06-04,44.8703
2004-06-03,44.8703
2004-06-02,44.8575
2004-06-01,44.7298
2004-05-28,44.5126
2004-05-27,44.5126
2004-05-26,44.4717
2004-05-25,44.4641
2004-05-24,44.4538
2004-05-21,44.4538
2004-05-20,44.5867
2004-05-19,44.5867
2004-05-18,44.6295
2004-05-17,44.6295
2004-05-14,44.6295
2004-05-13,44.6295
2004-05-12,44.7595
2004-05-11,45.2625
2004-05-10,45.5200
2004-05-07,45.6870
2004-05-06,45.6870
2004-05-05,45.6870
2004-05-04,45.6870
2004-05-03,45.8120
2004-04-30,46.0182
2004-04-29,46.0641
2004-04-28,46.8596
2004-04-27,46.8596
2004-04-26,46.8596
2004-04-23,46.9284
2004-04-22,46.9360
2004-04-21,47.1783
2004-04-20,47.1783
2004-04-19,47.2777
2004-04-16,47.3185
2004-04-15,47.4664
2004-04-14,47.4383
2004-04-13,47.3975
2004-04-12,47.3975
2004-04-08,47.3975
2004-04-07,47.3975
2004-04-06,47.3185
2004-04-05,47.2267
2004-04-02,47.1247
2004-04-01,46.8851
2004-03-31,46.8851
2004-03-30,46.9309
2004-03-29,46.9309
2004-03-26,46.9309
2004-03-25,46.9309
2004-03-24,46.9309
2004-03-23,47.1732
2004-03-22,47.3108
2004-03-19,47.8718
2004-03-18,47.8973
2004-03-17,47.8973
2004-03-16,47.8973
2004-03-15,48.0553
2004-03-12,48.1242
2004-03-11,48.1242
2004-03-10,48.5143
2004-03-09,48.7922
2004-03-08,49.0012
2004-03-05,49.1568
2004-03-04,49.4117
2004-03-03,49.5724
2004-03-02,49.7100
2004-03-01,49.7687
2004-02-27,49.7916
2004-02-26,49.8452
2004-02-25,49.8477
2004-02-24,49.8477
2004-02-23,49.9140
2004-02-20,50.3551
2004-02-19,50.4392
2004-02-18,50.5875
2004-02-17,50.5875
2004-02-13,50.5875
2004-02-12,50.4805
2004-02-11,50.1522
2004-02-10,50.1414
2004-02-09,50.1414
2004-02-06,50.1414
2004-02-05,50.1414
2004-02-04,50.1414
2004-02-03,50.0320
2004-02-02,49.8080
2004-01-30,49.5254
2004-01-29,49.2301
2004-01-28,48.2628
2004-01-27,48.0745
2004-01-26,48.0745
2004-01-23,47.6570
2004-01-22,47.6443
2004-01-21,47.6137
2004-01-20,47.4610
2004-01-16,47.0054
2004-01-15,47.0054
2004-01-14,46.4275
2004-01-13,46.4581
2004-01-12,47.0232
2004-01-09,47.0232
2004-01-08,47.0741
2004-01-07,47.0741
2004-01-06,47.0741
2004-01-05,47.0741
2004-01-02,47.0741
2003-12-31,47.3541
2003-12-30,47.3465
2003-12-29,47.3465
2003-12-26,47.3465
2003-12-24,47.3465
2003-12-23,47.0334
2003-12-22,47.0232
2003-12-19,47.0003
2003-12-18,46.9952
2003-12-17,46.8755
2003-12-16,46.8755
2003-12-15,46.8374
2003-12-12,46.6312
2003-12-11,46.4784
2003-12-10,46.2901
2003-12-09,46.1424
2003-12-08,45.9286
2003-12-05,45.7453
2003-12-04,45.7453
2003-12-03,45.7453
2003-12-02,45.7453
2003-12-01,45.7148
2003-11-28,45.7301
2003-11-26,45.7453
2003-11-25,45.7453
2003-11-24,45.7453
2003-11-21,45.7453
2003-11-20,45.7530
2003-11-19,45.6155
2003-11-18,45.6155
2003-11-17,45.6155
2003-11-14,45.6155
2003-11-13,45.6155
2003-11-12,45.5341
2003-11-11,45.4113
2003-11-10,45.4113
2003-11-07,45.4113
2003-11-06,45.3713
2003-11-05,45.3231
2003-11-04,45.3231
2003-11-03,45.3231
2003-10-31,45.2900
2003-10-30,45.1528
2003-10-29,45.0944
2003-10-28,46.2632
2003-10-27,46.2632
2003-10-24,46.2632
2003-10-23,46.2632
2003-10-22,46.3572
2003-10-21,46.5503
2003-10-20,46.5503
2003-10-17,46.5503
2003-10-16,46.5503
2003-10-15,46.6926
2003-10-14,46.3217
2003-10-13,46.1184
2003-10-10,46.1184
2003-10-09,46.1184
2003-10-08,45.9329
2003-10-07,45.6991
2003-10-06,45.7347
2003-10-03,45.7728
2003-10-02,46.0854
2003-10-01,46.0854
2003-09-30,46.0854
2003-09-29,46.2353
2003-09-26,46.2099
2003-09-25,45.9075
2003-09-24,45.7042
2003-09-23,45.7042
2003-09-22,45.7042
2003-09-19,45.7042
2003-09-18,45.4400
2003-09-17,45.1350
2003-09-16,44.7463
2003-09-15,43.7731
2003-09-12,43.5851
2003-09-11,43.5114
2003-09-10,43.5114
2003-09-09,43.5114
2003-09-08,43.4326
2003-09-05,43.0845
2003-09-04,43.0845
2003-09-03,42.8329
2003-09-02,42.4924
2003-08-29,42.1774
2003-08-28,42.1596
2003-08-27,42.0300
2003-08-26,42.0020
2003-08-25,42.0020
2003-08-22,41.9258
2003-08-21,41.7047
2003-08-20,41.4659
2003-08-19,41.3007
2003-08-18,41.2677
2003-08-15,40.8891
2003-08-14,40.8891
2003-08-13,40.9360
2003-08-12,40.9360
2003-08-11,41.0223
2003-08-08,41.2302
2003-08-07,41.2403
2003-08-06,41.2403
2003-08-05,41.4716
2003-08-04,41.5350
2003-08-01,41.5350
2003-07-31,41.7404
2003-07-30,41.7404
2003-07-29,42.7396
2003-07-28,42.7396
2003-07-25,42.7396
2003-07-24,42.7396
2003-07-23,42.7421
2003-07-22,42.7421
2003-07-21,42.9171
2003-07-18,42.9906
2003-07-17,42.9906
2003-07-16,43.2366
2003-07-15,42.7041
2003-07-14,42.6407
2003-07-11,42.6407
2003-07-10,42.6407
2003-07-09,42.6407
2003-07-08,42.6407
2003-07-07,42.5646
2003-07-03,42.2577
2003-07-02,42.2704
2003-07-01,42.2704
2003-06-30,42.4454
2003-06-27,42.4454
2003-06-26,42.4454
2003-06-25,42.4454
2003-06-24,42.4961
2003-06-23,42.2222
2003-06-20,41.8672
2003-06-19,41.8672
2003-06-18,41.7911
2003-06-17,41.7886
2003-06-16,41.8545
2003-06-13,42.8283
2003-06-12,42.8283
2003-06-11,42.8283
2003-06-10,42.8283
2003-06-09,42.8283
2003-06-06,42.8359
2003-06-05,43.3203
2003-06-04,43.6981
2003-06-03,43.6981
2003-06-02,44.0202
2003-05-30,44.2256
2003-05-29,44.2433
2003-05-28,44.3549
2003-05-27,44.3549
2003-05-23,44.4513
2003-05-22,44.4513
2003-05-21,44.4513
2003-05-20,44.4513
2003-05-19,44.6694
2003-05-16,44.6694
2003-05-15,44.3002
2003-05-14,44.3002
2003-05-13,44.2242
2003-05-12,44.0111
2003-05-09,43.5265
2003-05-08,43.5265
2003-05-07,43.5265
2003-05-06,43.5265
2003-05-05,43.1822
2003-05-02,43.0734
2003-05-01,42.6203
2003-04-30,42.6203
2003-04-29,42.0685
2003-04-28,41.5673
2003-04-25,41.5673
2003-04-24,41.5597
2003-04-23,41.5597
2003-04-22,41.5597
2003-04-21,41.1674
2003-04-17,41.1396
2003-04-16,41.1396
2003-04-15,40.9067
2003-04-14,40.9042
2003-04-11,40.9042
2003-04-10,40.9042
2003-04-09,40.9042
2003-04-08,40.9042
2003-04-07,41.0358
2003-04-04,41.0358
2003-04-03,41.2636
2003-04-02,41.2636
2003-04-01,41.2636
2003-03-31,41.3117
2003-03-28,41.1927
2003-03-27,41.1927
2003-03-26,40.5523
2003-03-25,40.0106
2003-03-24,40.0106
2003-03-21,40.0106
2003-03-20,39.6563
2003-03-19,39.6563
2003-03-18,39.6563
2003-03-17,39.4462
2003-03-14,38.6387
2003-03-13,38.5172
2003-03-12,38.5172
2003-03-11,39.0437
2003-03-10,39.2007
2003-03-07,39.4108
2003-03-06,39.5500
2003-03-05,39.5626
2003-03-04,39.6335
2003-03-03,39.6892
2003-02-28,39.3348
2003-02-27,39.0716
2003-02-26,39.0716
2003-02-25,39.0716
2003-02-24,39.0716
2003-02-21,39.0716
2003-02-20,39.0716
2003-02-19,38.9830
2003-02-18,38.9324
2003-02-14,38.7982
2003-02-13,38.7982
2003-02-12,39.8020
2003-02-11,39.8020
2003-02-10,39.8020
2003-02-07,39.8020
2003-02-06,39.8525
2003-02-05,39.8525
2003-02-04,39.8525
2003-02-03,40.1355
2003-01-31,40.6129
2003-01-30,41.7649
2003-01-29,42.0024
2003-01-28,42.0024
2003-01-27,42.0782
2003-01-24,42.3839
2003-01-23,42.5279
2003-01-22,42.5279
2003-01-21,42.8083
2003-01-17,42.9801
2003-01-16,42.7350
2003-01-15,42.2247
2003-01-14,41.9494
2003-01-13,41.5704
2003-01-10,41.3405
2003-01-09,41.0828
2003-01-08,40.8706
2003-01-07,40.8706
2003-01-06,40.5220
2003-01-03,39.7262
2003-01-02,39.6883
2002-12-31,39.7565
2002-12-30,39.7616
2002-12-27,40.0167
2002-12-26,40.4285
2002-12-24,40.6028
2002-12-23,40.6028
2002-12-20,40.6028
2002-12-19,40.6710
2002-12-18,41.2344
2002-12-17,41.2420
2002-12-16,41.7599
2002-12-13,42.3738
2002-12-12,42.4571
2002-12-11,42.4571
2002-12-10,42.4571
2002-12-09,42.6845
2002-12-06,43.0811
2002-12-05,43.3287
2002-12-04,42.2803
2002-12-03,42.2651
2002-12-02,42.2651
2002-11-29,41.9241
2002-11-27,41.9241
2002-11-26,41.4542
2002-11-25,41.3178
2002-11-22,40.8934
2002-11-21,40.8302
2002-11-20,40.0193
2002-11-19,40.0622
2002-11-18,40.0622
2002-11-15,40.5109
2002-11-14,40.5109
2002-11-13,40.5109
2002-11-12,40.3039
2002-11-11,39.8449
2002-11-08,39.8449
2002-11-07,39.3305
2002-11-06,39.2271
2002-11-05,39.2271
2002-11-04,39.2271
2002-11-01,38.3924
2002-10-31,37.8377
2002-10-30,37.7393
2002-10-29,35.7422
2002-10-28,35.7422
2002-10-25,34.6578
2002-10-24,34.6477
2002-10-23,32.7590
2002-10-22,32.7590
2002-10-21,32.7590
2002-10-18,32.3429
2002-10-17,32.0277
2002-10-16,30.8879
2002-10-15,30.8879
2002-10-14,29.7381
2002-10-11,29.7381
2002-10-10,29.6296
2002-10-09,30.1793
2002-10-08,30.1793
2002-10-07,30.4240
2002-10-04,30.4240
2002-10-03,31.1149
2002-10-02,31.3872
2002-10-01,32.5018
2002-09-30,33.1448
2002-09-27,33.5382
2002-09-26,33.5382
2002-09-25,33.6895
2002-09-24,34.5595
