time,MIDPOINT
2007-05-08,53.8472
2007-05-07,53.0761
2007-05-04,52.2128
2007-05-03,52.0470
2007-05-02,51.9706
2007-05-01,51.9706
2007-04-30,51.7180
2007-04-27,51.5206
2007-04-26,51.5206
2007-04-25,51.5206
2007-04-24,50.7389
2007-04-23,50.3783
2007-04-20,50.3783
2007-04-19,50.3783
2007-04-18,50.5125
2007-04-17,50.5467
2007-04-16,50.4152
2007-04-13,50.2388
2007-04-12,50.2388
2007-04-11,50.2388
2007-04-10,50.2388
2007-04-09,50.2388
2007-04-05,50.2125
2007-04-04,50.1309
2007-04-03,50.1019
2007-04-02,49.9072
2007-03-30,49.8361
2007-03-29,49.6414
2007-03-28,49.6414
2007-03-27,49.6414
2007-03-26,49.4992
2007-03-23,49.4992
2007-03-22,49.4992
2007-03-21,49.4992
2007-03-20,49.2729
2007-03-19,49.1702
2007-03-16,48.9334
2007-03-15,48.6938
2007-03-14,48.6938
2007-03-13,48.6938
2007-03-12,48.6938
2007-03-09,49.4308
2007-03-08,49.6466
2007-03-07,49.8493
2007-03-06,50.0046
2007-03-05,50.0730
2007-03-02,50.0730
2007-03-01,50.4336
2007-02-28,50.6099
2007-02-27,50.8784
2007-02-26,51.6548
2007-02-23,51.8706
2007-02-22,52.0891
2007-02-21,52.0891
2007-02-20,52.0891
2007-02-16,52.2097
2007-02-15,52.2097
2007-02-14,52.2097
2007-02-13,52.2097
2007-02-12,52.2781
2007-02-09,52.1976
2007-02-08,51.9116
2007-02-07,51.9116
2007-02-06,51.8984
2007-02-05,51.8145
2007-02-02,51.5494
2007-02-01,51.3107
2007-01-31,51.3317
2007-01-30,51.4812
2007-01-29,51.6911
2007-01-26,51.6911
2007-01-25,51.6911
2007-01-24,51.6911
2007-01-23,51.6911
2007-01-22,51.6911
2007-01-19,51.6911
2007-01-18,52.0192
2007-01-17,51.9798
2007-01-16,51.9483
2007-01-12,51.7043
2007-01-11,51.7043
2007-01-10,51.3605
2007-01-09,51.2529
2007-01-08,50.9459
2007-01-05,50.7911
2007-01-04,50.7911
2007-01-03,50.5182
2006-12-29,50.4998
2006-12-28,50.4998
2006-12-27,50.3739
2006-12-26,49.8884
2006-12-22,49.7625
2006-12-21,49.7625
2006-12-20,49.7625
2006-12-19,49.7625
2006-12-18,49.6155
2006-12-15,49.5604
2006-12-14,48.9674
2006-12-13,48.8126
2006-12-12,48.7365
2006-12-11,48.7365
2006-12-08,48.7365
2006-12-07,48.7365
2006-12-06,48.7365
2006-12-05,48.7365
2006-12-04,48.4846
2006-12-01,48.5607
2006-11-30,48.5869
2006-11-29,48.5869
2006-11-28,48.5869
2006-11-27,48.6131
2006-11-24,48.6945
2006-11-22,48.6945
2006-11-21,48.6945
2006-11-20,48.6945
2006-11-17,48.6945
2006-11-16,48.4360
2006-11-15,48.3887
2006-11-14,48.3887
2006-11-13,48.2050
2006-11-10,48.2050
2006-11-09,48.0350
2006-11-08,48.0350
2006-11-07,47.9592
2006-11-06,47.9592
2006-11-03,47.8886
2006-11-02,47.8153
2006-11-01,47.6532
2006-10-31,47.6427
2006-10-30,46.7612
2006-10-27,46.6985
2006-10-26,46.5337
2006-10-25,46.1727
2006-10-24,45.9687
2006-10-23,45.9687
2006-10-20,45.6365
2006-10-19,45.2494
2006-10-18,45.1814
2006-10-17,44.4308
2006-10-16,44.0358
2006-10-13,43.8710
2006-10-12,43.5101
2006-10-11,43.3767
2006-10-10,43.3767
2006-10-09,43.3270
2006-10-06,43.1021
2006-10-05,42.9765
2006-10-04,42.9765
2006-10-03,43.0602
2006-10-02,43.0602
2006-09-29,43.0602
2006-09-28,43.0602
2006-09-27,43.0602
2006-09-26,43.0602
2006-09-25,43.0602
2006-09-22,42.9870
2006-09-21,42.9163
2006-09-20,42.5868
2006-09-19,42.4612
2006-09-18,42.4612
2006-09-15,42.4612
2006-09-14,42.3383
2006-09-13,42.2886
2006-09-12,42.2886
2006-09-11,42.0611
2006-09-08,42.0611
2006-09-07,42.0558
2006-09-06,41.8701
2006-09-05,41.8701
2006-09-01,41.8701
2006-08-31,41.8675
2006-08-30,41.8675
2006-08-29,41.8675
2006-08-28,41.1691
2006-08-25,40.9547
2006-08-24,40.6408
2006-08-23,40.6408
2006-08-22,40.6173
2006-08-21,40.6016
2006-08-18,40.5729
2006-08-17,40.4343
2006-08-16,40.3610
2006-08-15,39.8353
2006-08-14,39.7307
2006-08-11,39.8413
2006-08-10,39.8413
2006-08-09,39.8413
2006-08-08,39.8413
2006-08-07,39.8413
2006-08-04,39.9221
2006-08-03,39.6694
2006-08-02,39.6694
2006-08-01,39.6694
2006-07-31,39.5131
2006-07-28,39.2499
2006-07-27,39.0050
2006-07-26,38.9842
2006-07-25,38.9842
2006-07-24,39.0884
2006-07-21,39.1405
2006-07-20,39.1405
2006-07-19,39.5105
2006-07-18,39.5105
2006-07-17,39.5105
2006-07-14,39.5105
2006-07-13,39.6850
2006-07-12,40.0080
2006-07-11,40.2529
2006-07-10,40.2529
2006-07-07,40.2529
2006-07-06,40.2894
2006-07-05,40.3441
2006-07-03,40.3441
2006-06-30,40.3441
2006-06-29,40.3441
2006-06-28,40.4119
2006-06-27,40.4301
2006-06-26,40.5082
2006-06-23,40.5082
2006-06-22,40.5082
2006-06-21,40.5082
2006-06-20,40.6620
2006-06-19,40.8209
2006-06-16,40.8209
2006-06-15,40.8209
2006-06-14,41.0632
2006-06-13,41.0632
2006-06-12,41.0866
2006-06-09,41.1048
2006-06-08,41.1048
2006-06-07,41.6337
2006-06-06,41.6337
2006-06-05,41.6337
2006-06-02,41.7535
2006-06-01,41.8213
2006-05-31,41.9567
2006-05-30,42.1886
2006-05-26,42.3788
2006-05-25,42.3788
2006-05-24,42.3788
2006-05-23,42.3944
2006-05-22,42.5299
2006-05-19,42.5976
2006-05-18,42.6966
2006-05-17,42.8555
2006-05-16,43.0803
2006-05-15,43.0777
2006-05-12,43.0284
2006-05-11,43.0284
2006-05-10,43.1189
2006-05-09,43.1189
2006-05-08,43.1189
2006-05-05,43.0878
2006-05-04,42.9709
2006-05-03,42.9709
2006-05-02,42.9709
2006-05-01,42.9709
2006-04-28,42.9658
2006-04-27,42.9658
2006-04-26,42.5972
2006-04-25,42.5868
2006-04-24,42.5868
2006-04-21,42.5868
2006-04-20,42.7166
2006-04-19,42.8100
2006-04-18,42.8100
2006-04-17,42.8100
2006-04-13,42.8100
2006-04-12,42.8100
2006-04-11,42.9164
2006-04-10,43.1604
2006-04-07,43.2461
2006-04-06,43.2461
2006-04-05,43.2461
2006-04-04,43.3188
2006-04-03,43.3188
2006-03-31,43.3188
2006-03-30,43.3188
2006-03-29,43.3188
2006-03-28,43.3188
2006-03-27,43.4330
2006-03-24,43.1890
2006-03-23,43.0955
2006-03-22,42.9528
2006-03-21,42.7866
2006-03-20,42.5374
2006-03-17,42.4103
2006-03-16,42.3999
2006-03-15,42.3947
2006-03-14,42.2545
2006-03-13,42.0079
2006-03-10,41.9145
2006-03-09,41.8028
2006-03-08,41.8028
2006-03-07,41.8573
2006-03-06,41.8573
2006-03-03,41.8573
2006-03-02,41.8573
2006-03-01,41.8573
2006-02-28,41.9093
2006-02-27,41.9093
2006-02-24,41.9093
2006-02-23,41.9352
2006-02-22,41.9871
2006-02-21,41.7362
2006-02-17,41.7000
2006-02-16,41.7000
2006-02-15,41.7000
2006-02-14,41.8058
2006-02-13,41.8058
2006-02-10,41.8058
2006-02-09,41.8058
2006-02-08,41.8058
2006-02-07,41.8058
2006-02-06,41.8058
2006-02-03,41.9249
2006-02-02,42.1191
2006-02-01,42.4169
2006-01-31,42.7716
2006-01-30,42.7716
2006-01-27,42.7716
2006-01-26,42.7716
2006-01-25,42.8053
2006-01-24,42.8053
2006-01-23,42.9373
2006-01-20,43.0642
2006-01-19,43.3594
2006-01-18,43.2170
2006-01-17,43.2170
2006-01-13,43.2170
2006-01-12,43.2170
2006-01-11,43.2170
2006-01-10,43.2170
2006-01-09,43.2170
2006-01-06,43.2170
2006-01-05,42.8364
2006-01-04,42.8364
2006-01-03,42.8648
2005-12-30,42.9011
2005-12-29,42.9658
2005-12-28,42.9865
2005-12-27,43.0332
2005-12-23,43.6158
2005-12-22,43.8773
2005-12-21,44.0145
2005-12-20,44.3304
2005-12-19,44.5117
2005-12-16,44.6075
2005-12-15,44.6075
2005-12-14,44.6256
2005-12-13,44.7758
2005-12-12,45.3584
2005-12-09,45.6200
2005-12-08,45.7572
2005-12-07,45.9980
2005-12-06,45.8841
2005-12-05,45.7028
2005-12-02,45.7028
2005-12-01,45.5992
2005-11-30,45.4827
2005-11-29,45.2212
2005-11-28,44.9182
2005-11-25,44.8380
2005-11-23,44.7422
2005-11-22,44.2346
2005-11-21,44.1777
2005-11-18,44.1777
2005-11-17,43.9397
2005-11-16,43.8155
2005-11-15,43.0864
2005-11-14,42.8326
2005-11-11,42.8326
2005-11-10,42.6876
2005-11-09,42.5373
2005-11-08,42.5373
2005-11-07,42.5373
2005-11-04,42.5011
2005-11-03,42.5011
2005-11-02,42.5011
2005-11-01,42.7749
2005-10-31,42.7749
2005-10-28,42.7749
2005-10-27,43.0048
2005-10-26,42.9764
2005-10-25,42.9738
2005-10-24,42.9738
2005-10-21,42.7310
2005-10-20,42.5373
2005-10-19,42.3306
2005-10-18,42.1524
2005-10-17,42.0774
2005-10-14,42.0774
2005-10-13,42.0774
2005-10-12,42.0774
2005-10-11,42.0258
2005-10-10,41.1346
2005-10-07,40.7910
2005-10-06,40.7781
2005-10-05,40.7781
2005-10-04,40.7781
2005-10-03,40.7781
2005-09-30,40.7549
2005-09-29,40.7549
2005-09-28,40.7471
2005-09-27,40.7859
2005-09-26,40.8556
2005-09-23,41.0829
2005-09-22,41.0829
2005-09-21,41.0829
2005-09-20,41.3774
2005-09-19,41.5660
2005-09-16,41.5737
2005-09-15,41.5737
2005-09-14,41.5737
2005-09-13,41.5737
2005-09-12,41.5737
2005-09-09,41.5634
2005-09-08,41.5376
2005-09-07,41.5376
2005-09-06,41.7158
2005-09-02,41.8630
2005-09-01,41.9250
2005-08-31,42.1420
2005-08-30,42.1420
2005-08-29,42.1420
2005-08-26,42.1420
2005-08-25,42.3280
2005-08-24,42.3409
2005-08-23,42.3409
2005-08-22,42.5321
2005-08-19,42.5321
2005-08-18,42.5321
2005-08-17,42.5708
2005-08-16,42.6635
2005-08-15,42.8495
2005-08-12,42.8495
2005-08-11,42.8495
2005-08-10,42.8495
2005-08-09,43.0823
2005-08-08,43.0977
2005-08-05,43.1183
2005-08-04,43.1802
2005-08-03,43.2292
2005-08-02,43.2704
2005-08-01,43.3013
2005-07-29,42.8838
2005-07-28,42.8838
2005-07-27,42.8838
2005-07-26,42.7911
2005-07-25,42.4277
2005-07-22,42.1494
2005-07-21,42.1494
2005-07-20,41.7422
2005-07-19,41.1057
2005-07-18,40.5130
2005-07-15,40.4821
2005-07-14,40.3610
2005-07-13,40.1110
2005-07-12,39.7476
2005-07-11,39.4745
2005-07-08,39.4745
2005-07-07,38.9797
2005-07-06,38.9410
2005-07-05,38.9410
2005-07-01,38.9410
2005-06-30,38.9410
2005-06-29,38.9410
2005-06-28,38.9410
2005-06-27,38.9410
2005-06-24,38.9745
2005-06-23,39.1704
2005-06-22,39.1704
2005-06-21,39.1240
2005-06-20,39.1240
2005-06-17,39.1240
2005-06-16,39.1240
2005-06-15,39.2013
2005-06-14,39.2013
2005-06-13,39.2013
2005-06-10,39.2013
2005-06-09,39.2090
2005-06-08,39.2090
2005-06-07,39.2606
2005-06-06,39.2606
2005-06-03,39.4023
2005-06-02,39.4023
2005-06-01,39.3534
2005-05-31,39.0286
2005-05-27,39.0286
2005-05-26,38.7374
2005-05-25,38.5983
2005-05-24,38.5983
2005-05-23,38.5983
2005-05-20,38.5983
2005-05-19,38.5983
2005-05-18,38.3921
2005-05-17,38.5250
2005-05-16,38.5250
2005-05-13,38.5250
2005-05-12,38.5250
2005-05-11,38.6951
2005-05-10,38.7003
2005-05-09,39.1332
2005-05-06,38.9869
2005-05-05,38.8841
2005-05-04,38.8301
2005-05-03,38.3109
2005-05-02,38.3109
2005-04-29,38.3109
2005-04-28,38.3109
2005-04-27,40.0047
2005-04-26,40.2437
2005-04-25,40.5470
2005-04-22,40.6626
2005-04-21,41.0225
2005-04-20,41.2384
2005-04-19,42.2741
2005-04-18,42.7213
2005-04-15,42.9270
2005-04-14,44.7415
2005-04-13,45.2221
2005-04-12,45.5254
2005-04-11,45.6411
2005-04-08,46.0009
2005-04-07,46.2168
2005-04-06,46.3607
2005-04-05,46.4892
2005-04-04,46.4892
2005-04-01,46.4327
2005-03-31,46.4327
2005-03-30,46.3453
2005-03-29,46.4327
2005-03-28,46.5663
2005-03-24,46.5663
2005-03-23,46.6974
2005-03-22,46.6974
2005-03-21,46.6974
2005-03-18,46.6974
2005-03-17,46.8465
2005-03-16,47.0495
2005-03-15,47.3682
2005-03-14,47.4993
2005-03-11,47.4993
2005-03-10,47.5224
2005-03-09,47.5224
2005-03-08,47.5224
2005-03-07,47.5224
2005-03-04,47.6509
2005-03-03,47.7666
2005-03-02,47.9902
2005-03-01,47.9902
2005-02-28,47.9902
2005-02-25,47.9902
2005-02-24,47.9902
2005-02-23,47.9902
2005-02-22,48.0467
2005-02-18,48.1444
2005-02-17,48.1444
2005-02-16,48.1444
2005-02-15,48.0749
2005-02-14,48.0749
2005-02-11,48.0749
2005-02-10,48.0749
2005-02-09,47.8447
2005-02-08,47.8370
2005-02-07,47.8370
2005-02-04,47.7909
2005-02-03,47.7370
2005-02-02,47.7370
2005-02-01,47.6241
2005-01-31,47.8909
2005-01-28,47.8909
2005-01-27,47.8909
2005-01-26,47.9704
2005-01-25,47.9704
2005-01-24,48.0910
2005-01-21,48.2680
2005-01-20,48.5348
2005-01-19,48.6374
2005-01-18,48.9452
2005-01-14,49.2146
2005-01-13,49.5173
2005-01-12,49.6584
2005-01-11,49.6584
2005-01-10,49.8328
2005-01-07,49.8585
2005-01-06,49.9662
2005-01-05,50.0432
2005-01-04,50.0945
2005-01-03,50.0560
2004-12-31,49.9662
2004-12-30,49.8944
2004-12-29,49.8944
2004-12-28,49.8944
2004-12-27,49.7456
2004-12-23,49.7456
2004-12-22,49.7174
2004-12-21,49.6917
2004-12-20,49.6661
2004-12-17,49.7071
2004-12-16,49.7071
2004-12-15,49.6199
2004-12-14,49.6199
2004-12-13,49.2300
2004-12-10,49.2300
2004-12-09,49.2300
2004-12-08,49.2300
2004-12-07,49.2300
2004-12-06,49.2300
2004-12-03,49.0786
2004-12-02,48.7708
2004-12-01,48.7708
2004-11-30,48.6733
2004-11-29,48.8349
2004-11-26,48.8349
2004-11-24,48.8349
2004-11-23,48.6194
2004-11-22,48.5579
2004-11-19,48.5579
2004-11-18,48.4887
2004-11-17,48.2583
2004-11-16,47.9562
2004-11-15,47.7693
2004-11-12,47.5232
2004-11-11,47.2951
2004-11-10,46.9284
2004-11-09,46.8668
2004-11-08,46.7388
2004-11-05,46.5237
2004-11-04,46.0270
2004-11-03,45.7249
2004-11-02,45.5380
2004-11-01,45.4458
2004-10-29,45.0413
2004-10-28,44.7673
2004-10-27,44.7494
2004-10-26,44.5881
2004-10-25,44.5881
2004-10-22,44.5881
2004-10-21,44.5881
2004-10-20,44.5881
2004-10-19,44.5881
2004-10-18,44.2476
2004-10-15,44.2476
2004-10-14,44.2476
2004-10-13,44.2988
2004-10-12,44.2988
2004-10-11,44.1708
2004-10-08,44.0888
2004-10-07,44.0888
2004-10-06,44.0172
2004-10-05,43.8328
2004-10-04,43.7918
2004-10-01,43.6792
2004-09-30,43.4283
2004-09-29,43.5256
2004-09-28,43.5896
2004-09-27,43.6792
2004-09-24,43.6792
2004-09-23,43.6894
2004-09-22,43.7995
2004-09-21,44.1554
2004-09-20,43.9685
2004-09-17,43.8200
2004-09-16,43.8200
2004-09-15,43.7765
2004-09-14,43.7765
2004-09-13,43.7765
2004-09-10,43.7765
2004-09-09,43.6946
2004-09-08,43.5461
2004-09-07,43.3438
2004-09-03,43.3438
2004-09-02,43.3899
2004-09-01,43.3899
2004-08-31,43.4360
2004-08-30,43.3438
2004-08-27,43.3387
2004-08-26,43.3105
2004-08-25,42.8752
2004-08-24,42.8752
2004-08-23,42.8752
2004-08-20,42.8752
2004-08-19,42.8445
2004-08-18,42.8445
2004-08-17,43.0122
2004-08-16,43.0122
2004-08-13,43.1962
2004-08-12,43.2933
2004-08-11,43.6184
2004-08-10,43.6184
2004-08-09,43.6184
2004-08-06,43.6184
2004-08-05,43.9224
2004-08-04,43.9224
2004-08-03,43.9224
2004-08-02,43.9224
2004-07-30,43.9224
2004-07-29,43.7002
2004-07-28,43.5290
2004-07-27,43.5290
2004-07-26,43.5290
2004-07-23,43.5290
2004-07-22,43.4958
2004-07-21,43.4345
2004-07-20,43.4345
2004-07-19,43.2659
2004-07-16,43.6082
2004-07-15,43.7257
2004-07-14,43.8918
2004-07-13,43.9276
2004-07-12,44.0349
2004-07-09,44.2495
2004-07-08,44.3619
2004-07-07,45.0006
2004-07-06,45.0900
2004-07-02,45.4323
2004-07-01,45.5499
2004-06-30,45.7159
2004-06-29,45.7517
2004-06-28,45.8590
2004-06-25,46.0583
2004-06-24,46.0583
2004-06-23,46.0583
2004-06-22,45.9944
2004-06-21,45.7772
2004-06-18,45.5013
2004-06-17,45.4477
2004-06-16,45.4477
2004-06-15,45.4477
2004-06-14,45.4272
2004-06-10,45.4272
2004-06-09,45.3327
2004-06-08,45.3199
2004-06-07,44.9137
2004-06-04,44.9137
2004-06-03,44.9137
2004-06-02,44.9009
2004-06-01,44.6480
2004-05-28,44.5126
2004-05-27,44.5126
2004-05-26,44.5126
2004-05-25,44.5126
2004-05-24,44.1856
2004-05-21,44.1856
2004-05-20,44.3823
2004-05-19,44.4257
2004-05-18,44.5328
2004-05-17,44.5430
2004-05-14,44.7679
2004-05-13,44.8700
2004-05-12,44.8904
2004-05-11,45.2474
2004-05-10,45.4259
2004-05-07,45.6714
2004-05-06,45.7148
2004-05-05,45.7148
2004-05-04,45.7148
2004-05-03,45.7148
2004-04-30,45.9213
2004-04-29,46.2400
2004-04-28,47.0100
2004-04-27,47.0151
2004-04-26,47.0151
2004-04-23,47.0712
2004-04-22,47.0712
2004-04-21,47.0712
2004-04-20,47.0712
2004-04-19,47.4536
2004-04-16,47.5454
2004-04-15,47.5684
2004-04-14,47.4332
2004-04-13,47.4332
2004-04-12,47.4332
2004-04-08,47.4332
2004-04-07,47.4332
2004-04-06,47.4154
2004-04-05,47.3006
2004-04-02,47.2242
2004-04-01,46.8596
2004-03-31,46.8800
2004-03-30,47.0176
2004-03-29,47.0176
2004-03-26,47.0176
2004-03-25,47.0176
2004-03-24,47.0176
2004-03-23,47.0176
2004-03-22,47.3083
2004-03-19,47.3720
2004-03-18,47.8463
2004-03-17,47.8463
2004-03-16,47.9457
2004-03-15,47.9457
2004-03-12,47.9967
2004-03-11,47.9967
2004-03-10,48.4684
2004-03-09,48.8432
2004-03-08,48.8585
2004-03-05,49.2078
2004-03-04,49.2766
2004-03-03,49.4015
2004-03-02,49.5596
2004-03-01,49.8018
2004-02-27,49.8885
2004-02-26,49.8885
2004-02-25,49.9523
2004-02-24,49.9523
2004-02-23,49.9523
2004-02-20,50.2965
2004-02-19,50.4214
2004-02-18,50.5969
2004-02-17,50.6683
2004-02-13,50.6683
2004-02-12,50.6683
2004-02-11,50.4520
2004-02-10,50.2916
2004-02-09,50.2916
2004-02-06,50.2916
2004-02-05,50.2916
2004-02-04,50.2916
2004-02-03,50.2432
2004-02-02,50.1338
2004-01-30,49.6807
2004-01-29,49.3498
2004-01-28,48.4054
2004-01-27,48.2501
2004-01-26,48.2501
2004-01-23,47.7537
2004-01-22,47.7028
2004-01-21,47.7028
2004-01-20,47.5501
2004-01-16,47.0970
2004-01-15,46.7661
2004-01-14,46.5217
2004-01-13,46.5217
2004-01-12,47.0232
2004-01-09,47.0232
2004-01-08,47.1097
2004-01-07,47.1097
2004-01-06,47.1097
2004-01-05,47.1097
2004-01-02,47.1097
2003-12-31,47.2930
2003-12-30,47.4101
2003-12-29,47.3694
2003-12-26,47.3694
2003-12-24,47.3694
2003-12-23,47.2726
2003-12-22,46.9926
2003-12-19,46.9926
2003-12-18,46.9926
2003-12-17,46.9926
2003-12-16,46.9086
2003-12-15,46.5854
2003-12-12,46.5854
2003-12-11,46.5064
2003-12-10,46.2366
2003-12-09,46.0355
2003-12-08,46.0355
2003-12-05,45.8319
2003-12-04,45.7708
2003-12-03,45.6664
2003-12-02,45.6664
2003-12-01,45.6664
2003-11-28,45.5468
2003-11-26,45.6868
2003-11-25,45.6868
2003-11-24,45.6868
2003-11-21,45.6868
2003-11-20,45.6537
2003-11-19,45.6537
2003-11-18,45.6537
2003-11-17,45.6537
2003-11-14,45.6537
2003-11-13,45.6537
2003-11-12,45.5519
2003-11-11,45.3635
2003-11-10,45.3635
2003-11-07,45.3099
2003-11-06,45.3104
2003-11-05,45.2418
2003-11-04,45.2418
2003-11-03,45.2418
2003-10-31,45.2418
2003-10-30,45.2418
2003-10-29,45.2418
2003-10-28,45.9634
2003-10-27,45.9634
2003-10-24,46.0803
2003-10-23,46.0803
2003-10-22,46.1590
2003-10-21,46.2785
2003-10-20,46.2963
2003-10-17,46.3547
2003-10-16,46.3674
2003-10-15,46.5707
2003-10-14,46.5707
2003-10-13,46.1260
2003-10-10,45.9913
2003-10-09,45.9888
2003-10-08,45.9888
2003-10-07,45.7449
2003-10-06,45.6534
2003-10-03,45.6661
2003-10-02,46.1463
2003-10-01,46.1463
2003-09-30,46.1463
2003-09-29,46.3293
2003-09-26,46.1870
2003-09-25,46.1870
2003-09-24,46.0422
2003-09-23,46.0218
2003-09-22,46.0218
2003-09-19,46.0218
2003-09-18,45.4704
2003-09-17,45.1223
2003-09-16,44.8784
2003-09-15,44.5125
2003-09-12,43.5596
2003-09-11,43.5317
2003-09-10,43.5317
2003-09-09,43.5317
2003-09-08,43.4504
2003-09-05,43.1480
2003-09-04,43.1480
2003-09-03,42.7465
2003-09-02,42.6017
2003-08-29,42.0325
2003-08-28,42.0046
2003-08-27,41.9461
2003-08-26,41.8547
2003-08-25,41.8547
2003-08-22,41.8089
2003-08-21,41.7733
2003-08-20,41.7251
2003-08-19,41.4862
2003-08-18,41.4710
2003-08-15,41.0314
2003-08-14,40.9730
2003-08-13,40.9603
2003-08-12,40.9603
2003-08-11,40.9923
2003-08-08,41.1800
2003-08-07,41.4361
2003-08-06,41.4361
2003-08-05,41.4361
2003-08-04,41.7176
2003-08-01,41.7176
2003-07-31,41.7607
2003-07-30,41.7607
2003-07-29,42.6660
2003-07-28,42.6660
2003-07-25,42.6660
2003-07-24,42.6660
2003-07-23,42.7522
2003-07-22,42.7522
2003-07-21,42.9171
2003-07-18,43.1275
2003-07-17,43.1275
2003-07-16,43.2848
2003-07-15,43.1174
2003-07-14,42.7928
2003-07-11,42.7928
2003-07-10,42.7928
2003-07-09,42.7903
2003-07-08,42.7903
2003-07-07,42.7497
2003-07-03,42.4530
2003-07-02,42.4530
2003-07-01,42.4530
2003-06-30,42.4530
2003-06-27,42.4530
2003-06-26,42.4530
2003-06-25,42.4530
2003-06-24,42.5189
2003-06-23,42.2552
2003-06-20,42.2552
2003-06-19,41.7785
2003-06-18,41.7785
2003-06-17,41.7277
2003-06-16,41.7277
2003-06-13,42.4454
2003-06-12,42.6254
2003-06-11,42.6254
2003-06-10,42.6254
2003-06-09,42.6254
2003-06-06,42.6254
2003-06-05,43.0946
2003-06-04,43.5815
2003-06-03,43.5815
2003-06-02,43.9466
2003-05-30,44.1875
2003-05-29,44.4183
2003-05-28,44.4183
2003-05-27,44.4386
2003-05-23,44.4386
2003-05-22,44.5679
2003-05-21,44.5679
2003-05-20,44.5679
2003-05-19,44.6389
2003-05-16,44.6389
2003-05-15,44.6389
2003-05-14,44.5582
2003-05-13,44.3076
2003-05-12,44.0591
2003-05-09,43.6914
2003-05-08,43.3974
2003-05-07,43.3974
2003-05-06,43.3974
2003-05-05,43.3974
2003-05-02,43.2658
2003-05-01,42.8405
2003-04-30,42.6836
2003-04-29,42.6608
2003-04-28,41.9723
2003-04-25,41.6382
2003-04-24,41.6382
2003-04-23,41.6281
2003-04-22,41.5977
2003-04-21,41.2509
2003-04-17,41.2509
2003-04-16,40.9016
2003-04-15,40.8788
2003-04-14,40.6561
2003-04-11,40.5852
2003-04-10,40.5852
2003-04-09,40.5852
2003-04-08,40.5852
2003-04-07,40.9750
2003-04-04,40.9750
2003-04-03,41.3421
2003-04-02,41.3421
2003-04-01,41.3421
2003-03-31,41.3421
2003-03-28,41.9546
2003-03-27,41.4863
2003-03-26,41.3471
2003-03-25,40.5194
2003-03-24,40.5194
2003-03-21,40.5194
2003-03-20,39.9043
2003-03-19,39.9043
2003-03-18,39.9043
2003-03-17,39.9018
2003-03-14,39.0260
2003-03-13,38.8868
2003-03-12,38.7602
2003-03-11,38.8033
2003-03-10,39.1754
2003-03-07,39.4285
2003-03-06,39.6512
2003-03-05,39.6512
2003-03-04,39.6512
2003-03-03,39.7980
2003-02-28,39.7980
2003-02-27,39.4386
2003-02-26,39.4386
2003-02-25,39.4386
2003-02-24,39.4386
2003-02-21,39.4386
2003-02-20,39.3272
2003-02-19,39.3272
2003-02-18,39.2817
2003-02-14,38.9524
2003-02-13,38.9574
2003-02-12,39.1447
2003-02-11,39.7666
2003-02-10,39.7666
2003-02-07,39.7666
2003-02-06,39.7666
2003-02-05,39.9511
2003-02-04,39.9511
2003-02-03,40.2264
2003-01-31,40.2946
2003-01-30,41.5199
2003-01-29,41.9393
2003-01-28,42.1894
2003-01-27,42.1894
2003-01-24,42.3334
2003-01-23,42.5127
2003-01-22,42.5127
2003-01-21,42.7249
2003-01-17,42.9169
2003-01-16,43.0054
2003-01-15,42.7325
2003-01-14,41.9569
2003-01-13,41.4138
2003-01-10,41.4138
2003-01-09,41.2420
2003-01-08,40.9894
2003-01-07,40.9894
2003-01-06,40.3805
2003-01-03,39.8904
2003-01-02,39.6176
2002-12-31,39.5519
2002-12-30,39.8828
2002-12-27,40.1633
2002-12-26,40.4513
2002-12-24,40.4917
2002-12-23,40.4917
2002-12-20,40.4917
2002-12-19,40.6685
2002-12-18,40.9742
2002-12-17,41.2496
2002-12-16,41.6336
2002-12-13,42.1616
2002-12-12,42.1616
2002-12-11,42.2626
2002-12-10,42.2626
2002-12-09,42.2626
2002-12-06,42.9523
2002-12-05,43.1393
2002-12-04,42.7729
2002-12-03,41.9544
2002-12-02,41.9544
2002-11-29,41.9544
2002-11-27,41.9544
2002-11-26,41.5755
2002-11-25,41.5755
2002-11-22,40.9742
2002-11-21,40.9742
2002-11-20,40.1431
2002-11-19,40.1254
2002-11-18,40.1254
2002-11-15,40.3296
2002-11-14,40.3296
2002-11-13,40.3296
2002-11-12,40.3296
2002-11-11,40.1551
2002-11-08,40.1097
2002-11-07,39.6054
2002-11-06,38.9850
2002-11-05,38.9850
2002-11-04,38.9850
2002-11-01,38.4555
2002-10-31,38.0873
2002-10-30,38.0192
2002-10-29,35.7169
2002-10-28,35.6715
2002-10-25,35.0437
2002-10-24,35.0437
2002-10-23,33.5710
2002-10-22,32.9381
2002-10-21,32.9381
2002-10-18,32.6102
2002-10-17,32.0933
2002-10-16,31.1552
2002-10-15,31.1552
2002-10-14,30.0054
2002-10-11,30.0054
2002-10-10,29.3119
2002-10-09,29.5262
2002-10-08,30.1617
2002-10-07,30.1617
2002-10-04,30.2525
2002-10-03,30.8224
2002-10-02,31.0443
2002-10-01,32.2421
2002-09-30,32.7968
2002-09-27,33.3037
2002-09-26,33.3491
2002-09-25,33.3491
2002-09-24,33.7778
2002-09-23,35.0437
2002-09-20,35.1823
