time,TRANGE
2007-06-04,0.5337
2007-06-01,0.6447
2007-05-31,0.8825
2007-05-30,0.9987
2007-05-29,0.7662
2007-05-25,0.8349
2007-05-24,1.2735
2007-05-23,0.9248
2007-05-22,0.6553
2007-05-21,0.5971
2007-05-18,1.4479
2007-05-17,0.7926
2007-05-16,0.7187
2007-05-15,0.5813
2007-05-14,0.7715
2007-05-11,0.6975
2007-05-10,0.7398
2007-05-09,0.7715
2007-05-08,0.6235
2007-05-07,0.4053
2007-05-04,0.4106
2007-05-03,0.8685
2007-05-02,0.5474
2007-05-01,0.5896
2007-04-30,1.0686
2007-04-27,0.5843
2007-04-26,0.6790
2007-04-25,1.6897
2007-04-24,2.4688
2007-04-23,0.6054
2007-04-20,0.6522
2007-04-19,0.4580
2007-04-18,1.4318
2007-04-17,0.8633
2007-04-16,0.8317
2007-04-13,0.6106
2007-04-12,0.6790
2007-04-11,0.9212
2007-04-10,0.3347
2007-04-09,0.4316
2007-04-05,0.5264
2007-04-04,0.4632
2007-04-03,0.5369
2007-04-02,0.7580
2007-03-30,0.6211
2007-03-29,0.6054
2007-03-28,0.6422
2007-03-27,0.4369
2007-03-26,0.4895
2007-03-23,0.3000
2007-03-22,0.4158
2007-03-21,1.0423
2007-03-20,0.5159
2007-03-19,0.5632
2007-03-16,0.7527
2007-03-15,0.4580
2007-03-14,1.0159
2007-03-13,0.9738
2007-03-12,0.6317
2007-03-09,0.6211
2007-03-08,1.2112
2007-03-07,0.6475
2007-03-06,1.0949
2007-03-05,1.0791
2007-03-02,0.8054
2007-03-01,2.2530
2007-02-28,0.8528
2007-02-27,2.1214
2007-02-26,0.7369
2007-02-23,0.5738
2007-02-22,0.9107
2007-02-21,0.3527
2007-02-20,0.4790
2007-02-16,0.3264
2007-02-15,0.5474
2007-02-14,0.6211
2007-02-13,0.4948
2007-02-12,0.5159
2007-02-09,0.9949
2007-02-08,0.5738
2007-02-07,0.6527
2007-02-06,0.4513
2007-02-05,0.8082
2007-02-02,0.4461
2007-02-01,0.6403
2007-01-31,0.5930
2007-01-30,0.4986
2007-01-29,0.6350
2007-01-26,0.5196
2007-01-25,0.3674
2007-01-24,0.5248
2007-01-23,0.6193
2007-01-22,0.5825
2007-01-19,2.5716
2007-01-18,0.5825
2007-01-17,0.5248
2007-01-16,0.8082
2007-01-12,0.6245
2007-01-11,0.7347
2007-01-10,1.1231
2007-01-09,0.7505
2007-01-08,1.0916
2007-01-05,0.7347
2007-01-04,1.0024
2007-01-03,1.1231
2006-12-29,0.5511
2006-12-28,0.2781
2006-12-27,0.8240
2006-12-26,0.4671
2006-12-22,0.3884
2006-12-21,0.5091
2006-12-20,0.4198
2006-12-19,0.7767
2006-12-18,0.7137
2006-12-15,0.3936
2006-12-14,0.6193
2006-12-13,0.6350
2006-12-12,0.8135
2006-12-11,0.4146
2006-12-08,0.4828
2006-12-07,0.4607
2006-12-06,0.4513
2006-12-05,0.6298
2006-12-04,1.4170
2006-12-01,0.7190
2006-11-30,0.6455
2006-11-29,0.3411
2006-11-28,0.5983
2006-11-27,1.1703
2006-11-24,0.4041
2006-11-22,0.4933
2006-11-21,0.3044
2006-11-20,0.4198
2006-11-17,0.3884
2006-11-16,0.5248
2006-11-15,0.3936
2006-11-14,0.8607
2006-11-13,0.5353
2006-11-10,0.4146
2006-11-09,0.4303
2006-11-08,0.4776
2006-11-07,0.5179
2006-11-06,0.6957
2006-11-03,0.6060
2006-11-02,0.3662
2006-11-01,0.6173
2006-10-31,0.6173
2006-10-30,1.1509
2006-10-27,0.6853
2006-10-26,0.3557
2006-10-25,0.5493
2006-10-24,0.6016
2006-10-23,1.0410
2006-10-20,0.6016
2006-10-19,0.8736
2006-10-18,2.6627
2006-10-17,0.8998
2006-10-16,0.9678
2006-10-13,0.9259
2006-10-12,0.4185
2006-10-11,0.4692
2006-10-10,0.5597
2006-10-09,0.5650
2006-10-06,0.6696
2006-10-05,0.3191
2006-10-04,0.8469
2006-10-03,0.3662
2006-10-02,0.4656
2006-09-29,0.5336
2006-09-28,0.3296
2006-09-27,0.5022
2006-09-26,0.5022
2006-09-25,0.5597
2006-09-22,0.5807
2006-09-21,1.0828
2006-09-20,1.0044
2006-09-19,0.4290
2006-09-18,0.5440
2006-09-15,0.5859
2006-09-14,0.6591
2006-09-13,0.4499
2006-09-12,0.8213
2006-09-11,0.4970
2006-09-08,0.7899
2006-09-07,0.5597
2006-09-06,0.3557
2006-09-05,0.4917
2006-09-01,0.3976
2006-08-31,0.3766
2006-08-30,0.4394
2006-08-29,0.7428
2006-08-28,0.3714
2006-08-25,0.4499
2006-08-24,0.4342
2006-08-23,0.5493
2006-08-22,0.4917
2006-08-21,0.5388
2006-08-18,0.7010
2006-08-17,0.5388
2006-08-16,1.1509
2006-08-15,0.4342
2006-08-14,1.0515
2006-08-11,0.3034
2006-08-10,0.5388
2006-08-09,0.4970
2006-08-08,0.6007
2006-08-07,0.4794
2006-08-04,0.7555
2006-08-03,0.9535
2006-08-02,0.4116
2006-08-01,0.8649
2006-07-31,0.7034
2006-07-28,0.5992
2006-07-27,0.8024
2006-07-26,0.4898
2006-07-25,0.5731
2006-07-24,0.6721
2006-07-21,0.5210
2006-07-20,0.4533
2006-07-19,1.4589
2006-07-18,1.4016
2006-07-17,0.3856
2006-07-14,0.4846
2006-07-13,0.8597
2006-07-12,0.8597
2006-07-11,0.6409
2006-07-10,0.5002
2006-07-07,1.0264
2006-07-06,0.5002
2006-07-05,0.4533
2006-07-03,0.7555
2006-06-30,0.5940
2006-06-29,0.6461
2006-06-28,0.3074
2006-06-27,0.6669
2006-06-26,0.3751
2006-06-23,0.4689
2006-06-22,0.7138
2006-06-21,0.3022
2006-06-20,0.5471
2006-06-19,0.5002
2006-06-16,0.5158
2006-06-15,0.9535
2006-06-14,0.4794
2006-06-13,0.5784
2006-06-12,0.6461
2006-06-09,0.5575
2006-06-08,1.4745
2006-06-07,0.8441
2006-06-06,0.7295
2006-06-05,0.5367
2006-06-02,0.8024
2006-06-01,0.5523
2006-05-31,0.6357
2006-05-30,0.4220
2006-05-26,0.6044
2006-05-25,0.2762
2006-05-24,0.5106
2006-05-23,1.1984
2006-05-22,0.4898
2006-05-19,0.7763
2006-05-18,0.6878
2006-05-17,0.6209
2006-05-16,0.6148
2006-05-15,0.7034
2006-05-12,0.7242
2006-05-11,0.3335
2006-05-10,0.3804
2006-05-09,0.4611
2006-05-08,0.4794
2006-05-05,0.5815
2006-05-04,0.3582
2006-05-03,0.4517
2006-05-02,0.3842
2006-05-01,0.6282
2006-04-28,0.9864
2006-04-27,0.8826
2006-04-26,0.4205
2006-04-25,0.6749
2006-04-24,0.6801
2006-04-21,0.5815
2006-04-20,0.6282
2006-04-19,1.4225
2006-04-18,0.9812
2006-04-17,0.7891
2006-04-13,0.9604
2006-04-12,0.3842
2006-04-11,0.7009
2006-04-10,0.3842
2006-04-07,0.7113
2006-04-06,0.4984
2006-04-05,0.5867
2006-04-04,0.5088
2006-04-03,0.5815
2006-03-31,0.6801
2006-03-30,0.4517
2006-03-29,0.7009
2006-03-28,0.5711
2006-03-27,0.4049
2006-03-24,0.3790
2006-03-23,0.7891
2006-03-22,0.6905
2006-03-21,0.7320
2006-03-20,0.3946
2006-03-17,0.3063
2006-03-16,0.5763
2006-03-15,0.5815
2006-03-14,0.7891
2006-03-13,0.4932
2006-03-10,0.6386
2006-03-09,0.6126
2006-03-08,0.7009
2006-03-07,0.4828
2006-03-06,0.3842
2006-03-03,0.6853
2006-03-02,0.3478
2006-03-01,0.5347
2006-02-28,0.4776
2006-02-27,0.4880
2006-02-24,0.4153
2006-02-23,0.6801
2006-02-22,0.8722
2006-02-21,0.4049
2006-02-17,0.4672
2006-02-16,0.4049
2006-02-15,0.5192
2006-02-14,0.5711
2006-02-13,0.8981
2006-02-10,0.6541
2006-02-09,0.6749
2006-02-08,0.7511
2006-02-07,0.4609
2006-02-06,0.5386
2006-02-03,0.7820
2006-02-02,0.5386
2006-02-01,0.8234
2006-01-31,0.4298
2006-01-30,0.8286
2006-01-27,0.5438
2006-01-26,0.5490
2006-01-25,0.5231
2006-01-24,0.6991
2006-01-23,0.5179
2006-01-20,0.9529
2006-01-19,0.7457
2006-01-18,0.8804
2006-01-17,0.3263
2006-01-13,0.5541
2006-01-12,0.3988
2006-01-11,0.7302
2006-01-10,0.5179
2006-01-09,0.8131
2006-01-06,1.3102
2006-01-05,0.9845
2006-01-04,0.6059
2006-01-03,0.9011
2005-12-30,0.4816
2005-12-29,0.4350
2005-12-28,0.3988
2005-12-27,0.8338
2005-12-23,0.5075
2005-12-22,0.4816
2005-12-21,0.7975
2005-12-20,0.5386
2005-12-19,0.4920
2005-12-16,0.5179
2005-12-15,0.4557
2005-12-14,0.5179
2005-12-13,1.2740
2005-12-12,0.8234
2005-12-09,0.6059
2005-12-08,1.1600
2005-12-07,0.7613
2005-12-06,0.7302
2005-12-05,0.4868
2005-12-02,0.4402
2005-12-01,0.4350
2005-11-30,0.4713
2005-11-29,0.4764
2005-11-28,0.3522
2005-11-25,0.3625
2005-11-23,0.7457
2005-11-22,0.6215
2005-11-21,0.4454
2005-11-18,0.5748
2005-11-17,0.6318
2005-11-16,0.6163
2005-11-15,0.9684
2005-11-14,0.4609
2005-11-11,0.4402
2005-11-10,1.0358
2005-11-09,0.4350
2005-11-08,0.4091
2005-11-07,0.4391
2005-11-04,0.3382
2005-11-03,1.0178
2005-11-02,0.6458
2005-11-01,0.4443
2005-10-31,0.5166
2005-10-28,0.9971
2005-10-27,0.3513
2005-10-26,0.5941
2005-10-25,0.6406
2005-10-24,0.5218
2005-10-21,0.5631
2005-10-20,0.6768
2005-10-19,0.9403
2005-10-18,1.0384
2005-10-17,0.5476
2005-10-14,0.5735
2005-10-13,0.7750
2005-10-12,0.6406
2005-10-11,1.1728
2005-10-10,0.8266
2005-10-07,0.7336
2005-10-06,0.8111
2005-10-05,0.5786
2005-10-04,0.7956
2005-10-03,0.5683
2005-09-30,0.2738
2005-09-29,0.8679
2005-09-28,0.8989
2005-09-27,0.7440
2005-09-26,0.7646
2005-09-23,0.3668
2005-09-22,0.6200
2005-09-21,0.6871
2005-09-20,0.5270
2005-09-19,0.6820
2005-09-16,0.3461
2005-09-15,0.5063
2005-09-14,0.5063
2005-09-13,0.5011
2005-09-12,0.5735
2005-09-09,0.5011
2005-09-08,0.5270
2005-09-07,0.4185
2005-09-06,0.8938
2005-09-02,0.2841
2005-09-01,0.6613
2005-08-31,0.4753
2005-08-30,0.7026
2005-08-29,0.9558
2005-08-26,0.4340
2005-08-25,0.3771
2005-08-24,0.6045
2005-08-23,0.7956
2005-08-22,0.7750
2005-08-19,1.1108
2005-08-18,0.6200
2005-08-17,0.5683
2005-08-16,0.7285
2005-08-15,0.6871
2005-08-12,0.3114
2005-08-11,0.5838
2005-08-10,1.0539
2005-08-09,0.5218
2005-08-08,0.4495
2005-08-05,0.5206
2005-08-04,0.5566
2005-08-03,0.5618
2005-08-02,0.4226
2005-08-01,0.5154
2005-07-29,0.3762
2005-07-28,0.3608
2005-07-27,0.6803
2005-07-26,0.2577
2005-07-25,0.3092
2005-07-22,0.3969
2005-07-21,0.7989
2005-07-20,1.0153
2005-07-19,1.7008
2005-07-18,1.1648
2005-07-15,0.6339
2005-07-14,0.6288
2005-07-13,0.8813
2005-07-12,0.7886
2005-07-11,0.5154
2005-07-08,1.2267
2005-07-07,1.3040
2005-07-06,0.9019
2005-07-05,0.4175
2005-07-01,0.5824
2005-06-30,0.7319
2005-06-29,0.5463
2005-06-28,0.9540
2005-06-27,0.6546
2005-06-24,0.7267
2005-06-23,1.1184
2005-06-22,0.5566
2005-06-21,0.4587
2005-06-20,0.7267
2005-06-17,0.6958
2005-06-16,0.4896
2005-06-15,0.8298
2005-06-14,0.3608
2005-06-13,0.7628
2005-06-10,0.4896
2005-06-09,0.6391
2005-06-08,0.3969
2005-06-07,0.5618
2005-06-06,0.5051
2005-06-03,0.8298
2005-06-02,0.3659
2005-06-01,1.0050
2005-05-31,0.9844
2005-05-27,0.3659
2005-05-26,0.7267
2005-05-25,0.4432
2005-05-24,0.4896
2005-05-23,0.4896
2005-05-20,0.4742
2005-05-19,0.6597
2005-05-18,1.3019
2005-05-17,0.5669
2005-05-16,0.7216
2005-05-13,0.6906
2005-05-12,0.6700
2005-05-11,0.6082
2005-05-10,0.9999
2005-05-09,0.3865
2005-05-06,0.4896
2005-05-05,1.4290
2005-05-04,0.3752
2005-05-03,0.5295
2005-05-02,0.6477
2005-04-29,0.6014
2005-04-28,0.7505
2005-04-27,0.8996
2005-04-26,1.2183
2005-04-25,0.8584
2005-04-22,0.7402
2005-04-21,1.0743
2005-04-20,2.0664
2005-04-19,1.0024
2005-04-18,0.8276
2005-04-15,3.7576
2005-04-14,0.9972
2005-04-13,0.8904
2005-04-12,0.5500
2005-04-11,0.7762
2005-04-08,0.4935
2005-04-07,0.5654
2005-04-06,0.4441
2005-04-05,0.5500
2005-04-04,0.4354
2005-04-01,0.8841
2005-03-31,0.6117
2005-03-30,0.2879
2005-03-29,0.4575
2005-03-28,0.5192
2005-03-24,0.5295
2005-03-23,0.8584
2005-03-22,0.5552
2005-03-21,0.5192
2005-03-18,0.4164
2005-03-17,0.5038
2005-03-16,0.5911
2005-03-15,0.5500
2005-03-14,0.2776
2005-03-11,0.6220
2005-03-10,0.3650
2005-03-09,0.5089
2005-03-08,0.4935
2005-03-07,0.4729
2005-03-04,0.4215
2005-03-03,0.5192
2005-03-02,0.5038
2005-03-01,0.4369
2005-02-28,0.2005
2005-02-25,0.2622
2005-02-24,0.6374
2005-02-23,0.4575
2005-02-22,0.6528
2005-02-18,0.8739
2005-02-17,0.5243
2005-02-16,0.3958
2005-02-15,0.6117
2005-02-14,0.4421
2005-02-11,0.7556
2005-02-10,0.4112
2005-02-09,1.1771
2005-02-08,0.2622
2005-02-07,0.2924
2005-02-04,0.8927
2005-02-03,0.6362
2005-02-02,0.3694
2005-02-01,0.3232
2005-01-31,0.5438
2005-01-28,0.8260
2005-01-27,0.4002
2005-01-26,0.4771
2005-01-25,0.4104
2005-01-24,0.5592
2005-01-21,0.5490
2005-01-20,0.6362
2005-01-19,1.1390
2005-01-18,0.8825
2005-01-14,0.4617
2005-01-13,1.2826
2005-01-12,0.6259
2005-01-11,0.5541
2005-01-10,0.4361
2005-01-07,0.6824
2005-01-06,0.4771
2005-01-05,0.7337
2005-01-04,0.9748
2005-01-03,0.9491
2004-12-31,0.3130
2004-12-30,0.4771
2004-12-29,0.3437
2004-12-28,0.6054
2004-12-27,0.3027
2004-12-23,0.2565
2004-12-22,0.4925
2004-12-21,0.3284
2004-12-20,0.7029
2004-12-17,0.9235
2004-12-16,0.6926
2004-12-15,0.4566
2004-12-14,0.7242
2004-12-13,0.5746
2004-12-10,0.9697
2004-12-09,0.9697
2004-12-08,0.8106
2004-12-07,1.1595
2004-12-06,0.6413
2004-12-03,0.9594
2004-12-02,0.6618
2004-12-01,0.9389
2004-11-30,0.7234
2004-11-29,0.8517
2004-11-26,0.4515
2004-11-24,0.3861
2004-11-23,0.4207
2004-11-22,0.6362
2004-11-19,0.4669
2004-11-18,0.3437
2004-11-17,0.8927
2004-11-16,0.6516
2004-11-15,0.6157
2004-11-12,0.4823
2004-11-11,0.8619
2004-11-10,0.7080
2004-11-09,0.4874
2004-11-08,0.6157
2004-11-05,0.5838
2004-11-04,0.9627
2004-11-03,0.7323
2004-11-02,0.8808
2004-11-01,0.7015
2004-10-29,0.4865
2004-10-28,0.4148
2004-10-27,0.9064
2004-10-26,0.6759
2004-10-25,0.8142
2004-10-22,0.5940
2004-10-21,0.5940
2004-10-20,0.5530
2004-10-19,1.9510
2004-10-18,0.9524
2004-10-15,0.3328
2004-10-14,0.3482
2004-10-13,1.0497
2004-10-12,0.5377
2004-10-11,0.4762
2004-10-08,0.7169
2004-10-07,0.3584
2004-10-06,0.5121
2004-10-05,0.4609
2004-10-04,0.7067
2004-10-01,0.6350
2004-09-30,0.5121
2004-09-29,0.4250
2004-09-28,0.3943
2004-09-27,0.2356
2004-09-24,0.4916
2004-09-23,0.5479
2004-09-22,0.7937
2004-09-21,0.3943
2004-09-20,0.5274
2004-09-17,0.5428
2004-09-16,0.5274
2004-09-15,0.4250
2004-09-14,0.3738
2004-09-13,0.6145
2004-09-10,0.3840
2004-09-09,0.4762
2004-09-08,0.8347
2004-09-07,0.5377
2004-09-03,0.3738
2004-09-02,0.4762
2004-09-01,0.5530
2004-08-31,0.5325
2004-08-30,0.3072
2004-08-27,0.1843
2004-08-26,0.1946
2004-08-25,0.3687
2004-08-24,0.4097
2004-08-23,0.4097
2004-08-20,0.3738
2004-08-19,0.4609
2004-08-18,0.7988
2004-08-17,0.4506
2004-08-16,0.5377
2004-08-13,0.8859
2004-08-12,0.9166
2004-08-11,0.9678
2004-08-10,0.7374
2004-08-09,0.5582
2004-08-06,0.8125
2004-08-05,0.7205
2004-08-04,0.7153
2004-08-03,0.6949
2004-08-02,0.4956
2004-07-30,0.5174
2004-07-29,0.7000
2004-07-28,0.7153
2004-07-27,0.6183
2004-07-26,0.5467
2004-07-23,0.7971
2004-07-22,0.8789
2004-07-21,0.9248
2004-07-20,0.6080
2004-07-19,0.8022
2004-07-16,1.2570
2004-07-15,0.5212
2004-07-14,0.7511
2004-07-13,0.5825
2004-07-12,0.9351
2004-07-09,0.5059
2004-07-08,0.9044
2004-07-07,0.4548
2004-07-06,0.9759
2004-07-02,0.4854
2004-07-01,0.9555
2004-06-30,0.4088
2004-06-29,0.4139
2004-06-28,0.7869
2004-06-25,0.6591
2004-06-24,0.5518
2004-06-23,0.5110
2004-06-22,0.5672
2004-06-21,0.5723
2004-06-18,0.4599
2004-06-17,0.2504
2004-06-16,0.4292
2004-06-15,0.5825
2004-06-14,0.4905
2004-06-10,0.4389
2004-06-09,0.3781
2004-06-08,1.0730
2004-06-07,0.7307
2004-06-04,0.5825
2004-06-03,0.3832
2004-06-02,0.3832
2004-06-01,0.6591
2004-05-28,0.3066
2004-05-27,0.5621
2004-05-26,0.4139
2004-05-25,1.2110
2004-05-24,0.6591
2004-05-21,0.6489
2004-05-20,0.4599
2004-05-19,1.4409
2004-05-18,0.4905
2004-05-17,0.6438
2004-05-14,0.6540
2004-05-13,0.5876
2004-05-12,1.0884
2004-05-11,0.6796
2004-05-10,0.9300
2004-05-07,0.9095
2004-05-06,0.7716
2004-05-05,0.6323
2004-05-04,0.8873
2004-05-03,0.6725
2004-04-30,0.6068
2004-04-29,1.1320
2004-04-28,0.4589
2004-04-27,0.7955
2004-04-26,0.6175
2004-04-23,0.6374
2004-04-22,0.9230
2004-04-21,0.3926
2004-04-20,0.9332
2004-04-19,0.3060
2004-04-16,1.4941
2004-04-15,0.5252
2004-04-14,0.8975
2004-04-13,0.7853
2004-04-12,0.6323
2004-04-08,0.9383
2004-04-07,0.6068
2004-04-06,0.5915
2004-04-05,0.4385
2004-04-02,1.1116
2004-04-01,0.5405
2004-03-31,0.4130
2004-03-30,0.6782
2004-03-29,0.7292
2004-03-26,0.5558
2004-03-25,0.6017
2004-03-24,0.7394
2004-03-23,0.7547
2004-03-22,0.6833
2004-03-19,0.7445
2004-03-18,0.7598
2004-03-17,0.6833
2004-03-16,0.6527
2004-03-15,1.2340
2004-03-12,1.1065
2004-03-11,0.9740
2004-03-10,1.0504
2004-03-09,0.7700
2004-03-08,1.1677
2004-03-05,0.7241
2004-03-04,0.4018
2004-03-03,0.6578
2004-03-02,0.4997
2004-03-01,0.5609
2004-02-27,0.6527
2004-02-26,0.5150
2004-02-25,0.4385
2004-02-24,1.1524
2004-02-23,1.0453
2004-02-20,0.7190
2004-02-19,0.8720
2004-02-18,0.8261
2004-02-17,0.3467
2004-02-13,0.5136
2004-02-12,0.5099
2004-02-11,0.7700
2004-02-10,0.7955
2004-02-09,0.4283
2004-02-06,0.5048
2004-02-05,0.9826
2004-02-04,0.5753
2004-02-03,0.5346
2004-02-02,0.7331
2004-01-30,0.7586
2004-01-29,1.0437
2004-01-28,1.0895
2004-01-27,0.5855
2004-01-26,1.1658
2004-01-23,0.5651
2004-01-22,0.4276
2004-01-21,0.7127
2004-01-20,1.0793
2004-01-16,0.6771
2004-01-15,2.7186
2004-01-14,0.3869
2004-01-13,1.2931
2004-01-12,0.4735
2004-01-09,1.0386
2004-01-08,0.6002
2004-01-07,0.4633
2004-01-06,0.5346
2004-01-05,0.7840
2004-01-02,0.9418
2003-12-31,0.3513
2003-12-30,0.5906
2003-12-29,0.4226
2003-12-26,0.3716
2003-12-24,0.3156
2003-12-23,0.5600
2003-12-22,0.3666
2003-12-19,0.2953
2003-12-18,0.4582
2003-12-17,0.5753
2003-12-16,1.1404
2003-12-15,0.9622
2003-12-12,0.4684
2003-12-11,0.6313
2003-12-10,1.0742
2003-12-09,0.7891
2003-12-08,0.4836
2003-12-05,0.4684
2003-12-04,0.7178
2003-12-03,0.5804
2003-12-02,0.4887
2003-12-01,0.4480
2003-11-28,0.5396
2003-11-26,0.4989
2003-11-25,0.2953
2003-11-24,0.5651
2003-11-21,0.3156
2003-11-20,0.7178
2003-11-19,0.7687
2003-11-18,0.6517
2003-11-17,0.6211
2003-11-14,0.8197
2003-11-13,0.6720
2003-11-12,0.9418
2003-11-11,0.5804
2003-11-10,1.1251
2003-11-07,0.6822
2003-11-06,0.9520
2003-11-05,0.5793
2003-11-04,0.4777
2003-11-03,0.6911
2003-10-31,0.8080
2003-10-30,0.5641
2003-10-29,0.4015
2003-10-28,0.7013
2003-10-27,0.5336
2003-10-24,0.4675
2003-10-23,0.4726
2003-10-22,0.5641
2003-10-21,0.3252
2003-10-20,0.2744
2003-10-17,0.4421
2003-10-16,2.0734
2003-10-15,0.9249
2003-10-14,0.4472
2003-10-13,0.4879
2003-10-10,0.4167
2003-10-09,0.7115
2003-10-08,0.5946
2003-10-07,0.6606
2003-10-06,0.6352
2003-10-03,0.9503
2003-10-02,0.6251
2003-10-01,1.1536
2003-09-30,0.7877
2003-09-29,0.5743
2003-09-26,0.5793
2003-09-25,0.8995
2003-09-24,1.2654
2003-09-23,0.7775
2003-09-22,1.2095
2003-09-19,0.8487
2003-09-18,1.0011
2003-09-17,0.8843
2003-09-16,0.9757
2003-09-15,0.7979
2003-09-12,0.9198
2003-09-11,1.0265
2003-09-10,0.9198
2003-09-09,0.5285
2003-09-08,1.3772
2003-09-05,0.7674
2003-09-04,1.3213
2003-09-03,0.7826
2003-09-02,2.0074
2003-08-29,0.2795
2003-08-28,0.5438
2003-08-27,0.3202
2003-08-26,0.6454
2003-08-25,0.6505
2003-08-22,0.9503
2003-08-21,0.5082
2003-08-20,0.6657
2003-08-19,0.6352
2003-08-18,0.9605
2003-08-15,0.3964
2003-08-14,0.5387
2003-08-13,0.8182
2003-08-12,0.4523
2003-08-11,0.6200
2003-08-08,0.4675
2003-08-07,0.7318
2003-08-06,0.9910
2003-08-05,0.7760
2003-08-04,0.6593
2003-08-01,0.6188
2003-07-31,0.8013
2003-07-30,0.9484
2003-07-29,0.6492
2003-07-28,0.8419
2003-07-25,1.1310
2003-07-24,0.7506
2003-07-23,0.5275
2003-07-22,0.8825
2003-07-21,0.7658
2003-07-18,0.4108
2003-07-17,2.1504
2003-07-16,0.5985
2003-07-15,0.8013
2003-07-14,0.8571
2003-07-11,0.8013
2003-07-10,1.0143
2003-07-09,0.7608
2003-07-08,0.7912
2003-07-07,1.2679
2003-07-03,0.6390
2003-07-02,0.6593
2003-07-01,1.1462
2003-06-30,0.8622
2003-06-27,0.7253
2003-06-26,0.9586
2003-06-25,1.0499
2003-06-24,0.6745
2003-06-23,0.9890
2003-06-20,0.3500
2003-06-19,0.4007
2003-06-18,0.8977
2003-06-17,0.5833
2003-06-16,1.0143
2003-06-13,0.9028
2003-06-12,0.7253
2003-06-11,1.2375
2003-06-10,0.8673
2003-06-09,1.1107
2003-06-06,1.7193
2003-06-05,1.2679
2003-06-04,0.5782
2003-06-03,2.0743
2003-06-02,0.9281
2003-05-30,0.6695
2003-05-29,0.7050
2003-05-28,0.6593
2003-05-27,1.7193
2003-05-23,0.4970
2003-05-22,0.5072
2003-05-21,0.5579
2003-05-20,1.1919
2003-05-19,1.3085
2003-05-16,0.4818
2003-05-15,0.6390
2003-05-14,1.0651
2003-05-13,0.7810
2003-05-12,1.0955
2003-05-09,0.8368
2003-05-08,0.5224
2003-05-07,0.6644
2003-05-06,1.1846
2003-05-05,0.7492
2003-05-02,1.5795
2003-05-01,0.8910
2003-04-30,0.5012
2003-04-29,0.7695
2003-04-28,0.9517
2003-04-25,0.7189
2003-04-24,0.5670
2003-04-23,0.5113
2003-04-22,1.7516
2003-04-21,0.7138
2003-04-17,1.2707
2003-04-16,0.8404
2003-04-15,1.5896
2003-04-14,0.9669
2003-04-11,1.4377
2003-04-10,0.5670
2003-04-09,1.0682
2003-04-08,1.1289
2003-04-07,1.3415
2003-04-04,1.2707
2003-04-03,1.0226
2003-04-02,1.6402
2003-04-01,0.7290
2003-03-31,1.2858
2003-03-28,0.7543
2003-03-27,0.9214
2003-03-26,1.1492
2003-03-25,1.1441
2003-03-24,1.3517
2003-03-21,1.3668
2003-03-20,0.9365
2003-03-19,0.7189
2003-03-18,1.0175
2003-03-17,2.4451
2003-03-14,0.6935
2003-03-13,1.7718
2003-03-12,1.2453
2003-03-11,0.5721
2003-03-10,1.2150
2003-03-07,1.1542
2003-03-06,0.5467
2003-03-05,0.7492
2003-03-04,0.6176
2003-03-03,0.9517
2003-02-28,0.7442
2003-02-27,0.9315
2003-02-26,0.8960
2003-02-25,1.2504
2003-02-24,0.7239
2003-02-21,0.9315
2003-02-20,0.6784
2003-02-19,0.4455
2003-02-18,1.0378
2003-02-14,1.0631
2003-02-13,1.1087
2003-02-12,0.8049
2003-02-11,0.8404
2003-02-10,0.7948
2003-02-07,0.7796
2003-02-06,0.8555
2003-02-05,1.0257
2003-02-04,0.9752
2003-02-03,0.5659
2003-01-31,0.6669
2003-01-30,1.5158
2003-01-29,1.0762
2003-01-28,1.0661
2003-01-27,0.9549
2003-01-24,1.3541
2003-01-23,0.8387
2003-01-22,0.6973
2003-01-21,0.6821
2003-01-17,2.4606
2003-01-16,1.1773
2003-01-15,0.8589
2003-01-14,0.6922
2003-01-13,0.8084
2003-01-10,1.1823
2003-01-09,1.4299
2003-01-08,0.9752
2003-01-07,1.3086
2003-01-06,1.5916
2003-01-03,0.7276
2003-01-02,1.5512
2002-12-31,1.1166
2002-12-30,0.9246
2002-12-27,1.2985
2002-12-26,1.2328
2002-12-24,0.6265
2002-12-23,1.0408
2002-12-20,0.6771
2002-12-19,1.0055
2002-12-18,1.0459
2002-12-17,0.8792
2002-12-16,1.3844
2002-12-13,0.9600
2002-12-12,1.0055
2002-12-11,1.2581
2002-12-10,1.2126
2002-12-09,1.4248
2002-12-06,1.0055
2002-12-05,1.2025
2002-12-04,1.2076
2002-12-03,1.0863
2002-12-02,1.5966
2002-11-29,0.6518
2002-11-27,1.5410
2002-11-26,0.9145
2002-11-25,1.3794
2002-11-22,0.6922
2002-11-21,1.6724
2002-11-20,1.9250
2002-11-19,0.8135
2002-11-18,0.9651
2002-11-15,0.8640
2002-11-14,0.8286
2002-11-13,1.1874
2002-11-12,1.3187
2002-11-11,0.8387
2002-11-08,1.0560
2002-11-07,1.6269
2002-11-06,0.9246
2002-11-05,1.0238
2002-11-04,1.7198
2002-11-01,1.0994
2002-10-31,0.6506
2002-10-30,1.7046
2002-10-29,1.4374
2002-10-28,1.4827
2002-10-25,1.2709
2002-10-24,1.9165
2002-10-23,1.2659
2002-10-22,1.0389
2002-10-21,1.4928
2002-10-18,2.0123
2002-10-17,4.0851
2002-10-16,2.1384
2002-10-15,2.5519
