time,ATR
2008-12-05,2.6248
2008-12-04,2.5735
2008-12-03,2.5813
2008-12-02,2.6158
2008-12-01,2.6592
2008-11-28,2.6670
2008-11-26,2.7985
2008-11-25,2.8837
2008-11-24,2.9345
2008-11-21,2.8654
2008-11-20,2.7798
2008-11-19,2.6714
2008-11-18,2.6613
2008-11-17,2.7053
2008-11-14,2.7837
2008-11-13,2.7565
2008-11-12,2.6008
2008-11-11,2.6712
2008-11-10,2.7115
2008-11-07,2.7008
2008-11-06,2.8079
2008-11-05,2.8139
2008-11-04,2.8799
2008-11-03,2.9920
2008-10-31,3.1205
2008-10-30,3.1507
2008-10-29,3.2223
2008-10-28,3.2770
2008-10-27,3.2002
2008-10-24,3.2231
2008-10-23,3.2461
2008-10-22,3.2970
2008-10-21,3.2229
2008-10-20,3.3106
2008-10-17,3.4034
2008-10-16,3.3317
2008-10-15,3.2769
2008-10-14,3.2208
2008-10-13,3.1839
2008-10-10,3.1580
2008-10-09,3.0695
2008-10-08,3.0177
2008-10-07,2.9449
2008-10-06,2.8306
2008-10-03,2.7702
2008-10-02,2.6613
2008-10-01,2.5777
2008-09-30,2.4014
2008-09-29,2.3767
2008-09-26,2.1745
2008-09-25,2.1791
2008-09-24,2.1080
2008-09-23,2.1112
2008-09-22,2.1097
2008-09-19,2.1044
2008-09-18,1.9052
2008-09-17,1.7448
2008-09-16,1.6578
2008-09-15,1.6096
2008-09-12,1.5797
2008-09-11,1.6012
2008-09-10,1.5918
2008-09-09,1.5146
2008-09-08,1.5051
2008-09-05,1.4602
2008-09-04,1.4945
2008-09-03,1.4468
2008-09-02,1.4158
2008-08-29,1.2766
2008-08-28,1.2549
2008-08-27,1.2672
2008-08-26,1.2561
2008-08-25,1.2974
2008-08-22,1.3066
2008-08-21,1.3034
2008-08-20,1.3272
2008-08-19,1.3496
2008-08-18,1.3403
2008-08-15,1.3084
2008-08-14,1.3343
2008-08-13,1.2966
2008-08-12,1.3053
2008-08-11,1.3162
2008-08-08,1.2930
2008-08-07,1.3010
2008-08-06,1.3169
2008-08-05,1.3470
2008-08-04,1.3769
2008-08-01,1.4079
2008-07-31,1.3939
2008-07-30,1.4298
2008-07-29,1.4624
2008-07-28,1.4972
2008-07-25,1.5152
2008-07-24,1.5507
2008-07-23,1.5837
2008-07-22,1.6229
2008-07-21,1.6368
2008-07-18,1.6711
2008-07-17,1.6141
2008-07-16,1.6184
2008-07-15,1.5550
2008-07-14,1.4882
2008-07-11,1.4808
2008-07-10,1.4663
2008-07-09,1.4519
2008-07-08,1.3975
2008-07-07,1.3656
2008-07-03,1.3451
2008-07-02,1.3315
2008-07-01,1.3355
2008-06-30,1.3265
2008-06-27,1.3446
2008-06-26,1.2945
2008-06-25,1.2394
2008-06-24,1.2282
2008-06-23,1.2275
2008-06-20,1.2368
2008-06-19,1.2299
2008-06-18,1.1925
2008-06-17,1.2141
2008-06-16,1.2070
2008-06-13,1.1988
2008-06-12,1.1809
2008-06-11,1.1923
2008-06-10,1.1593
2008-06-09,1.1637
2008-06-06,1.1674
2008-06-05,1.1061
2008-06-04,1.1166
2008-06-03,1.1195
2008-06-02,1.1391
2008-05-30,1.1162
2008-05-29,1.1538
2008-05-28,1.1887
2008-05-27,1.1769
2008-05-23,1.1305
2008-05-22,1.1713
2008-05-21,1.1885
2008-05-20,1.1430
2008-05-19,1.1483
2008-05-16,1.1491
2008-05-15,1.1696
2008-05-14,1.1875
2008-05-13,1.1723
2008-05-12,1.1948
2008-05-09,1.1883
2008-05-08,1.2275
2008-05-07,1.2623
2008-05-06,1.2520
2008-05-05,1.2450
2008-05-02,1.2799
2008-05-01,1.2880
2008-04-30,1.2365
2008-04-29,1.2106
2008-04-28,1.2428
2008-04-25,1.2803
2008-04-24,1.2804
2008-04-23,1.2913
2008-04-22,1.3043
2008-04-21,1.3506
2008-04-18,1.3552
2008-04-17,1.3820
2008-04-16,1.3572
2008-04-15,1.3285
2008-04-14,1.3448
2008-04-11,1.3679
2008-04-10,1.3412
2008-04-09,1.3455
2008-04-08,1.3683
2008-04-07,1.4091
2008-04-04,1.4525
2008-04-03,1.4843
2008-04-02,1.4791
2008-04-01,1.4759
2008-03-31,1.4522
2008-03-28,1.4619
2008-03-27,1.4718
2008-03-26,1.4882
2008-03-25,1.4813
2008-03-24,1.5166
2008-03-20,1.5662
2008-03-19,1.6129
2008-03-18,1.6623
2008-03-17,1.6038
2008-03-14,1.5642
2008-03-13,1.5300
2008-03-12,1.5093
2008-03-11,1.5088
2008-03-10,1.5220
2008-03-07,1.5233
2008-03-06,1.5214
2008-03-05,1.5118
2008-03-04,1.5409
2008-03-03,1.5396
2008-02-29,1.6044
2008-02-28,1.6516
2008-02-27,1.7020
2008-02-26,1.6828
2008-02-25,1.5726
2008-02-22,1.5770
2008-02-21,1.5865
2008-02-20,1.5807
2008-02-19,1.5538
2008-02-15,1.5531
2008-02-14,1.6221
2008-02-13,1.6259
2008-02-12,1.6541
2008-02-11,1.6752
2008-02-08,1.6960
2008-02-07,1.7619
2008-02-06,1.7603
2008-02-05,1.7783
2008-02-04,1.7796
2008-02-01,1.8111
2008-01-31,1.8081
2008-01-30,1.7756
2008-01-29,1.7998
2008-01-28,1.8499
2008-01-25,1.9142
2008-01-24,1.9132
2008-01-23,1.9466
2008-01-22,1.7814
2008-01-18,1.7236
2008-01-17,1.6303
2008-01-16,1.6190
2008-01-15,1.6343
2008-01-14,1.6229
2008-01-11,1.4295
2008-01-10,1.4237
2008-01-09,1.3841
2008-01-08,1.4106
2008-01-07,1.3901
2008-01-04,1.4126
2008-01-03,1.3436
2008-01-02,1.3831
2007-12-31,1.2958
2007-12-28,1.2817
2007-12-27,1.3139
2007-12-26,1.3318
2007-12-24,1.3824
2007-12-21,1.4305
2007-12-20,1.4473
2007-12-19,1.4641
2007-12-18,1.4759
2007-12-17,1.4753
2007-12-14,1.5088
2007-12-13,1.4609
2007-12-12,1.5049
2007-12-11,1.4917
2007-12-10,1.4481
2007-12-07,1.5032
2007-12-06,1.5365
2007-12-05,1.5715
2007-12-04,1.6164
2007-12-03,1.6322
2007-11-30,1.6549
2007-11-29,1.5708
2007-11-28,1.6265
2007-11-27,1.5732
2007-11-26,1.5704
2007-11-23,1.5534
2007-11-21,1.5957
2007-11-20,1.6107
2007-11-19,1.5904
2007-11-16,1.5499
2007-11-15,1.5988
2007-11-14,1.6177
2007-11-13,1.5983
2007-11-12,1.5488
2007-11-09,1.5098
2007-11-08,1.3510
2007-11-07,1.1700
2007-11-06,1.1499
2007-11-05,1.1470
2007-11-02,1.1440
2007-11-01,1.1687
2007-10-31,1.1465
2007-10-30,1.1157
2007-10-29,1.1555
2007-10-26,1.1931
2007-10-25,1.2076
2007-10-24,1.1920
2007-10-23,1.1636
2007-10-22,1.1958
2007-10-19,1.1709
2007-10-18,1.1356
2007-10-17,1.1440
2007-10-16,1.0138
2007-10-15,0.9941
2007-10-12,1.0057
2007-10-11,1.0186
2007-10-10,0.9331
2007-10-09,0.9601
2007-10-08,0.9506
2007-10-05,0.9296
2007-10-04,0.9515
2007-10-03,0.9546
2007-10-02,0.9447
2007-10-01,0.9589
2007-09-28,0.9526
2007-09-27,0.9698
2007-09-26,0.9976
2007-09-25,1.0114
2007-09-24,1.0172
2007-09-21,1.0321
2007-09-20,1.0415
2007-09-19,1.0635
2007-09-18,1.0889
2007-09-17,1.0821
2007-09-14,1.1273
2007-09-13,1.1600
2007-09-12,1.1987
2007-09-11,1.2225
2007-09-10,1.2372
2007-09-07,1.2451
2007-09-06,1.2492
2007-09-05,1.2447
2007-09-04,1.2748
2007-08-31,1.2631
2007-08-30,1.2810
2007-08-29,1.2843
2007-08-28,1.2637
2007-08-27,1.2824
2007-08-24,1.3390
2007-08-23,1.3443
2007-08-22,1.3805
2007-08-21,1.4282
2007-08-20,1.4567
2007-08-17,1.4899
2007-08-16,1.4439
2007-08-15,1.2459
2007-08-14,1.2240
2007-08-13,1.2617
2007-08-10,1.2930
2007-08-09,1.2403
2007-08-08,1.1852
2007-08-07,1.1826
2007-08-06,1.1970
2007-08-03,1.2017
2007-08-02,1.1951
2007-08-01,1.1853
2007-07-31,1.1700
2007-07-30,1.0724
2007-07-27,1.0659
2007-07-26,1.0549
2007-07-25,1.0044
2007-07-24,0.9564
2007-07-23,0.9509
2007-07-20,0.9594
2007-07-19,0.9566
2007-07-18,0.8147
2007-07-17,0.8040
2007-07-16,0.7852
2007-07-13,0.7809
2007-07-12,0.7939
2007-07-11,0.7979
2007-07-10,0.8055
2007-07-09,0.8315
2007-07-06,0.8496
2007-07-05,0.8351
2007-07-03,0.8032
2007-07-02,0.7824
2007-06-29,0.7939
2007-06-28,0.7560
2007-06-27,0.7463
2007-06-26,0.7610
2007-06-25,0.7701
2007-06-22,0.7762
2007-06-21,0.7497
2007-06-20,0.7519
2007-06-19,0.7671
2007-06-18,0.7559
2007-06-15,0.7837
2007-06-14,0.7905
2007-06-13,0.7942
2007-06-12,0.8091
2007-06-11,0.8286
2007-06-08,0.8325
2007-06-07,0.8382
2007-06-06,0.8385
2007-06-05,0.7653
2007-06-04,0.7839
2007-06-01,0.8039
2007-05-31,0.8170
2007-05-30,0.8132
2007-05-29,0.8004
2007-05-25,0.8041
2007-05-24,0.8029
2007-05-23,0.7685
2007-05-22,0.7578
2007-05-21,0.7666
2007-05-18,0.7805
2007-05-17,0.7311
2007-05-16,0.7275
2007-05-15,0.7292
2007-05-14,0.7414
2007-05-11,0.7402
2007-05-10,0.7445
2007-05-09,0.7459
2007-05-08,0.7450
2007-05-07,0.7552
2007-05-04,0.7827
2007-05-03,0.8119
2007-05-02,0.8088
2007-05-01,0.8296
2007-04-30,0.8489
2007-04-27,0.8335
2007-04-26,0.8535
2007-04-25,0.8679
2007-04-24,0.8071
2007-04-23,0.6827
2007-04-20,0.6895
2007-04-19,0.6933
2007-04-18,0.7121
2007-04-17,0.6587
2007-04-16,0.6442
2007-04-13,0.6310
2007-04-12,0.6334
2007-04-11,0.6309
2007-04-10,0.6098
2007-04-09,0.6315
2007-04-05,0.6474
2007-04-04,0.6575
2007-04-03,0.6731
2007-04-02,0.6843
2007-03-30,0.6797
2007-03-29,0.6851
2007-03-28,0.6921
2007-03-27,0.6968
2007-03-26,0.7174
2007-03-23,0.7357
2007-03-22,0.7696
2007-03-21,0.7974
2007-03-20,0.7800
2007-03-19,0.8011
2007-03-16,0.8201
2007-03-15,0.8264
2007-03-14,0.8554
2007-03-13,0.8445
2007-03-12,0.8359
2007-03-09,0.8525
2007-03-08,0.8712
2007-03-07,0.8467
2007-03-06,0.8629
2007-03-05,0.8466
2007-03-02,0.8303
2007-03-01,0.8333
2007-02-28,0.7273
2007-02-27,0.7189
2007-02-26,0.6140
2007-02-23,0.6055
2007-02-22,0.6088
2007-02-21,0.5869
2007-02-20,0.6054
2007-02-16,0.6158
2007-02-15,0.6385
2007-02-14,0.6463
2007-02-13,0.6491
2007-02-12,0.6616
2007-02-09,0.6736
2007-02-08,0.6502
2007-02-07,0.6569
2007-02-06,0.6582
2007-02-05,0.6747
2007-02-02,0.6656
2007-02-01,0.6831
2007-01-31,0.6873
2007-01-30,0.6954
2007-01-29,0.7112
2007-01-26,0.7180
2007-01-25,0.7340
2007-01-24,0.7627
2007-01-23,0.7818
2007-01-22,0.7951
2007-01-19,0.8123
2007-01-18,0.6806
2007-01-17,0.6890
2007-01-16,0.7023
2007-01-12,0.6953
2007-01-11,0.7017
2007-01-10,0.7001
2007-01-09,0.6692
2007-01-08,0.6640
2007-01-05,0.6326
2007-01-04,0.6258
2007-01-03,0.5983
2006-12-29,0.5595
2006-12-28,0.5609
2006-12-27,0.5831
2006-12-26,0.5657
2006-12-22,0.5739
2006-12-21,0.5888
2006-12-20,0.5956
2006-12-19,0.6097
2006-12-18,0.5980
2006-12-15,0.5901
2006-12-14,0.6057
2006-12-13,0.6056
2006-12-12,0.6042
2006-12-11,0.5892
2006-12-08,0.6032
2006-12-07,0.6132
2006-12-06,0.6256
2006-12-05,0.6396
2006-12-04,0.6412
2006-12-01,0.5836
2006-11-30,0.5742
2006-11-29,0.5696
2006-11-28,0.5876
2006-11-27,0.5877
2006-11-24,0.5445
2006-11-22,0.5559
2006-11-21,0.5614
2006-11-20,0.5816
2006-11-17,0.5946
2006-11-16,0.6110
2006-11-15,0.6184
2006-11-14,0.6362
2006-11-13,0.6202
2006-11-10,0.6275
2006-11-09,0.6444
2006-11-08,0.6615
2006-11-07,0.6763
2006-11-06,0.6892
2006-11-03,0.6897
2006-11-02,0.6970
2006-11-01,0.7230
2006-10-31,0.7320
2006-10-30,0.7417
2006-10-27,0.7118
2006-10-26,0.7148
2006-10-25,0.7430
2006-10-24,0.7586
2006-10-23,0.7716
2006-10-20,0.7523
2006-10-19,0.7647
2006-10-18,0.7576
2006-10-17,0.6148
2006-10-16,0.5941
2006-10-13,0.5668
2006-10-12,0.5404
2006-10-11,0.5504
2006-10-10,0.5573
2006-10-09,0.5579
2006-10-06,0.5582
2006-10-05,0.5506
2006-10-04,0.5688
2006-10-03,0.5486
2006-10-02,0.5632
2006-09-29,0.5713
2006-09-28,0.5750
2006-09-27,0.5943
2006-09-26,0.6021
2006-09-25,0.6105
2006-09-22,0.6152
2006-09-21,0.6187
2006-09-20,0.5845
2006-09-19,0.5536
2006-09-18,0.5638
2006-09-15,0.5661
2006-09-14,0.5654
2006-09-13,0.5591
2006-09-12,0.5682
2006-09-11,0.5499
2006-09-08,0.5546
2006-09-07,0.5377
2006-09-06,0.5368
2006-09-05,0.5512
2006-09-01,0.5564
2006-08-31,0.5692
2006-08-30,0.5846
2006-08-29,0.5964
2006-08-28,0.5861
2006-08-25,0.6032
2006-08-24,0.6156
2006-08-23,0.6302
2006-08-22,0.6372
2006-08-21,0.6490
2006-08-18,0.6583
2006-08-17,0.6560
2006-08-16,0.6658
2006-08-15,0.6301
2006-08-14,0.6457
2006-08-11,0.6160
2006-08-10,0.6405
2006-08-09,0.6491
2006-08-08,0.6615
2006-08-07,0.6670
2006-08-04,0.6821
2006-08-03,0.6775
2006-08-02,0.6576
2006-08-01,0.6771
2006-07-31,0.6639
2006-07-28,0.6619
2006-07-27,0.6675
2006-07-26,0.6583
2006-07-25,0.6720
2006-07-24,0.6804
2006-07-21,0.6819
2006-07-20,0.6950
2006-07-19,0.7143
2006-07-18,0.6591
2006-07-17,0.6039
2006-07-14,0.6213
2006-07-13,0.6325
2006-07-12,0.6162
2006-07-11,0.5987
2006-07-10,0.5963
2006-07-07,0.6044
2006-07-06,0.5734
2006-07-05,0.5797
2006-07-03,0.5901
2006-06-30,0.5784
2006-06-29,0.5781
2006-06-28,0.5738
2006-06-27,0.5947
2006-06-26,0.5901
2006-06-23,0.6071
2006-06-22,0.6184
2006-06-21,0.6121
2006-06-20,0.6363
2006-06-19,0.6440
2006-06-16,0.6558
2006-06-15,0.6672
2006-06-14,0.6466
2006-06-13,0.6601
2006-06-12,0.6672
2006-06-09,0.6697
2006-06-08,0.6792
2006-06-07,0.6201
2006-06-06,0.6040
2006-06-05,0.5954
2006-06-02,0.6007
2006-06-01,0.5863
2006-05-31,0.5897
2006-05-30,0.5870
2006-05-26,0.6003
2006-05-25,0.6008
2006-05-24,0.6262
2006-05-23,0.6358
2006-05-22,0.5942
2006-05-19,0.6030
2006-05-18,0.5907
2006-05-17,0.5842
2006-05-16,0.5823
2006-05-15,0.5806
2006-05-12,0.5722
2006-05-11,0.5615
2006-05-10,0.5795
2006-05-09,0.5954
2006-05-08,0.6064
2006-05-05,0.6168
2006-05-04,0.6203
2006-05-03,0.6410
2006-05-02,0.6562
2006-05-01,0.6777
2006-04-28,0.6824
2006-04-27,0.6604
2006-04-26,0.6445
2006-04-25,0.6623
2006-04-24,0.6623
2006-04-21,0.6619
2006-04-20,0.6689
2006-04-19,0.6729
2006-04-18,0.6173
2006-04-17,0.5907
2006-04-13,0.5765
2006-04-12,0.5483
2006-04-11,0.5615
2006-04-10,0.5518
2006-04-07,0.5652
2006-04-06,0.5550
2006-04-05,0.5600
2006-04-04,0.5588
2006-04-03,0.5634
2006-03-31,0.5628
2006-03-30,0.5547
2006-03-29,0.5633
2006-03-28,0.5537
2006-03-27,0.5532
2006-03-24,0.5651
2006-03-23,0.5800
2006-03-22,0.5650
2006-03-21,0.5563
2006-03-20,0.5439
2006-03-17,0.5559
2006-03-16,0.5755
2006-03-15,0.5763
2006-03-14,0.5767
2006-03-13,0.5615
2006-03-10,0.5674
2006-03-09,0.5629
2006-03-08,0.5599
2006-03-07,0.5500
2006-03-06,0.5559
2006-03-03,0.5697
2006-03-02,0.5617
2006-03-01,0.5787
2006-02-28,0.5828
2006-02-27,0.5916
2006-02-24,0.6002
2006-02-23,0.6150
2006-02-22,0.6110
2006-02-21,0.5921
2006-02-17,0.6071
2006-02-16,0.6185
2006-02-15,0.6355
2006-02-14,0.6452
2006-02-13,0.6517
2006-02-10,0.6340
2006-02-09,0.6334
2006-02-08,0.6311
2006-02-07,0.6229
2006-02-06,0.6361
2006-02-03,0.6443
2006-02-02,0.6348
2006-02-01,0.6430
2006-01-31,0.6303
2006-01-30,0.6463
2006-01-27,0.6334
2006-01-26,0.6411
2006-01-25,0.6489
2006-01-24,0.6594
2006-01-23,0.6573
2006-01-20,0.6687
2006-01-19,0.6482
2006-01-18,0.6418
2006-01-17,0.6247
2006-01-13,0.6481
2006-01-12,0.6561
2006-01-11,0.6764
2006-01-10,0.6733
2006-01-09,0.6860
2006-01-06,0.6774
2006-01-05,0.6306
2006-01-04,0.6047
2006-01-03,0.6055
2005-12-30,0.5840
2005-12-29,0.5926
2005-12-28,0.6053
2005-12-27,0.6218
2005-12-23,0.6066
2005-12-22,0.6150
2005-12-21,0.6259
2005-12-20,0.6138
2005-12-19,0.6204
2005-12-16,0.6309
2005-12-15,0.6404
2005-12-14,0.6552
2005-12-13,0.6665
2005-12-12,0.6216
2005-12-09,0.6072
2005-12-08,0.6081
2005-12-07,0.5673
2005-12-06,0.5535
2005-12-05,0.5409
2005-12-02,0.5458
2005-12-01,0.5545
2005-11-30,0.5643
2005-11-29,0.5721
2005-11-28,0.5802
2005-11-25,0.5982
2005-11-23,0.6168
2005-11-22,0.6080
2005-11-21,0.6078
2005-11-18,0.6209
2005-11-17,0.6253
2005-11-16,0.6257
2005-11-15,0.6273
2005-11-14,0.6024
2005-11-11,0.6139
2005-11-10,0.6279
2005-11-09,0.5980
2005-11-08,0.6111
2005-11-07,0.6272
2005-11-04,0.6423
2005-11-03,0.6662
2005-11-02,0.6406
2005-11-01,0.6411
2005-10-31,0.6569
2005-10-28,0.6684
2005-10-27,0.6445
2005-10-26,0.6675
2005-10-25,0.6740
2005-10-24,0.6775
2005-10-21,0.6902
2005-10-20,0.7008
2005-10-19,0.7036
2005-10-18,0.6867
2005-10-17,0.6611
2005-10-14,0.6706
2005-10-13,0.6789
2005-10-12,0.6726
2005-10-11,0.6760
2005-10-10,0.6394
2005-10-07,0.6262
2005-10-06,0.6189
2005-10-05,0.6053
2005-10-04,0.6081
2005-10-03,0.5948
2005-09-30,0.5977
2005-09-29,0.6230
2005-09-28,0.6054
2005-09-27,0.5841
2005-09-26,0.5728
2005-09-23,0.5591
2005-09-22,0.5744
2005-09-21,0.5718
2005-09-20,0.5639
2005-09-19,0.5675
2005-09-16,0.5596
2005-09-15,0.5766
2005-09-14,0.5827
2005-09-13,0.5893
2005-09-12,0.5967
2005-09-09,0.5993
2005-09-08,0.6076
2005-09-07,0.6146
2005-09-06,0.6302
2005-09-02,0.6112
2005-09-01,0.6368
2005-08-31,0.6358
2005-08-30,0.6488
2005-08-29,0.6457
2005-08-26,0.6232
2005-08-25,0.6383
2005-08-24,0.6590
2005-08-23,0.6640
2005-08-22,0.6550
2005-08-19,0.6469
2005-08-18,0.6128
2005-08-17,0.6131
2005-08-16,0.6173
2005-08-15,0.6098
2005-08-12,0.6048
2005-08-11,0.6278
2005-08-10,0.6320
2005-08-09,0.6011
2005-08-08,0.6079
2005-08-05,0.6207
2005-08-04,0.6291
2005-08-03,0.6355
2005-08-02,0.6420
2005-08-01,0.6594
2005-07-29,0.6712
2005-07-28,0.6945
2005-07-27,0.7206
2005-07-26,0.7247
2005-07-25,0.7610
2005-07-22,0.7962
2005-07-21,0.8275
2005-07-20,0.8308
2005-07-19,0.8180
2005-07-18,0.7525
2005-07-15,0.7224
2005-07-14,0.7301
2005-07-13,0.7388
2005-07-12,0.7291
2005-07-11,0.7256
2005-07-08,0.7425
2005-07-07,0.7070
2005-07-06,0.6629
2005-07-05,0.6458
2005-07-01,0.6640
2005-06-30,0.6711
2005-06-29,0.6674
2005-06-28,0.6775
2005-06-27,0.6576
2005-06-24,0.6587
2005-06-23,0.6545
2005-06-22,0.6204
2005-06-21,0.6261
2005-06-20,0.6396
2005-06-17,0.6340
2005-06-16,0.6302
2005-06-15,0.6417
2005-06-14,0.6284
2005-06-13,0.6495
2005-06-10,0.6418
2005-06-09,0.6542
2005-06-08,0.6563
2005-06-07,0.6768
2005-06-06,0.6865
2005-06-03,0.7011
2005-06-02,0.6924
2005-06-01,0.7180
2005-05-31,0.6974
2005-05-27,0.6767
2005-05-26,0.7011
2005-05-25,0.7001
2005-05-24,0.7205
2005-05-23,0.7390
2005-05-20,0.7589
2005-05-19,0.7814
2005-05-18,0.7917
2005-05-17,0.7543
2005-05-16,0.7695
2005-05-13,0.7742
2005-05-12,0.7816
2005-05-11,0.7911
2005-05-10,0.8061
2005-05-09,0.7926
2005-05-06,0.8244
2005-05-05,0.8508
2005-05-04,0.8083
2005-05-03,0.8422
2005-05-02,0.8670
2005-04-29,0.8848
2005-04-28,0.9074
2005-04-27,0.9205
2005-04-26,0.9234
2005-04-25,0.9025
2005-04-22,0.9070
2005-04-21,0.9209
2005-04-20,0.9106
2005-04-19,0.8246
2005-04-18,0.8124
2005-04-15,0.8124
2005-04-14,0.5911
2005-04-13,0.5613
2005-04-12,0.5372
2005-04-11,0.5370
2005-04-08,0.5197
2005-04-07,0.5224
2005-04-06,0.5199
2005-04-05,0.5264
2005-04-04,0.5253
2005-04-01,0.5329
2005-03-31,0.5071
2005-03-30,0.4999
2005-03-29,0.5166
2005-03-28,0.5218
2005-03-24,0.5228
2005-03-23,0.5230
2005-03-22,0.4984
2005-03-21,0.4948
2005-03-18,0.4937
2005-03-17,0.5002
2005-03-16,0.5006
2005-03-15,0.4945
2005-03-14,0.4910
2005-03-11,0.5078
2005-03-10,0.4999
2005-03-09,0.5108
2005-03-08,0.5117
2005-03-07,0.5138
2005-03-04,0.5176
2005-03-03,0.5256
2005-03-02,0.5268
2005-03-01,0.5293
2005-02-28,0.5370
2005-02-25,0.5631
2005-02-24,0.5867
2005-02-23,0.5837
2005-02-22,0.5940
2005-02-18,0.5904
2005-02-17,0.5698
2005-02-16,0.5741
2005-02-15,0.5884
2005-02-14,0.5874
2005-02-11,0.5992
2005-02-10,0.5883
2005-02-09,0.6024
2005-02-08,0.5599
2005-02-07,0.5832
2005-02-04,0.6060
2005-02-03,0.5852
2005-02-02,0.5821
2005-02-01,0.5990
2005-01-31,0.6207
2005-01-28,0.6274
2005-01-27,0.6132
2005-01-26,0.6302
2005-01-25,0.6426
2005-01-24,0.6611
2005-01-21,0.6697
2005-01-20,0.6798
2005-01-19,0.6840
2005-01-18,0.6506
2005-01-14,0.6340
2005-01-13,0.6479
2005-01-12,0.6009
2005-01-11,0.5999
2005-01-10,0.6042
2005-01-07,0.6177
2005-01-06,0.6137
2005-01-05,0.6249
2005-01-04,0.6175
2005-01-03,0.5914
2004-12-31,0.5652
2004-12-30,0.5851
2004-12-29,0.5941
2004-12-28,0.6138
2004-12-27,0.6153
2004-12-23,0.6398
2004-12-22,0.6696
2004-12-21,0.6840
2004-12-20,0.7118
2004-12-17,0.7134
2004-12-16,0.6986
2004-12-15,0.7000
2004-12-14,0.7194
2004-12-13,0.7200
2004-12-10,0.7320
2004-12-09,0.7151
2004-12-08,0.6969
2004-12-07,0.6893
2004-12-06,0.6548
2004-12-03,0.6567
2004-12-02,0.6348
2004-12-01,0.6336
2004-11-30,0.6115
2004-11-29,0.6039
2004-11-26,0.5860
2004-11-24,0.5970
2004-11-23,0.6138
2004-11-22,0.6292
2004-11-19,0.6296
2004-11-18,0.6427
2004-11-17,0.6662
2004-11-16,0.6500
2004-11-15,0.6508
2004-11-12,0.6544
2004-11-11,0.6683
2004-11-10,0.6547
2004-11-09,0.6516
2004-11-08,0.6649
2004-11-05,0.6695
2004-11-04,0.6769
2004-11-03,0.6563
2004-11-02,0.6515
2004-11-01,0.6351
2004-10-29,0.6310
2004-10-28,0.6428
2004-10-27,0.6609
2004-10-26,0.6433
2004-10-25,0.6418
2004-10-22,0.6297
2004-10-21,0.6332
2004-10-20,0.6371
2004-10-19,0.6443
2004-10-18,0.5466
2004-10-15,0.5167
2004-10-14,0.5313
2004-10-13,0.5459
2004-10-12,0.5086
2004-10-11,0.5071
2004-10-08,0.5102
2004-10-07,0.4953
2004-10-06,0.5063
2004-10-05,0.5066
2004-10-04,0.5108
2004-10-01,0.4967
2004-09-30,0.4870
2004-09-29,0.4857
2004-09-28,0.4910
2004-09-27,0.4990
2004-09-24,0.5196
2004-09-23,0.5225
2004-09-22,0.5213
2004-09-21,0.5014
2004-09-20,0.5102
2004-09-17,0.5097
2004-09-16,0.5079
2004-09-15,0.5071
2004-09-14,0.5140
2004-09-13,0.5253
2004-09-10,0.5193
2004-09-09,0.5303
2004-09-08,0.5351
2004-09-07,0.5133
2004-09-03,0.5121
2004-09-02,0.5233
2004-09-01,0.5276
2004-08-31,0.5264
2004-08-30,0.5267
2004-08-27,0.5440
2004-08-26,0.5719
2004-08-25,0.6012
2004-08-24,0.6197
2004-08-23,0.6364
2004-08-20,0.6544
2004-08-19,0.6765
2004-08-18,0.6938
2004-08-17,0.6868
2004-08-16,0.7056
2004-08-13,0.7193
2004-08-12,0.7077
2004-08-11,0.6929
2004-08-10,0.6732
2004-08-09,0.6693
2004-08-06,0.6786
2004-08-05,0.6694
2004-08-04,0.6665
2004-08-03,0.6638
2004-08-02,0.6624
2004-07-30,0.6759
2004-07-29,0.6888
2004-07-28,0.6889
2004-07-27,0.6879
2004-07-26,0.6941
2004-07-23,0.7062
2004-07-22,0.7004
2004-07-21,0.6879
2004-07-20,0.6710
2004-07-19,0.6766
2004-07-16,0.6681
2004-07-15,0.6246
2004-07-14,0.6333
2004-07-13,0.6253
2004-07-12,0.6294
2004-07-09,0.6072
2004-07-08,0.6157
2004-07-07,0.5948
2004-07-06,0.6062
2004-07-02,0.5791
2004-07-01,0.5870
2004-06-30,0.5600
2004-06-29,0.5722
2004-06-28,0.5850
2004-06-25,0.5705
2004-06-24,0.5647
2004-06-23,0.5664
2004-06-22,0.5714
2004-06-21,0.5725
2004-06-18,0.5734
2004-06-17,0.5827
2004-06-16,0.6087
2004-06-15,0.6231
2004-06-14,0.6270
2004-06-10,0.6382
2004-06-09,0.6542
2004-06-08,0.6759
2004-06-07,0.6469
2004-06-04,0.6415
2004-06-03,0.6468
2004-06-02,0.6676
2004-06-01,0.6901
2004-05-28,0.6934
2004-05-27,0.7236
2004-05-26,0.7368
2004-05-25,0.7622
2004-05-24,0.7294
2004-05-21,0.7357
2004-05-20,0.7433
2004-05-19,0.7657
2004-05-18,0.7158
2004-05-17,0.7339
2004-05-14,0.7417
2004-05-13,0.7494
2004-05-12,0.7626
2004-05-11,0.7391
2004-05-10,0.7447
2004-05-07,0.7317
2004-05-06,0.7193
2004-05-05,0.7164
2004-05-04,0.7237
2004-05-03,0.7124
2004-04-30,0.7164
2004-04-29,0.7257
2004-04-28,0.6961
2004-04-27,0.7149
2004-04-26,0.7099
2004-04-23,0.7179
2004-04-22,0.7249
