time,ULTOSC
2011-12-20,42.7201
2011-12-19,36.5805
2011-12-16,39.7786
2011-12-15,46.1521
2011-12-14,48.1861
2011-12-13,48.2334
2011-12-12,54.3920
2011-12-09,61.5176
2011-12-08,55.4760
2011-12-07,61.3044
2011-12-06,56.3826
2011-12-05,51.5380
2011-12-02,52.3581
2011-12-01,52.7936
2011-11-30,49.5728
2011-11-29,39.2373
2011-11-28,39.7840
2011-11-25,35.5697
2011-11-23,37.0724
2011-11-22,45.4893
2011-11-21,46.8318
2011-11-18,45.4533
2011-11-17,47.0406
2011-11-16,50.5999
2011-11-15,56.2933
2011-11-14,57.8692
2011-11-11,61.1886
2011-11-10,54.3623
2011-11-09,52.3569
2011-11-08,59.5220
2011-11-07,60.7658
2011-11-04,58.6023
2011-11-03,54.5092
2011-11-02,52.4886
2011-11-01,55.8526
2011-10-31,58.3584
2011-10-28,59.6356
2011-10-27,52.9937
2011-10-26,46.0763
2011-10-25,47.8393
2011-10-24,52.7971
2011-10-21,52.9064
2011-10-20,46.2113
2011-10-19,50.1841
2011-10-18,52.1307
2011-10-17,63.3256
2011-10-14,71.4720
2011-10-13,71.8579
2011-10-12,65.9532
2011-10-11,62.0543
2011-10-10,62.5840
2011-10-07,56.1895
2011-10-06,58.1045
2011-10-05,57.2573
2011-10-04,56.6046
2011-10-03,50.1396
2011-09-30,52.1123
2011-09-29,56.5909
2011-09-28,55.8029
2011-09-27,59.8117
2011-09-26,61.5080
2011-09-23,58.2792
2011-09-22,55.6367
2011-09-21,61.0056
2011-09-20,63.2704
2011-09-19,60.3565
2011-09-16,59.9515
2011-09-15,57.7273
2011-09-14,52.0804
2011-09-13,46.2825
2011-09-12,45.4739
2011-09-09,40.7407
2011-09-08,46.4615
2011-09-07,56.0517
2011-09-06,51.9901
2011-09-02,54.0164
2011-09-01,61.9598
2011-08-31,64.4652
2011-08-30,59.4060
2011-08-29,53.4596
2011-08-26,51.9113
2011-08-25,46.5723
2011-08-24,51.9868
2011-08-23,48.8069
2011-08-22,46.2539
2011-08-19,42.4670
2011-08-18,51.6204
2011-08-17,51.4464
2011-08-16,54.1272
2011-08-15,49.5835
2011-08-12,48.1457
2011-08-11,44.9573
2011-08-10,42.9118
2011-08-09,49.5272
2011-08-08,40.3092
2011-08-05,48.3135
2011-08-04,40.4556
2011-08-03,48.2094
2011-08-02,42.8686
2011-08-01,50.8642
2011-07-29,50.3709
2011-07-28,62.0655
2011-07-27,64.1717
2011-07-26,67.1255
2011-07-25,67.1606
2011-07-22,67.6192
2011-07-21,66.3012
2011-07-20,62.9932
2011-07-19,66.7320
2011-07-18,48.3977
2011-07-15,52.4923
2011-07-14,53.1226
2011-07-13,62.4311
2011-07-12,66.5842
2011-07-11,70.5813
2011-07-08,75.4640
2011-07-07,73.9598
2011-07-06,74.9811
2011-07-05,71.5571
2011-07-01,67.1252
2011-06-30,63.3916
2011-06-29,63.7262
2011-06-28,63.4522
2011-06-27,60.8338
2011-06-24,54.9701
2011-06-23,56.7307
2011-06-22,51.3725
2011-06-21,50.3655
2011-06-20,43.6394
2011-06-17,42.8981
2011-06-16,36.4628
2011-06-15,35.9863
2011-06-14,37.3856
2011-06-13,34.2948
2011-06-10,31.6628
2011-06-09,36.3106
2011-06-08,36.9840
2011-06-07,37.2323
2011-06-06,41.8022
2011-06-03,41.7065
2011-06-02,40.3138
2011-06-01,43.4013
2011-05-31,51.5931
2011-05-27,51.1796
2011-05-26,57.7349
2011-05-25,54.1977
2011-05-24,51.6337
2011-05-23,55.3451
2011-05-20,57.9605
2011-05-19,59.4104
2011-05-18,58.0148
2011-05-17,57.6008
2011-05-16,51.0833
2011-05-13,51.8864
2011-05-12,56.4969
2011-05-11,52.6240
2011-05-10,48.5129
2011-05-09,47.7161
2011-05-06,51.3378
2011-05-05,52.4186
2011-05-04,55.1837
2011-05-03,63.1333
2011-05-02,63.0148
2011-04-29,63.6533
2011-04-28,72.6527
2011-04-27,74.1557
2011-04-26,72.8234
2011-04-25,70.8806
2011-04-21,72.6510
2011-04-20,69.5612
2011-04-19,69.0973
2011-04-18,71.7444
2011-04-15,66.1065
2011-04-14,60.8860
2011-04-13,57.7859
2011-04-12,62.4116
2011-04-11,60.0251
2011-04-08,57.9169
2011-04-07,59.2167
2011-04-06,53.2423
2011-04-05,59.0918
2011-04-04,58.2327
2011-04-01,59.5828
2011-03-31,56.5869
2011-03-30,57.6893
2011-03-29,56.2954
2011-03-28,55.7841
2011-03-25,50.5998
2011-03-24,47.2757
2011-03-23,46.4053
2011-03-22,45.9166
2011-03-21,43.1646
2011-03-18,44.5259
2011-03-17,45.4287
2011-03-16,43.0123
2011-03-15,47.7446
2011-03-14,49.8577
2011-03-11,48.5909
2011-03-10,45.1767
2011-03-09,49.1424
2011-03-08,47.8525
2011-03-07,45.4718
2011-03-04,45.2047
2011-03-03,43.9703
2011-03-02,37.4610
2011-03-01,39.3260
2011-02-28,48.5548
2011-02-25,49.3369
2011-02-24,44.2046
2011-02-23,39.0477
2011-02-22,46.3844
2011-02-18,53.6698
2011-02-17,57.0956
2011-02-16,54.1621
2011-02-15,53.8919
2011-02-14,55.0336
2011-02-11,58.0945
2011-02-10,64.4084
2011-02-09,70.1726
2011-02-08,67.5004
2011-02-07,63.4655
2011-02-04,61.2109
2011-02-03,58.6812
2011-02-02,63.8168
2011-02-01,62.4547
2011-01-31,61.9452
2011-01-28,61.4089
2011-01-27,66.4316
2011-01-26,70.3877
2011-01-25,71.0760
2011-01-24,77.9577
2011-01-21,71.0735
2011-01-20,74.3910
2011-01-19,71.1204
2011-01-18,65.5943
2011-01-14,64.4582
2011-01-13,60.2138
2011-01-12,59.8860
2011-01-11,56.1201
2011-01-10,59.6714
2011-01-07,57.7721
2011-01-06,58.7694
2011-01-05,51.5610
2011-01-04,52.6922
2011-01-03,51.8181
2010-12-31,54.7918
2010-12-30,50.8822
2010-12-29,50.8148
2010-12-28,50.7389
2010-12-27,46.2070
2010-12-23,50.6949
2010-12-22,47.6693
2010-12-21,50.8422
2010-12-20,46.3834
2010-12-17,49.6228
2010-12-16,45.2216
2010-12-15,44.7658
2010-12-14,49.7389
2010-12-13,45.8810
2010-12-10,53.8822
2010-12-09,49.7249
2010-12-08,53.4999
2010-12-07,49.6798
2010-12-06,57.9380
2010-12-03,56.0989
2010-12-02,55.9019
2010-12-01,56.8999
2010-11-30,55.5942
2010-11-29,58.0227
2010-11-26,56.7354
2010-11-24,60.1275
2010-11-23,53.9889
2010-11-22,59.8694
2010-11-19,56.7198
2010-11-18,53.4477
2010-11-17,52.2811
2010-11-16,54.3270
2010-11-15,61.3088
2010-11-12,65.5083
2010-11-11,69.7281
2010-11-10,68.3680
2010-11-09,69.8922
2010-11-08,71.3050
2010-11-05,69.5672
2010-11-04,67.1950
2010-11-03,60.0435
2010-11-02,57.1177
2010-11-01,58.6200
2010-10-29,59.7125
2010-10-28,49.7842
2010-10-27,53.8260
2010-10-26,49.1096
2010-10-25,50.5006
2010-10-22,53.8720
2010-10-21,57.9016
2010-10-20,58.0613
2010-10-19,57.8940
2010-10-18,72.8695
2010-10-15,71.4432
2010-10-14,76.9954
2010-10-13,73.9271
2010-10-12,76.3986
2010-10-11,69.2855
2010-10-08,68.7768
2010-10-07,69.1054
2010-10-06,68.2024
2010-10-05,69.2836
2010-10-04,63.6811
2010-10-01,65.1020
2010-09-30,64.1391
2010-09-29,72.5016
2010-09-28,70.3813
2010-09-27,69.5352
2010-09-24,66.8945
2010-09-23,60.3385
2010-09-22,64.5295
2010-09-21,64.4152
2010-09-20,61.4093
2010-09-17,57.1931
2010-09-16,54.2774
2010-09-15,56.0213
2010-09-14,53.9876
2010-09-13,58.5982
2010-09-10,54.9201
2010-09-09,47.6231
2010-09-08,54.0774
2010-09-07,48.5939
2010-09-03,53.1598
2010-09-02,45.6277
2010-09-01,45.0448
2010-08-31,37.6490
2010-08-30,37.3948
2010-08-27,43.6510
2010-08-26,37.6605
2010-08-25,45.3783
2010-08-24,42.8755
2010-08-23,45.6199
2010-08-20,46.9744
2010-08-19,51.2206
2010-08-18,54.1914
2010-08-17,52.6438
2010-08-16,56.6597
2010-08-13,58.3792
2010-08-12,59.6659
2010-08-11,65.2349
2010-08-10,71.8415
2010-08-09,68.7371
2010-08-06,63.9821
2010-08-05,64.8700
2010-08-04,63.0344
2010-08-03,62.1237
2010-08-02,64.4806
2010-07-30,59.5157
2010-07-29,57.3124
2010-07-28,60.4576
2010-07-27,57.8721
2010-07-26,60.1577
2010-07-23,58.6483
2010-07-22,58.1850
2010-07-21,56.5788
2010-07-20,58.3369
2010-07-19,60.0230
2010-07-16,63.2010
2010-07-15,68.7057
2010-07-14,64.2452
2010-07-13,61.5778
2010-07-12,56.3676
2010-07-09,48.1921
2010-07-08,48.6874
2010-07-07,45.1278
2010-07-06,37.1829
2010-07-02,36.4790
2010-07-01,33.1693
2010-06-30,34.0676
2010-06-29,35.3880
2010-06-28,40.2883
2010-06-25,39.9113
2010-06-24,46.1313
2010-06-23,45.9557
2010-06-22,50.6385
2010-06-21,62.7466
2010-06-18,60.3199
2010-06-17,62.9086
2010-06-16,58.7096
2010-06-15,51.0195
2010-06-14,51.3817
2010-06-11,57.7573
2010-06-10,52.7486
2010-06-09,44.1519
2010-06-08,51.8847
2010-06-07,47.4608
2010-06-04,53.7814
2010-06-03,56.6502
2010-06-02,58.4610
2010-06-01,49.7901
2010-05-28,52.7584
2010-05-27,51.7399
2010-05-26,47.5174
2010-05-25,53.1788
2010-05-24,48.0131
2010-05-21,56.2657
2010-05-20,51.4377
2010-05-19,62.5104
2010-05-18,62.7860
2010-05-17,66.1307
2010-05-14,65.0770
2010-05-13,63.7527
2010-05-12,65.8955
2010-05-11,59.2129
2010-05-10,58.8160
2010-05-07,54.2829
2010-05-06,51.9162
2010-05-05,43.5340
2010-05-04,46.2668
2010-05-03,48.9972
2010-04-30,47.3976
2010-04-29,49.4367
2010-04-28,54.2190
2010-04-27,50.0148
2010-04-26,58.3142
2010-04-23,59.9639
2010-04-22,58.7605
2010-04-21,55.0094
2010-04-20,60.3190
2010-04-19,64.7187
2010-04-16,57.8688
2010-04-15,63.2163
2010-04-14,62.7947
2010-04-13,54.7082
2010-04-12,53.3966
2010-04-09,55.8386
2010-04-08,47.8894
2010-04-07,49.8142
2010-04-06,48.6596
2010-04-05,44.6501
2010-04-01,46.1607
2010-03-31,49.7131
2010-03-30,49.9533
2010-03-29,50.7499
2010-03-26,52.0051
2010-03-25,53.5499
2010-03-24,56.8906
2010-03-23,62.3537
2010-03-22,60.2035
2010-03-19,55.5461
2010-03-18,56.3054
2010-03-17,51.2991
2010-03-16,55.1874
2010-03-15,54.2716
2010-03-12,51.1086
2010-03-11,47.8828
2010-03-10,43.8381
2010-03-09,44.7129
2010-03-08,49.8115
2010-03-05,54.7372
2010-03-04,53.6318
2010-03-03,51.0831
2010-03-02,52.3795
2010-03-01,59.9733
2010-02-26,58.3689
2010-02-25,62.5900
2010-02-24,63.3093
2010-02-23,64.5204
2010-02-22,67.2081
2010-02-19,67.6455
2010-02-18,65.2507
2010-02-17,60.4718
2010-02-16,52.8592
2010-02-12,49.3968
2010-02-11,46.0614
2010-02-10,45.2781
2010-02-09,42.2351
2010-02-08,37.0406
2010-02-05,41.9097
2010-02-04,38.7551
2010-02-03,44.1439
2010-02-02,39.9131
2010-02-01,37.2112
2010-01-29,31.7049
2010-01-28,38.4729
2010-01-27,41.5474
2010-01-26,42.5241
2010-01-25,45.4005
2010-01-22,47.2620
2010-01-21,51.8239
2010-01-20,56.7703
2010-01-19,63.7432
2010-01-15,57.0518
2010-01-14,57.0307
2010-01-13,54.6182
2010-01-12,51.6106
2010-01-11,53.7402
2010-01-08,55.5868
2010-01-07,53.4657
2010-01-06,55.4629
2010-01-05,60.7169
2010-01-04,67.7393
2009-12-31,67.5596
2009-12-30,77.6820
2009-12-29,70.2967
2009-12-28,69.7805
2009-12-24,61.1809
2009-12-23,57.4108
2009-12-22,56.4639
2009-12-21,54.4635
2009-12-18,58.6901
2009-12-17,58.7324
2009-12-16,62.6614
2009-12-15,61.7535
2009-12-14,63.9547
2009-12-11,60.1210
2009-12-10,59.3574
2009-12-09,58.1464
2009-12-08,51.5950
2009-12-07,50.8172
2009-12-04,52.4026
2009-12-03,54.4566
2009-12-02,54.4697
2009-12-01,59.4634
2009-11-30,57.3379
2009-11-27,58.1478
2009-11-25,63.7703
2009-11-24,65.1351
2009-11-23,59.8801
2009-11-20,62.7422
2009-11-19,66.6353
2009-11-18,68.1383
2009-11-17,71.6395
2009-11-16,68.4624
2009-11-13,63.0075
2009-11-12,65.3598
2009-11-11,66.0635
2009-11-10,56.6806
2009-11-09,53.6700
2009-11-06,51.0383
2009-11-05,48.1048
2009-11-04,42.4678
2009-11-03,42.1109
2009-11-02,42.7496
2009-10-30,39.1552
2009-10-29,46.7696
2009-10-28,47.5264
2009-10-27,38.8947
2009-10-26,40.6472
2009-10-23,46.0106
2009-10-22,51.1269
2009-10-21,50.2880
2009-10-20,60.7283
2009-10-19,60.1666
2009-10-16,59.9550
2009-10-15,78.1014
2009-10-14,77.5604
2009-10-13,75.6060
2009-10-12,70.0913
2009-10-09,68.1094
2009-10-08,59.9250
2009-10-07,55.3329
2009-10-06,52.0219
2009-10-05,49.9650
2009-10-02,44.2559
2009-10-01,41.8901
2009-09-30,45.3175
2009-09-29,39.7561
2009-09-28,42.7379
2009-09-25,54.4117
2009-09-24,56.2901
2009-09-23,60.9165
2009-09-22,64.6472
2009-09-21,64.6025
2009-09-18,63.7965
2009-09-17,62.3340
2009-09-16,66.4860
2009-09-15,63.1835
2009-09-14,56.3445
2009-09-11,45.1507
2009-09-10,50.2665
2009-09-09,44.9046
2009-09-08,50.0433
2009-09-04,55.0818
2009-09-03,48.8687
2009-09-02,44.2257
2009-09-01,49.9401
2009-08-31,57.0623
2009-08-28,58.1190
2009-08-27,64.3512
2009-08-26,58.9647
2009-08-25,54.7885
2009-08-24,59.0302
2009-08-21,65.2125
2009-08-20,62.2683
2009-08-19,61.3231
2009-08-18,57.6003
2009-08-17,56.1996
2009-08-14,56.5109
2009-08-13,58.2167
2009-08-12,60.2052
2009-08-11,55.8339
2009-08-10,54.2299
2009-08-07,57.2343
2009-08-06,55.7498
2009-08-05,60.6933
2009-08-04,68.2444
2009-08-03,69.2203
2009-07-31,62.1925
2009-07-30,68.0754
2009-07-29,73.1487
2009-07-28,75.4704
2009-07-27,77.1505
2009-07-24,77.7353
2009-07-23,77.7417
2009-07-22,78.2777
2009-07-21,79.4376
2009-07-20,76.6357
2009-07-17,75.7149
2009-07-16,67.9525
2009-07-15,64.1962
2009-07-14,49.9562
2009-07-13,47.7782
2009-07-10,37.2490
2009-07-09,37.6338
2009-07-08,34.7913
2009-07-07,36.9344
2009-07-06,36.6249
2009-07-02,35.2378
2009-07-01,39.5171
2009-06-30,41.1969
2009-06-29,41.6828
2009-06-26,39.2232
2009-06-25,37.7231
2009-06-24,28.7019
2009-06-23,31.0491
2009-06-22,32.0870
2009-06-19,35.7822
2009-06-18,37.7320
2009-06-17,45.0926
2009-06-16,47.4514
2009-06-15,50.9233
2009-06-12,56.2244
2009-06-11,54.1516
2009-06-10,57.8877
2009-06-09,59.6136
2009-06-08,63.1604
2009-06-05,57.6475
2009-06-04,62.0681
2009-06-03,58.9754
2009-06-02,56.2325
2009-06-01,57.7799
2009-05-29,56.4047
2009-05-28,56.3037
2009-05-27,51.6892
2009-05-26,54.1607
2009-05-22,46.2622
2009-05-21,51.1100
2009-05-20,53.3269
2009-05-19,54.5251
2009-05-18,51.6796
2009-05-15,46.4452
2009-05-14,46.7035
2009-05-13,50.7332
2009-05-12,54.6495
2009-05-11,49.0346
2009-05-08,50.7158
2009-05-07,54.9697
2009-05-06,56.2638
2009-05-05,55.6260
2009-05-04,57.5780
2009-05-01,56.0952
2009-04-30,58.3755
2009-04-29,63.3477
2009-04-28,63.1704
2009-04-27,61.8528
2009-04-24,66.6967
2009-04-23,69.5358
2009-04-22,68.8451
2009-04-21,70.6481
2009-04-20,67.4687
2009-04-17,63.7637
2009-04-16,61.8101
2009-04-15,61.2020
2009-04-14,59.7029
2009-04-13,60.7293
2009-04-09,63.9140
2009-04-08,64.5260
2009-04-07,57.4822
2009-04-06,62.7426
2009-04-03,61.8493
2009-04-02,58.4522
2009-04-01,61.6442
2009-03-31,58.1660
2009-03-30,58.3393
2009-03-27,57.4903
2009-03-26,65.0736
2009-03-25,62.0913
2009-03-24,63.5443
2009-03-23,67.1235
2009-03-20,58.8531
2009-03-19,66.5148
2009-03-18,62.0633
2009-03-17,59.2677
2009-03-16,53.2161
2009-03-13,55.3321
2009-03-12,50.7820
2009-03-11,44.2944
2009-03-10,45.2007
2009-03-09,42.3963
2009-03-06,46.9756
2009-03-05,48.7045
2009-03-04,48.0090
2009-03-03,48.6054
2009-03-02,48.1913
2009-02-27,52.3517
2009-02-26,46.6932
2009-02-25,42.4500
2009-02-24,41.9108
2009-02-23,42.0618
2009-02-20,45.7322
2009-02-19,46.8507
2009-02-18,55.2354
2009-02-17,56.1016
2009-02-13,60.3007
2009-02-12,65.1048
2009-02-11,61.9124
2009-02-10,58.1310
2009-02-09,64.0063
2009-02-06,63.4627
2009-02-05,60.3842
2009-02-04,61.1172
2009-02-03,63.1378
2009-02-02,58.6264
2009-01-30,66.3398
2009-01-29,64.3268
2009-01-28,67.9633
2009-01-27,65.2658
2009-01-26,62.9994
2009-01-23,61.5995
2009-01-22,62.3953
2009-01-21,59.1675
2009-01-20,45.5289
2009-01-16,50.1411
2009-01-15,51.2812
2009-01-14,48.4885
2009-01-13,54.6362
2009-01-12,56.0146
2009-01-09,57.3894
2009-01-08,63.4009
2009-01-07,64.0453
2009-01-06,67.2262
2009-01-05,62.5422
2009-01-02,63.5515
2008-12-31,54.3222
2008-12-30,51.2871
2008-12-29,46.0156
2008-12-26,49.7617
2008-12-24,52.7325
2008-12-23,56.1824
2008-12-22,57.6548
2008-12-19,57.2639
2008-12-18,54.8982
2008-12-17,60.4224
2008-12-16,64.2697
2008-12-15,58.6374
2008-12-12,59.5610
2008-12-11,59.4251
2008-12-10,55.7423
2008-12-09,57.1038
2008-12-08,62.4858
2008-12-05,59.6463
2008-12-04,55.7971
2008-12-03,61.8736
2008-12-02,53.3688
2008-12-01,46.7374
2008-11-28,51.8041
2008-11-26,49.3565
2008-11-25,43.3704
2008-11-24,47.9532
2008-11-21,43.2766
2008-11-20,39.8031
2008-11-19,43.2827
2008-11-18,49.4197
2008-11-17,44.1337
2008-11-14,45.7979
2008-11-13,48.7827
2008-11-12,36.5012
2008-11-11,43.2371
2008-11-10,42.2194
2008-11-07,44.1246
2008-11-06,49.6446
2008-11-05,49.4742
2008-11-04,54.6134
2008-11-03,54.5561
2008-10-31,53.0138
2008-10-30,49.2686
2008-10-29,50.0346
2008-10-28,48.5138
2008-10-27,45.6535
2008-10-24,44.2777
2008-10-23,41.7334
2008-10-22,41.5447
2008-10-21,42.9527
2008-10-20,42.2359
2008-10-17,38.5782
2008-10-16,37.1159
2008-10-15,33.1771
2008-10-14,34.2960
2008-10-13,34.8642
2008-10-10,30.5206
2008-10-09,31.0437
2008-10-08,34.7117
2008-10-07,39.0001
2008-10-06,43.0536
2008-10-03,42.3250
2008-10-02,45.9268
2008-10-01,46.9952
2008-09-30,50.5389
2008-09-29,46.5782
2008-09-26,43.5068
2008-09-25,43.8299
2008-09-24,38.9808
2008-09-23,38.6673
2008-09-22,42.8624
2008-09-19,46.3044
2008-09-18,44.2616
2008-09-17,44.8019
2008-09-16,50.0238
2008-09-15,44.5965
2008-09-12,52.6086
2008-09-11,45.5013
2008-09-10,38.9811
2008-09-09,36.2272
2008-09-08,39.8633
2008-09-05,36.1792
2008-09-04,33.2979
2008-09-03,41.2247
2008-09-02,36.8281
2008-08-29,43.5894
2008-08-28,46.5167
2008-08-27,43.7058
2008-08-26,44.9073
2008-08-25,45.9419
2008-08-22,50.4918
2008-08-21,46.7716
2008-08-20,42.0231
2008-08-19,43.4985
2008-08-18,47.7755
2008-08-15,52.2439
2008-08-14,53.8298
2008-08-13,53.1562
2008-08-12,49.8401
2008-08-11,49.1322
2008-08-08,56.5620
2008-08-07,57.7511
2008-08-06,55.1510
2008-08-05,51.6047
2008-08-04,49.1154
2008-08-01,48.7863
2008-07-31,57.3875
2008-07-30,59.2740
2008-07-29,62.7582
2008-07-28,61.9888
2008-07-25,68.8498
2008-07-24,71.3509
2008-07-23,68.0775
2008-07-22,66.6871
2008-07-21,65.7200
2008-07-18,61.1296
2008-07-17,58.6873
2008-07-16,55.3384
2008-07-15,52.2246
2008-07-14,49.0485
2008-07-11,55.7217
2008-07-10,53.6872
2008-07-09,50.1565
2008-07-08,53.0251
2008-07-07,47.5109
2008-07-03,47.9482
2008-07-02,47.8801
2008-07-01,45.9354
2008-06-30,42.9823
2008-06-27,44.3404
2008-06-26,42.7919
2008-06-25,49.5283
2008-06-24,52.4245
2008-06-23,50.2195
2008-06-20,46.7462
2008-06-19,51.0085
2008-06-18,48.9803
2008-06-17,46.3495
2008-06-16,51.5578
2008-06-13,50.0802
2008-06-12,44.7597
2008-06-11,44.2940
2008-06-10,47.9600
2008-06-09,47.3012
2008-06-06,47.8447
2008-06-05,61.1072
2008-06-04,59.9407
2008-06-03,60.6776
2008-06-02,58.4374
2008-05-30,61.4275
2008-05-29,58.8452
2008-05-28,58.1860
2008-05-27,55.5007
2008-05-23,49.1991
2008-05-22,51.9671
2008-05-21,52.7257
2008-05-20,57.9423
2008-05-19,60.1965
2008-05-16,65.3275
2008-05-15,65.9942
2008-05-14,61.1185
2008-05-13,62.8122
2008-05-12,61.9621
2008-05-09,55.5493
2008-05-08,58.5398
2008-05-07,54.8507
2008-05-06,52.8515
2008-05-05,52.1523
2008-05-02,54.3020
2008-05-01,53.2486
2008-04-30,51.1617
2008-04-29,59.5860
2008-04-28,60.4489
2008-04-25,68.1554
2008-04-24,70.8771
2008-04-23,70.7522
2008-04-22,67.5806
2008-04-21,68.5048
2008-04-18,64.8083
2008-04-17,64.3792
2008-04-16,59.8351
2008-04-15,53.3143
2008-04-14,53.3773
2008-04-11,50.1442
2008-04-10,54.3867
2008-04-09,53.3879
2008-04-08,49.8639
2008-04-07,50.8035
2008-04-04,53.6730
2008-04-03,53.2103
2008-04-02,51.4585
2008-04-01,56.1259
2008-03-31,56.1346
2008-03-28,60.0763
2008-03-27,64.9660
2008-03-26,65.4829
2008-03-25,65.4324
2008-03-24,67.7868
2008-03-20,70.0537
2008-03-19,65.7405
2008-03-18,68.3989
2008-03-17,60.1680
2008-03-14,60.2148
2008-03-13,62.9410
2008-03-12,62.8559
2008-03-11,59.3559
2008-03-10,54.8343
2008-03-07,60.9985
2008-03-06,64.4796
2008-03-05,71.1511
2008-03-04,73.5296
2008-03-03,66.8217
2008-02-29,69.3120
2008-02-28,67.8604
2008-02-27,69.8160
2008-02-26,62.1958
2008-02-25,56.0907
2008-02-22,53.5452
2008-02-21,53.5156
2008-02-20,59.8882
2008-02-19,54.2098
2008-02-15,54.4465
2008-02-14,48.9765
2008-02-13,51.1320
2008-02-12,53.0322
2008-02-11,56.2000
2008-02-08,51.8515
2008-02-07,51.1379
2008-02-06,50.9398
2008-02-05,52.0844
2008-02-04,57.6446
2008-02-01,64.0915
2008-01-31,60.0820
2008-01-30,56.1371
2008-01-29,56.5876
2008-01-28,55.0654
2008-01-25,52.5527
2008-01-24,56.5776
2008-01-23,53.6797
2008-01-22,45.6518
2008-01-18,44.7401
2008-01-17,43.4956
2008-01-16,44.6216
2008-01-15,41.3293
2008-01-14,44.7096
2008-01-11,36.1520
2008-01-10,37.6043
2008-01-09,33.8953
2008-01-08,32.0327
2008-01-07,34.8539
2008-01-04,35.1630
2008-01-03,43.9669
2008-01-02,45.1011
2007-12-31,51.9370
2007-12-28,56.7807
2007-12-27,54.4004
2007-12-26,57.0564
2007-12-24,58.2796
2007-12-21,56.6811
2007-12-20,48.8343
2007-12-19,44.9569
2007-12-18,44.6339
2007-12-17,44.5303
2007-12-14,48.4894
2007-12-13,50.3564
2007-12-12,49.4095
2007-12-11,45.6828
2007-12-10,52.4770
2007-12-07,55.2309
2007-12-06,57.8178
2007-12-05,51.3474
2007-12-04,50.6905
2007-12-03,48.8215
2007-11-30,49.0656
2007-11-29,49.4052
2007-11-28,48.8071
2007-11-27,42.0149
2007-11-26,36.6997
2007-11-23,45.1241
2007-11-21,41.1376
2007-11-20,37.8381
2007-11-19,36.0737
2007-11-16,36.2149
2007-11-15,35.6884
2007-11-14,37.0228
2007-11-13,39.8208
2007-11-12,32.4153
2007-11-09,36.9208
2007-11-08,42.8548
2007-11-07,47.5936
2007-11-06,54.9054
2007-11-05,51.4444
2007-11-02,53.8019
2007-11-01,55.1365
2007-10-31,62.6082
2007-10-30,51.8423
2007-10-29,50.9192
2007-10-26,47.0483
2007-10-25,47.6522
2007-10-24,49.7382
2007-10-23,49.6418
2007-10-22,43.3307
2007-10-19,39.6323
2007-10-18,46.4765
2007-10-17,50.7769
2007-10-16,56.9165
2007-10-15,52.1956
2007-10-12,46.5382
2007-10-11,45.8370
2007-10-10,54.6069
2007-10-09,52.5193
2007-10-08,48.7341
2007-10-05,45.4675
2007-10-04,43.3074
2007-10-03,42.6953
2007-10-02,45.7114
2007-10-01,47.8791
2007-09-28,46.0276
2007-09-27,49.5875
2007-09-26,46.9470
2007-09-25,46.7238
2007-09-24,46.2908
2007-09-21,46.8617
2007-09-20,52.4438
2007-09-19,50.8738
2007-09-18,46.7806
2007-09-17,41.5315
2007-09-14,45.3757
2007-09-13,50.5154
2007-09-12,53.9522
2007-09-11,58.4837
2007-09-10,59.2656
2007-09-07,58.8294
2007-09-06,63.7356
2007-09-05,68.1722
2007-09-04,67.5704
2007-08-31,66.4754
2007-08-30,64.4591
2007-08-29,59.7140
2007-08-28,53.8995
2007-08-27,60.7626
2007-08-24,59.5467
2007-08-23,55.6995
2007-08-22,51.9199
2007-08-21,53.6833
2007-08-20,50.2046
2007-08-17,50.7815
2007-08-16,50.7155
2007-08-15,44.9078
2007-08-14,41.9969
2007-08-13,46.2691
2007-08-10,49.8275
2007-08-09,42.2880
2007-08-08,48.3914
2007-08-07,48.4567
2007-08-06,46.1798
2007-08-03,46.0640
2007-08-02,50.3830
2007-08-01,50.3343
2007-07-31,48.0226
2007-07-30,60.3127
2007-07-27,61.4655
2007-07-26,67.4035
2007-07-25,73.1537
2007-07-24,69.8227
2007-07-23,71.3270
2007-07-20,68.3080
2007-07-19,69.0285
2007-07-18,61.8910
2007-07-17,63.3853
2007-07-16,64.6435
2007-07-13,64.0103
2007-07-12,62.2557
2007-07-11,59.4317
2007-07-10,57.0627
2007-07-09,60.5022
2007-07-06,59.0162
2007-07-05,58.1501
2007-07-03,48.6854
2007-07-02,47.0306
2007-06-29,45.4417
2007-06-28,49.1014
2007-06-27,51.5191
2007-06-26,50.0706
2007-06-25,50.3606
2007-06-22,52.2571
2007-06-21,58.9569
2007-06-20,56.5810
2007-06-19,62.8014
2007-06-18,55.8396
2007-06-15,46.9762
2007-06-14,43.1762
2007-06-13,40.6709
2007-06-12,37.1396
2007-06-11,38.6045
2007-06-08,42.0370
2007-06-07,40.4025
2007-06-06,45.9869
2007-06-05,53.4194
2007-06-04,52.0625
2007-06-01,51.6992
2007-05-31,51.3421
2007-05-30,58.5438
2007-05-29,53.9990
2007-05-25,57.0351
2007-05-24,52.2320
2007-05-23,58.5841
2007-05-22,66.3394
2007-05-21,66.6207
2007-05-18,71.1974
2007-05-17,66.8723
2007-05-16,69.8224
2007-05-15,67.3895
2007-05-14,75.0239
2007-05-11,73.0777
2007-05-10,72.0364
