time,ROC
2003-07-15,4.7758
2003-07-14,2.3975
2003-07-11,0.6402
2003-07-10,1.8669
2003-07-09,2.2002
2003-07-08,3.6908
2003-07-07,1.3778
2003-07-03,-0.7096
2003-07-02,0.0472
2003-07-01,-0.8422
2003-06-30,-2.3669
2003-06-27,0.8097
2003-06-26,0.4765
2003-06-25,-1.7625
2003-06-24,2.3498
2003-06-23,1.4390
2003-06-20,6.0837
2003-06-19,3.2357
2003-06-18,0.5341
2003-06-17,0.5727
2003-06-16,-3.2406
2003-06-13,-6.0086
2003-06-12,-3.9034
2003-06-11,-4.1110
2003-06-10,-6.8195
2003-06-09,-3.8236
2003-06-06,-7.0051
2003-06-05,-4.9663
2003-06-04,-1.7722
2003-06-03,-3.0422
2003-06-02,-1.8654
2003-05-30,-2.0690
2003-05-29,-1.5107
2003-05-28,-2.6784
2003-05-27,-1.4719
2003-05-23,-2.6156
2003-05-22,0.0349
2003-05-21,-0.5768
2003-05-20,-1.8074
2003-05-19,0.1035
2003-05-16,1.8091
2003-05-15,4.8620
2003-05-14,4.6687
2003-05-13,5.2371
2003-05-12,4.7513
2003-05-09,4.5680
2003-05-08,1.1841
2003-05-07,1.2711
2003-05-06,2.1955
2003-05-05,3.7908
2003-05-02,3.9283
2003-05-01,3.6318
2003-04-30,2.5486
2003-04-29,6.9814
2003-04-28,8.0889
2003-04-25,6.1638
2003-04-24,8.2455
2003-04-23,7.0938
2003-04-22,6.4123
2003-04-21,3.1811
2003-04-17,2.8690
2003-04-16,1.7432
2003-04-15,5.1569
2003-04-14,2.0910
2003-04-11,-2.5974
2003-04-10,-2.9957
2003-04-09,-3.4825
2003-04-08,-4.0503
2003-04-07,-2.1641
2003-04-04,-4.8410
2003-04-03,-0.3528
2003-04-02,-0.6585
2003-04-01,-4.5350
2003-03-31,-4.8872
2003-03-28,2.3418
2003-03-27,3.8241
2003-03-26,8.4730
2003-03-25,10.7498
2003-03-24,8.6526
2003-03-21,8.9859
2003-03-20,6.6563
2003-03-19,5.4934
2003-03-18,7.5228
2003-03-17,6.6339
2003-03-14,1.3470
2003-03-13,1.5140
2003-03-12,-2.8682
2003-03-11,-4.7047
2003-03-10,-3.6405
2003-03-07,-2.5641
2003-03-06,-2.6279
2003-03-05,-2.2387
2003-03-04,-3.3153
2003-03-03,-0.1549
2003-02-28,2.7551
2003-02-27,1.0196
2003-02-26,0.0129
2003-02-25,1.4889
2003-02-24,1.8936
2003-02-21,3.1480
2003-02-20,2.6445
2003-02-19,3.3388
2003-02-18,1.6673
2003-02-14,-0.7674
2003-02-13,-2.9287
2003-02-12,-4.5717
2003-02-11,-3.2084
2003-02-10,-0.4581
2003-02-07,-2.2038
2003-02-06,-4.1826
2003-02-05,-3.0615
2003-02-04,-4.2836
2003-02-03,-3.8376
2003-01-31,-9.1226
2003-01-30,-10.6062
2003-01-29,-9.3249
2003-01-28,-8.4562
2003-01-27,-10.5611
2003-01-24,-9.2069
2003-01-23,-3.7297
2003-01-22,-7.3256
2003-01-21,-3.6488
2003-01-17,-0.4287
2003-01-16,6.8015
2003-01-15,13.0194
2003-01-14,16.1705
2003-01-13,13.1205
2003-01-10,11.6943
2003-01-09,9.0772
2003-01-08,4.8966
2003-01-07,7.7829
2003-01-06,6.2675
2003-01-03,3.1846
2003-01-02,0.3237
2002-12-31,-5.0478
2002-12-30,-4.6875
2002-12-27,-3.5051
2002-12-26,-3.6100
2002-12-24,-1.2871
2002-12-23,0.8418
2002-12-20,-3.0734
2002-12-19,-5.2974
2002-12-18,-5.4487
2002-12-17,-5.7505
2002-12-16,-6.5063
2002-12-13,-7.9613
2002-12-12,-8.5861
2002-12-11,-4.2558
2002-12-10,-6.2645
2002-12-09,-5.7326
2002-12-06,-3.0389
2002-12-05,1.7767
2002-12-04,6.7883
2002-12-03,7.6156
2002-12-02,9.1114
2002-11-29,7.6809
2002-11-27,10.5230
2002-11-26,7.4668
2002-11-25,11.5280
2002-11-22,8.8156
2002-11-21,7.5364
2002-11-20,0.0858
2002-11-19,-3.8759
2002-11-18,-3.8477
2002-11-15,-0.3020
2002-11-14,2.4430
2002-11-13,1.0499
2002-11-12,3.3302
2002-11-11,1.1392
2002-11-08,4.2553
2002-11-07,9.7021
2002-11-06,9.5040
2002-11-05,9.6523
2002-11-04,9.1992
2002-11-01,8.2828
2002-10-31,9.3352
2002-10-30,21.2173
2002-10-29,12.0619
2002-10-28,20.7190
2002-10-25,16.6458
2002-10-24,25.2171
2002-10-23,35.4640
2002-10-22,30.5697
2002-10-21,32.8702
2002-10-18,31.1837
2002-10-17,20.3333
2002-10-16,8.8378
2002-10-15,11.9503
2002-10-14,8.7635
2002-10-11,5.8979
2002-10-10,-7.1590
2002-10-09,-12.6012
2002-10-08,-4.5188
2002-10-07,-10.2730
2002-10-04,-11.4518
2002-10-03,-7.4074
2002-10-02,-14.2631
2002-10-01,-14.7456
2002-09-30,-19.3722
2002-09-27,-16.7448
2002-09-26,-13.7053
2002-09-25,-15.0809
2002-09-24,-20.9656
2002-09-23,-14.9396
2002-09-20,-12.6776
2002-09-19,-10.2244
2002-09-18,-5.6693
2002-09-17,-0.8293
2002-09-16,-4.0594
2002-09-13,-5.3772
2002-09-12,-5.5088
2002-09-11,-4.8230
2002-09-10,-4.8099
2002-09-09,-7.3383
2002-09-06,-10.7208
2002-09-05,-10.8889
2002-09-04,-9.2777
2002-09-03,-12.2924
2002-08-30,-5.0032
2002-08-29,0.1569
2002-08-28,1.5216
2002-08-27,8.4284
2002-08-26,10.6590
2002-08-23,11.9309
2002-08-22,14.4952
2002-08-21,17.1028
2002-08-20,19.9503
2002-08-19,25.2749
2002-08-16,17.1510
2002-08-15,12.3310
2002-08-14,6.6512
2002-08-13,0.3704
2002-08-12,1.0475
2002-08-09,8.4123
2002-08-08,3.4828
2002-08-07,-0.3164
2002-08-06,1.2677
2002-08-05,-3.6642
2002-08-02,-5.7222
2002-08-01,-5.2741
2002-07-31,-0.4102
2002-07-30,4.0284
2002-07-29,0.2535
2002-07-26,-4.0601
2002-07-25,-0.0864
2002-07-24,1.1344
2002-07-23,-3.7606
2002-07-22,-3.9271
2002-07-19,-2.0408
2002-07-18,2.1841
2002-07-17,3.0767
2002-07-16,2.0858
2002-07-15,-1.3889
2002-07-12,-3.7413
2002-07-11,-0.9136
2002-07-10,0.2332
2002-07-09,-0.0430
2002-07-08,3.7091
2002-07-05,2.6823
2002-07-03,-3.8718
2002-07-02,-9.6919
2002-07-01,-12.3671
2002-06-28,-5.4746
2002-06-27,-4.8942
2002-06-26,-6.1621
2002-06-25,-9.1270
2002-06-24,-9.2448
2002-06-21,-12.1967
2002-06-20,-10.1431
2002-06-19,-8.9385
2002-06-18,-4.2491
2002-06-17,-1.2418
2002-06-14,-5.3201
2002-06-13,-8.0851
2002-06-12,-8.5172
2002-06-11,-8.0288
2002-06-10,-7.5812
2002-06-07,-7.1725
2002-06-06,-5.1667
2002-06-05,-3.4751
2002-06-04,-6.0864
2002-06-03,-8.8458
2002-05-31,-5.8514
2002-05-30,-2.6627
2002-05-29,-4.5391
2002-05-28,-0.1338
2002-05-24,4.2922
2002-05-23,5.5298
2002-05-22,1.8799
2002-05-21,9.2834
2002-05-20,11.3206
2002-05-17,4.9717
2002-05-16,2.0814
2002-05-15,0.4196
2002-05-14,2.2392
2002-05-13,-1.8482
2002-05-10,-5.7668
2002-05-09,-7.6515
2002-05-08,-4.5087
2002-05-07,-12.4012
2002-05-06,-13.5676
2002-05-03,-8.1124
2002-05-02,-5.7223
2002-05-01,-0.6013
2002-04-30,-2.8306
2002-04-29,-1.7106
2002-04-26,-1.0397
2002-04-25,2.9932
2002-04-24,-2.8199
2002-04-23,-0.4673
2002-04-22,0.5949
2002-04-19,-8.4833
2002-04-18,-11.7910
2002-04-17,-15.1561
2002-04-16,-14.6112
2002-04-15,-17.0231
2002-04-12,-17.6923
2002-04-11,-18.5705
2002-04-10,-13.4985
2002-04-09,-15.2762
2002-04-08,-17.2254
2002-04-05,-8.9249
2002-04-04,-4.4171
2002-04-03,-7.0053
2002-04-02,-5.0776
2002-04-01,-3.6801
2002-03-28,-2.4390
2002-03-27,-3.5361
2002-03-26,-5.1613
2002-03-25,-1.5964
2002-03-22,0.4853
2002-03-21,2.9602
2002-03-20,-0.7526
2002-03-19,1.7223
2002-03-18,0.4249
2002-03-15,3.6595
2002-03-14,8.6425
2002-03-13,9.5574
2002-03-12,11.6830
2002-03-11,7.0600
2002-03-08,6.7445
2002-03-07,7.6053
2002-03-06,7.0386
2002-03-05,4.3139
2002-03-04,2.9255
2002-03-01,-4.5139
2002-02-28,-9.2070
2002-02-27,-8.2012
2002-02-26,-9.5269
2002-02-25,-6.3720
2002-02-22,-5.2545
2002-02-21,-9.6127
2002-02-20,-6.4531
2002-02-19,-5.0253
2002-02-15,-4.6064
2002-02-14,0.1313
2002-02-13,2.5219
2002-02-12,3.6019
2002-02-11,-0.5816
2002-02-08,-3.7996
2002-02-07,-4.2987
2002-02-06,-1.0473
2002-02-05,-3.8009
2002-02-04,-6.5208
2002-02-01,-9.9249
2002-01-31,-8.1005
2002-01-30,-11.1906
2002-01-29,-12.7488
2002-01-28,-10.1072
2002-01-25,-10.5289
2002-01-24,-12.6677
2002-01-23,-13.4723
2002-01-22,-10.9230
2002-01-18,-9.0366
2002-01-17,-3.0406
2002-01-16,-3.3745
2002-01-15,-1.7444
2002-01-14,-3.9463
2002-01-11,-2.5830
2002-01-10,-0.2124
2002-01-09,2.5031
2002-01-08,2.2131
2002-01-07,1.1002
2002-01-04,1.3803
2002-01-03,1.1948
2002-01-02,0.1319
2001-12-31,-0.1156
2001-12-28,2.2037
2001-12-27,0.2435
2001-12-26,0.7407
2001-12-24,1.4959
2001-12-21,1.3289
2001-12-20,2.1308
2001-12-19,2.0511
2001-12-18,4.7668
2001-12-17,6.3174
2001-12-14,4.7668
2001-12-13,5.0861
2001-12-12,9.8529
2001-12-11,6.3923
2001-12-10,2.8625
2001-12-07,4.3780
2001-12-06,5.0726
2001-12-05,5.1629
2001-12-04,1.4261
2001-12-03,-0.3231
2001-11-30,0.7320
2001-11-29,0.0700
2001-11-28,-3.8989
2001-11-27,-0.5746
2001-11-26,1.9723
2001-11-23,1.3531
2001-11-21,0.4304
2001-11-20,1.7357
2001-11-19,4.7026
2001-11-16,4.6948
2001-11-15,4.5510
2001-11-14,5.9412
2001-11-13,7.5412
2001-11-12,5.8748
2001-11-09,2.7530
2001-11-08,2.9730
2001-11-07,4.9922
2001-11-06,7.3717
2001-11-05,4.4846
2001-11-02,6.6732
2001-11-01,8.5226
2001-10-31,5.0243
2001-10-30,6.6765
2001-10-29,6.4902
2001-10-26,10.2340
2001-10-25,11.3280
2001-10-24,11.6401
2001-10-23,8.9253
2001-10-22,6.8528
2001-10-19,4.7235
2001-10-18,4.0592
2001-10-17,6.1372
2001-10-16,8.6168
2001-10-15,10.0205
2001-10-12,9.9433
2001-10-11,10.4444
2001-10-10,6.5170
2001-10-09,2.8481
2001-10-08,3.9030
2001-10-05,8.3094
2001-10-04,4.1863
2001-10-03,0.9896
2001-10-02,-2.7282
2001-10-01,-0.6750
2001-09-28,-4.9238
2001-09-27,-6.8227
2001-09-26,-6.8367
2001-09-25,-5.8794
2001-09-24,-6.5918
2001-09-21,-9.4547
2001-09-20,-6.9350
2001-09-19,-7.8075
2001-09-18,-8.1467
2001-09-17,-12.6521
2001-09-10,-9.8327
2001-09-07,-6.2233
2001-09-06,-5.7330
2001-09-05,-1.5114
2001-09-04,-2.5072
2001-08-31,-4.4364
2001-08-30,-5.0969
2001-08-29,-0.8380
2001-08-28,-1.1770
2001-08-27,0.9446
2001-08-24,1.9438
2001-08-23,-1.0377
2001-08-22,-0.2208
2001-08-21,-3.9747
2001-08-20,-2.1314
2001-08-17,-3.1886
2001-08-16,-2.6727
2001-08-15,-1.7830
2001-08-14,1.0766
2001-08-13,0.1438
2001-08-10,0.3735
2001-08-09,-1.6794
2001-08-08,-0.5339
2001-08-07,1.6649
2001-08-06,0.6235
2001-08-03,2.3463
2001-08-02,4.6154
2001-08-01,2.6659
2001-07-31,-3.0591
2001-07-30,-1.8271
2001-07-27,-3.5290
2001-07-26,-1.1655
2001-07-25,1.0014
2001-07-24,2.5010
2001-07-23,1.0791
2001-07-20,-0.7512
2001-07-19,-7.2257
2001-07-18,-7.7005
2001-07-17,-5.0896
2001-07-16,-5.0044
2001-07-13,-5.7081
2001-07-12,-5.5233
2001-07-11,-8.1299
2001-07-10,-9.4896
2001-07-09,-7.2207
2001-07-06,-5.4174
2001-07-05,-0.8754
2001-07-03,-1.6196
2001-07-02,0.0700
2001-06-29,-0.0880
2001-06-28,-0.5616
2001-06-27,-2.5914
2001-06-26,-3.5906
2001-06-25,-4.0133
2001-06-22,-2.7821
2001-06-21,-3.9659
2001-06-20,-3.7532
2001-06-19,-1.8210
2001-06-18,0.5544
2001-06-15,0.6289
2001-06-14,3.5331
2001-06-13,3.4532
2001-06-12,1.7177
2001-06-11,-0.3735
2001-06-08,-2.9264
2001-06-07,-0.1278
2001-06-06,-0.4322
2001-06-05,-1.7389
2001-06-04,-3.2357
2001-06-01,-1.8945
2001-05-31,-3.4542
2001-05-30,-0.8188
2001-05-29,2.4076
2001-05-25,5.3573
2001-05-24,3.8194
2001-05-23,0.3590
2001-05-22,0.2634
2001-05-21,2.8314
2001-05-18,1.4843
2001-05-17,1.3253
2001-05-16,0.4660
2001-05-15,-4.0460
2001-05-14,-2.1245
2001-05-11,-3.6635
2001-05-10,1.4041
2001-05-09,1.9757
2001-05-08,4.5886
2001-05-07,3.4821
2001-05-04,0.8970
2001-05-03,-0.6727
2001-05-02,8.3568
2001-05-01,18.8666
2001-04-30,19.0078
2001-04-27,20.7900
2001-04-26,16.7402
2001-04-25,15.9515
2001-04-24,17.3646
2001-04-23,14.3441
2001-04-20,16.9229
2001-04-19,24.4239
2001-04-18,17.8228
2001-04-17,5.3243
2001-04-16,0.5926
2001-04-12,1.2205
2001-04-11,3.1988
2001-04-10,-0.4523
2001-04-09,0.6289
2001-04-06,4.7482
2001-04-05,10.2245
2001-04-04,3.2780
2001-04-03,2.3669
2001-04-02,2.2246
2001-03-30,6.7481
2001-03-29,-0.5442
2001-03-28,-0.5792
2001-03-27,1.1282
2001-03-26,-0.0943
2001-03-23,-5.8213
2001-03-22,-16.3145
2001-03-21,-17.1734
2001-03-20,-16.6981
2001-03-19,-11.7339
2001-03-16,-11.9257
2001-03-15,-9.8916
2001-03-14,-4.9449
2001-03-13,-4.0940
2001-03-12,-9.3162
2001-03-09,-4.5288
2001-03-08,-2.2314
2001-03-07,0.0372
2001-03-06,-4.9327
2001-03-05,-8.7739
2001-03-02,-12.3994
2001-03-01,-7.8627
2001-02-28,-12.1758
2001-02-27,-10.7137
2001-02-26,-5.9821
2001-02-23,-8.8519
2001-02-22,-6.8514
2001-02-21,-5.7452
2001-02-20,-0.5311
2001-02-16,4.4054
2001-02-15,2.5075
2001-02-14,2.8821
2001-02-13,-2.3442
2001-02-12,0.0415
2001-02-09,-1.8088
2001-02-08,3.1394
2001-02-07,5.9761
2001-02-06,4.7038
2001-02-05,3.3714
2001-02-02,-0.8809
2001-02-01,5.2996
2001-01-31,15.8341
2001-01-30,25.7251
2001-01-29,22.5669
2001-01-26,21.8807
2001-01-25,18.5253
2001-01-24,19.3172
2001-01-23,16.5669
2001-01-22,15.4894
2001-01-19,19.3798
2001-01-18,14.4684
2001-01-17,14.0078
2001-01-16,9.1176
2001-01-12,10.0411
2001-01-11,10.6270
2001-01-10,10.1757
2001-01-09,4.0000
2001-01-08,14.7131
2001-01-05,9.3023
2001-01-04,3.4066
2001-01-03,4.5525
2001-01-02,-3.4165
2000-12-29,-8.0485
2000-12-28,-6.5753
2000-12-27,-9.7795
2000-12-26,-10.7263
2000-12-22,-8.2474
2000-12-21,-12.4141
2000-12-20,-11.1111
2000-12-19,-12.8180
2000-12-18,-8.0004
2000-12-15,-8.1677
2000-12-14,-1.1337
2000-12-13,-8.5763
2000-12-12,-4.0871
2000-12-11,-3.4945
2000-12-08,-2.9418
2000-12-07,-5.4619
2000-12-06,-1.7766
2000-12-05,0.1162
2000-12-04,-3.5021
2000-12-01,-2.6768
2000-11-30,-5.9072
2000-11-29,0.3116
2000-11-28,0.4413
2000-11-27,5.8495
2000-11-24,0.5028
2000-11-22,-1.5000
2000-11-21,-3.5988
2000-11-20,3.0647
2000-11-17,1.9502
2000-11-16,-3.4945
2000-11-15,0.9529
2000-11-14,1.1465
2000-11-13,4.5619
2000-11-10,-0.6074
2000-11-09,7.3523
2000-11-08,14.3559
2000-11-07,11.8876
2000-11-06,8.0112
2000-11-03,5.6675
2000-11-02,5.7030
2000-11-01,3.2691
2000-10-31,-12.8319
2000-10-30,-16.0277
2000-10-27,-14.0932
2000-10-26,-10.0562
2000-10-25,-21.8214
2000-10-24,-20.3970
2000-10-23,-21.2566
2000-10-20,-18.3190
2000-10-19,-14.7981
2000-10-18,-16.5515
2000-10-17,2.2069
2000-10-16,-5.6786
2000-10-13,-3.1611
2000-10-12,-10.5249
2000-10-11,-5.0847
2000-10-10,-3.5678
2000-10-09,-4.1138
2000-10-06,-6.3534
2000-10-05,-6.8395
2000-10-04,-8.3206
2000-10-03,-11.5095
2000-10-02,-4.4138
2000-09-29,-9.9040
2000-09-28,-9.1590
2000-09-27,-7.5887
2000-09-26,-4.7040
2000-09-25,-1.2048
2000-09-22,-4.3475
2000-09-21,-8.9069
2000-09-20,-5.0898
2000-09-19,-4.7641
2000-09-18,-7.7677
2000-09-15,-5.3174
2000-09-14,-2.6399
2000-09-13,-3.9058
2000-09-12,-4.9430
2000-09-11,-3.4884
2000-09-08,3.7577
2000-09-07,8.2191
2000-09-06,8.2969
2000-09-05,8.0287
2000-09-01,10.9515
2000-08-31,7.7714
2000-08-30,6.4885
2000-08-29,8.9180
2000-08-28,6.6937
2000-08-25,6.9474
2000-08-24,4.2255
2000-08-23,3.7895
2000-08-22,2.1031
2000-08-21,4.5248
2000-08-18,4.0578
2000-08-17,5.7189
2000-08-16,7.2244
2000-08-15,10.5280
2000-08-14,9.9196
2000-08-11,7.9974
2000-08-10,8.6764
2000-08-09,8.2005
2000-08-08,6.2500
2000-08-07,3.3867
2000-08-04,0.9760
2000-08-03,-1.0661
2000-08-02,5.0575
2000-08-01,6.9596
2000-07-31,6.3981
2000-07-28,7.5717
2000-07-27,6.0673
2000-07-26,5.0182
2000-07-25,9.8039
2000-07-24,8.8956
2000-07-21,9.2233
2000-07-20,15.8025
2000-07-19,3.5714
2000-07-18,-5.6530
2000-07-17,-3.7057
2000-07-14,-8.8246
2000-07-13,-8.5955
2000-07-12,-4.6743
2000-07-11,-10.8470
2000-07-10,-7.6517
2000-07-07,-6.0370
2000-07-06,-11.5721
2000-07-05,-9.7706
2000-07-03,-9.0305
2000-06-30,-3.2583
2000-06-29,-2.4056
2000-06-28,-1.9138
2000-06-27,-8.0127
2000-06-26,-3.7277
2000-06-23,-6.5335
2000-06-22,-6.6305
2000-06-21,-5.3719
2000-06-20,3.5597
2000-06-19,6.7015
2000-06-16,4.0805
2000-06-15,10.1981
2000-06-14,8.0980
2000-06-13,7.5446
2000-06-12,11.1277
2000-06-09,12.3850
2000-06-08,9.2410
2000-06-07,12.6944
2000-06-06,2.8558
2000-06-05,5.9846
2000-06-02,2.5929
2000-06-01,-1.7336
2000-05-31,-1.5505
2000-05-30,6.4785
2000-05-26,2.3937
2000-05-25,1.9724
2000-05-24,6.4272
2000-05-23,-1.4954
2000-05-22,-0.4556
2000-05-19,-1.2088
2000-05-18,-1.3328
2000-05-17,-0.1130
2000-05-16,-2.0121
2000-05-15,-6.8630
2000-05-12,-6.2209
2000-05-11,-5.4749
2000-05-10,-6.6769
2000-05-09,-2.9963
2000-05-08,3.1737
2000-05-05,3.7212
2000-05-04,2.4952
2000-05-03,-3.0314
2000-05-02,-0.4469
2000-05-01,6.6667
2000-04-28,0.7955
2000-04-27,-2.7516
2000-04-26,-7.4307
2000-04-25,-7.8775
2000-04-24,-13.4990
2000-04-20,-15.2749
2000-04-19,-16.0000
2000-04-18,-7.9957
2000-04-17,-8.3033
2000-04-14,-11.2951
2000-04-13,-9.8819
2000-04-12,-4.4118
2000-04-11,-2.5551
2000-04-10,-3.7440
2000-04-07,2.0726
2000-04-06,6.5076
2000-04-05,9.4092
2000-04-04,6.7753
2000-04-03,8.2040
2000-03-31,7.6091
2000-03-30,12.6147
2000-03-29,11.2150
2000-03-28,12.7785
2000-03-27,17.8104
2000-03-24,14.6033
2000-03-23,6.7130
2000-03-22,7.5294
2000-03-21,10.1942
2000-03-20,9.4023
2000-03-17,1.8519
2000-03-16,5.7021
2000-03-15,6.7332
2000-03-14,5.7129
2000-03-13,3.0526
2000-03-10,-2.5463
2000-03-09,-2.2624
2000-03-08,-2.2989
2000-03-07,-7.2072
2000-03-06,-8.3911
2000-03-03,-7.4946
2000-03-02,-10.9114
2000-03-01,-14.4040
2000-02-29,-11.4682
2000-02-28,-9.4219
2000-02-25,-9.3351
2000-02-24,-5.8533
2000-02-23,-8.4673
2000-02-22,-2.6357
2000-02-18,-2.6002
2000-02-17,-0.2152
2000-02-16,2.0854
2000-02-15,6.5803
2000-02-14,3.4986
2000-02-11,3.5197
2000-02-10,5.0575
2000-02-09,0.6326
2000-02-08,-0.1595
2000-02-07,-6.0741
2000-02-04,-4.8395
2000-02-03,-1.5798
2000-02-02,-5.0209
2000-02-01,-4.9676
2000-01-31,-6.1612
2000-01-28,-5.6575
2000-01-27,-5.0209
2000-01-26,-1.8908
2000-01-25,0.9492
2000-01-24,7.0485
2000-01-21,6.5789
2000-01-20,2.5862
2000-01-19,6.6393
2000-01-18,-0.2155
2000-01-14,10.8927
2000-01-13,8.7356
2000-01-12,9.6330
2000-01-11,8.3690
2000-01-10,7.5171
2000-01-07,4.4927
2000-01-06,5.5556
2000-01-05,5.3396
2000-01-04,2.6190
2000-01-03,5.4545
1999-12-31,-1.2089
1999-12-30,1.6355
1999-12-29,-0.2288
1999-12-28,0.1003
1999-12-27,0.6881
1999-12-23,-4.1898
1999-12-22,-8.6912
1999-12-21,-5.5737
1999-12-20,-5.8621
1999-12-17,-1.6716
1999-12-16,3.7238
1999-12-15,3.4616
1999-12-14,6.0062
1999-12-13,5.2884
1999-12-10,3.8095
1999-12-09,8.4880
1999-12-08,11.5218
1999-12-07,8.1116
1999-12-06,11.6028
1999-12-03,14.1531
1999-12-02,12.2880
1999-12-01,9.3004
1999-11-30,9.5684
1999-11-29,8.6784
1999-11-26,10.5263
1999-11-24,7.7320
1999-11-23,13.2878
1999-11-22,14.8286
1999-11-19,15.3161
1999-11-18,7.1704
1999-11-17,-0.5301
1999-11-16,-0.0729
1999-11-15,-2.6562
