time,APO
2003-06-25,-0.4137
2003-06-24,-0.5117
2003-06-23,-0.7675
2003-06-20,-0.9527
2003-06-19,-1.0548
2003-06-18,-1.1915
2003-06-17,-1.1643
2003-06-16,-1.0696
2003-06-13,-0.9789
2003-06-12,-0.8519
2003-06-11,-0.7601
2003-06-10,-0.7522
2003-06-09,-0.6787
2003-06-06,-0.5748
2003-06-05,-0.4246
2003-06-04,-0.3026
2003-06-03,-0.1162
2003-06-02,0.1426
2003-05-30,0.2452
2003-05-29,0.3749
2003-05-28,0.4810
2003-05-27,0.5653
2003-05-23,0.5659
2003-05-22,0.6754
2003-05-21,0.7961
2003-05-20,0.9258
2003-05-19,1.1349
2003-05-16,1.2525
2003-05-15,1.2764
2003-05-14,1.2851
2003-05-13,1.2906
2003-05-12,1.2084
2003-05-09,1.1824
2003-05-08,1.2214
2003-05-07,1.3426
2003-05-06,1.3595
2003-05-05,1.3521
2003-05-02,1.2973
2003-05-01,1.2128
2003-04-30,1.0148
2003-04-29,0.8070
2003-04-28,0.5412
2003-04-25,0.3277
2003-04-24,0.2035
2003-04-23,0.0571
2003-04-22,-0.0880
2003-04-21,-0.1159
2003-04-17,-0.1004
2003-04-16,-0.1569
2003-04-15,-0.1981
2003-04-14,-0.1418
2003-04-11,-0.0414
2003-04-10,0.1095
2003-04-09,0.3217
2003-04-08,0.5102
2003-04-07,0.7673
2003-04-04,0.8893
2003-04-03,1.0087
2003-04-02,1.1202
2003-04-01,1.2089
2003-03-31,1.2236
2003-03-28,1.1948
2003-03-27,0.9887
2003-03-26,0.7692
2003-03-25,0.5656
2003-03-24,0.4483
2003-03-21,0.3542
2003-03-20,0.2152
2003-03-19,0.0769
2003-03-18,-0.0405
2003-03-17,-0.1266
2003-03-14,-0.2488
2003-03-13,-0.2795
2003-03-12,-0.2240
2003-03-11,-0.1368
2003-03-10,0.0047
2003-03-07,0.1025
2003-03-06,0.1264
2003-03-05,0.1655
2003-03-04,0.1432
2003-03-03,0.0662
2003-02-28,-0.0382
2003-02-27,-0.0929
2003-02-26,-0.1268
2003-02-25,-0.2123
2003-02-24,-0.4108
2003-02-21,-0.6445
2003-02-20,-0.9361
2003-02-19,-1.1429
2003-02-18,-1.3603
2003-02-14,-1.5562
2003-02-13,-1.5697
2003-02-12,-1.5912
2003-02-11,-1.6515
2003-02-10,-1.6703
2003-02-07,-1.5932
2003-02-06,-1.4949
2003-02-05,-1.3462
2003-02-04,-1.1780
2003-02-03,-0.8282
2003-01-31,-0.4627
2003-01-30,-0.0657
2003-01-29,0.2932
2003-01-28,0.6353
2003-01-27,0.9445
2003-01-24,1.1507
2003-01-23,1.3947
2003-01-22,1.5221
2003-01-21,1.5951
2003-01-17,1.5788
2003-01-16,1.4286
2003-01-15,1.1415
2003-01-14,0.8131
2003-01-13,0.4960
2003-01-10,0.2439
2003-01-09,-0.0205
2003-01-08,-0.3299
2003-01-07,-0.6158
2003-01-06,-0.9381
2003-01-03,-1.1048
2003-01-02,-1.1945
2002-12-31,-1.2935
2002-12-30,-1.3249
2002-12-27,-1.2105
2002-12-26,-1.0853
2002-12-24,-1.0526
2002-12-23,-0.9497
2002-12-20,-0.8407
2002-12-19,-0.6679
2002-12-18,-0.4017
2002-12-17,-0.0219
2002-12-16,0.3092
2002-12-13,0.6171
2002-12-12,0.8003
2002-12-11,1.0277
2002-12-10,1.1360
2002-12-09,1.3192
2002-12-06,1.4197
2002-12-05,1.3272
2002-12-04,1.2893
2002-12-03,1.2757
2002-12-02,1.2963
2002-11-29,1.2595
2002-11-27,1.1744
2002-11-26,0.9955
2002-11-25,0.8684
2002-11-22,0.7981
2002-11-21,0.9166
2002-11-20,1.1657
2002-11-19,1.4544
2002-11-18,1.8264
2002-11-15,2.1091
2002-11-14,2.4845
2002-11-13,2.8114
2002-11-12,3.1234
2002-11-11,3.3596
2002-11-08,3.5396
2002-11-07,3.7519
2002-11-06,3.9359
2002-11-05,4.0759
2002-11-04,4.2169
2002-11-01,4.2135
2002-10-31,3.9186
2002-10-30,3.7880
2002-10-29,3.5141
2002-10-28,3.2346
2002-10-25,2.6821
2002-10-24,2.0523
2002-10-23,1.4693
2002-10-22,0.7790
2002-10-21,0.0692
2002-10-18,-0.5252
2002-10-17,-1.0935
2002-10-16,-1.5958
2002-10-15,-2.0803
2002-10-14,-2.5384
2002-10-11,-2.7869
2002-10-10,-2.9854
2002-10-09,-3.2075
2002-10-08,-3.1938
2002-10-07,-3.2606
2002-10-04,-3.3102
2002-10-03,-3.1435
2002-10-02,-2.9980
2002-10-01,-2.8485
2002-09-30,-2.7454
2002-09-27,-2.6348
2002-09-26,-2.4535
2002-09-25,-2.2562
2002-09-24,-2.1511
2002-09-23,-1.9661
2002-09-20,-1.8505
2002-09-19,-1.6516
2002-09-18,-1.4720
2002-09-17,-1.2700
2002-09-16,-1.0669
2002-09-13,-0.8959
2002-09-12,-0.6019
2002-09-11,-0.2047
2002-09-10,0.2179
2002-09-09,0.6390
2002-09-06,1.0363
2002-09-05,1.4328
2002-09-04,1.8766
2002-09-03,2.1653
2002-08-30,2.4579
2002-08-29,2.5585
2002-08-28,2.5003
2002-08-27,2.4976
2002-08-26,2.4264
2002-08-23,2.2451
2002-08-22,1.9381
2002-08-21,1.5619
2002-08-20,1.1605
2002-08-19,0.7938
2002-08-16,0.4496
2002-08-15,0.2628
2002-08-14,0.2113
2002-08-13,0.1525
2002-08-12,-0.0701
2002-08-09,-0.2086
2002-08-08,-0.2826
2002-08-07,-0.4187
2002-08-06,-0.4198
2002-08-05,-0.3272
2002-08-02,-0.1875
2002-08-01,-0.1116
2002-07-31,-0.0865
2002-07-30,-0.0478
2002-07-29,-0.0972
2002-07-26,-0.1791
2002-07-25,-0.2147
2002-07-24,-0.3288
2002-07-23,-0.4021
2002-07-22,-0.3081
2002-07-19,-0.3613
2002-07-18,-0.5560
2002-07-17,-0.8092
2002-07-16,-0.8725
2002-07-15,-0.9311
2002-07-12,-1.1386
2002-07-11,-1.3837
2002-07-10,-1.5631
2002-07-09,-1.7445
2002-07-08,-1.8731
2002-07-05,-1.9990
2002-07-03,-2.0535
2002-07-02,-1.9994
2002-07-01,-1.9621
2002-06-28,-1.9508
2002-06-27,-2.0720
2002-06-26,-2.1450
2002-06-25,-2.1406
2002-06-24,-2.0646
2002-06-21,-1.9518
2002-06-20,-1.7618
2002-06-19,-1.7066
2002-06-18,-1.6781
2002-06-17,-1.5614
2002-06-14,-1.4011
2002-06-13,-1.2949
2002-06-12,-1.0379
2002-06-11,-0.7070
2002-06-10,-0.4543
2002-06-07,-0.2861
2002-06-06,-0.1832
2002-06-05,-0.0588
2002-06-04,0.0951
2002-06-03,0.2510
2002-05-31,0.3556
2002-05-30,0.4525
2002-05-29,0.3547
2002-05-28,0.1548
2002-05-24,-0.0662
2002-05-23,-0.2036
2002-05-22,-0.5445
2002-05-21,-0.9254
2002-05-20,-1.0354
2002-05-17,-1.0858
2002-05-16,-1.1185
2002-05-15,-1.2615
2002-05-14,-1.3531
2002-05-13,-1.4262
2002-05-10,-1.5313
2002-05-09,-1.6579
2002-05-08,-1.7384
2002-05-07,-1.8698
2002-05-06,-1.8558
2002-05-03,-1.8547
2002-05-02,-2.1454
2002-05-01,-2.4153
2002-04-30,-2.7434
2002-04-29,-3.0884
2002-04-26,-3.5180
2002-04-25,-3.7397
2002-04-24,-4.0981
2002-04-23,-4.4435
2002-04-22,-4.4042
2002-04-19,-4.2245
2002-04-18,-4.1169
2002-04-17,-3.9923
2002-04-16,-3.6315
2002-04-15,-3.2513
2002-04-12,-2.8508
2002-04-11,-2.5266
2002-04-10,-2.1307
2002-04-09,-1.7626
2002-04-08,-1.2608
2002-04-05,-0.7104
2002-04-04,-0.2930
2002-04-03,0.0090
2002-04-02,0.3269
2002-04-01,0.6117
2002-03-28,0.9178
2002-03-27,1.1968
2002-03-26,1.3146
2002-03-25,1.4065
2002-03-22,1.3291
2002-03-21,1.3107
2002-03-20,1.2683
2002-03-19,1.2487
2002-03-18,1.1099
2002-03-15,0.8125
2002-03-14,0.4405
2002-03-13,0.0534
2002-03-12,-0.3083
2002-03-11,-0.7166
2002-03-08,-1.1359
2002-03-07,-1.3841
2002-03-06,-1.4686
2002-03-05,-1.6444
2002-03-04,-1.6184
2002-03-01,-1.5793
2002-02-28,-1.5223
2002-02-27,-1.3710
2002-02-26,-1.3857
2002-02-25,-1.5392
2002-02-22,-1.5565
2002-02-21,-1.6249
2002-02-20,-1.6102
2002-02-19,-1.6551
2002-02-15,-1.7847
2002-02-14,-2.0933
2002-02-13,-2.6252
2002-02-12,-2.9334
2002-02-11,-3.1905
2002-02-08,-3.4517
2002-02-07,-3.6518
2002-02-06,-3.7083
2002-02-05,-3.7068
2002-02-04,-3.4701
2002-02-01,-3.3280
2002-01-31,-3.1339
2002-01-30,-2.9814
2002-01-29,-2.6953
2002-01-28,-2.2982
2002-01-25,-1.8862
2002-01-24,-1.4742
2002-01-23,-1.0722
2002-01-22,-0.5706
2002-01-18,-0.2654
2002-01-17,-0.1022
2002-01-16,-0.0533
2002-01-15,0.1188
2002-01-14,0.2883
2002-01-11,0.4055
2002-01-10,0.5240
2002-01-09,0.6727
2002-01-08,0.7695
2002-01-07,0.9338
2002-01-04,1.0861
2002-01-03,1.1280
2002-01-02,1.1624
2001-12-31,1.2288
2001-12-28,1.4502
2001-12-27,1.5356
2001-12-26,1.5391
2001-12-24,1.6079
2001-12-21,1.6824
2001-12-20,1.8049
2001-12-19,1.6673
2001-12-18,1.4336
2001-12-17,1.3139
2001-12-14,1.1703
2001-12-13,0.9360
2001-12-12,0.8139
2001-12-11,0.7846
2001-12-10,0.7616
2001-12-07,0.7303
2001-12-06,0.7634
2001-12-05,0.7728
2001-12-04,0.7335
2001-12-03,0.7629
2001-11-30,0.8417
2001-11-29,1.0261
2001-11-28,1.2129
2001-11-27,1.4292
2001-11-26,1.6382
2001-11-23,1.8277
2001-11-21,1.9918
2001-11-20,2.0469
2001-11-19,2.0547
2001-11-16,2.1110
2001-11-15,2.1303
2001-11-14,2.2097
2001-11-13,2.2990
2001-11-12,2.4151
2001-11-09,2.5611
2001-11-08,2.6511
2001-11-07,2.6388
2001-11-06,2.6636
2001-11-05,2.6087
2001-11-02,2.5967
2001-11-01,2.6969
2001-10-31,2.7195
2001-10-30,2.7285
2001-10-29,2.6693
2001-10-26,2.6335
2001-10-25,2.3950
2001-10-24,2.1130
2001-10-23,1.9270
2001-10-22,1.8421
2001-10-19,1.6798
2001-10-18,1.5585
2001-10-17,1.3086
2001-10-16,0.9323
2001-10-15,0.5162
2001-10-12,0.0547
2001-10-11,-0.3344
2001-10-10,-0.6322
2001-10-09,-0.8829
2001-10-08,-1.3475
2001-10-05,-1.7240
2001-10-04,-1.9044
2001-10-03,-2.0705
2001-10-02,-2.3164
2001-10-01,-2.4028
2001-09-28,-2.4697
2001-09-27,-2.4779
2001-09-26,-2.3350
2001-09-25,-2.1966
2001-09-24,-2.1869
2001-09-21,-2.1503
2001-09-20,-1.8429
2001-09-19,-1.5686
2001-09-18,-1.3099
2001-09-17,-1.0598
2001-09-10,-0.9397
2001-09-07,-0.8617
2001-09-06,-0.8394
2001-09-05,-0.7209
2001-09-04,-0.6472
2001-08-31,-0.5284
2001-08-30,-0.4310
2001-08-29,-0.2718
2001-08-28,-0.2041
2001-08-27,-0.2187
2001-08-24,-0.3097
2001-08-23,-0.3663
2001-08-22,-0.2586
2001-08-21,-0.2433
2001-08-20,-0.0982
2001-08-17,0.0094
2001-08-16,0.0580
2001-08-15,0.0689
2001-08-14,0.1594
2001-08-13,0.1222
2001-08-10,0.1125
2001-08-09,-0.0308
2001-08-08,-0.1873
2001-08-07,-0.3167
2001-08-06,-0.4792
2001-08-03,-0.7492
2001-08-02,-1.0146
2001-08-01,-1.1074
2001-07-31,-1.1833
2001-07-30,-1.1923
2001-07-27,-1.2638
2001-07-26,-1.4608
2001-07-25,-1.7994
2001-07-24,-1.9870
2001-07-23,-2.0789
2001-07-20,-2.0088
2001-07-19,-1.9139
2001-07-18,-1.7373
2001-07-17,-1.6046
2001-07-16,-1.4763
2001-07-13,-1.4201
2001-07-12,-1.4047
2001-07-11,-1.3666
2001-07-10,-1.1789
2001-07-09,-0.9456
2001-07-06,-0.7328
2001-07-05,-0.5034
2001-07-03,-0.4739
2001-07-02,-0.5408
2001-06-29,-0.5835
2001-06-28,-0.5318
2001-06-27,-0.4981
2001-06-26,-0.4442
2001-06-25,-0.4013
2001-06-22,-0.2561
2001-06-21,-0.1194
2001-06-20,0.0439
2001-06-19,0.0771
2001-06-18,0.0541
2001-06-15,-0.0668
2001-06-14,-0.1715
2001-06-13,-0.2290
2001-06-12,-0.1615
2001-06-11,-0.0341
2001-06-08,0.0406
2001-06-07,0.1363
2001-06-06,0.1894
2001-06-05,0.2350
2001-06-04,0.1732
2001-06-01,0.2640
2001-05-31,0.2577
2001-05-30,0.2752
2001-05-29,0.2552
2001-05-25,0.2634
2001-05-24,0.2959
2001-05-23,0.4712
2001-05-22,0.7459
2001-05-21,1.0619
2001-05-18,1.2753
2001-05-17,1.5719
2001-05-16,2.0200
2001-05-15,2.3700
2001-05-14,2.7766
2001-05-11,3.0986
2001-05-10,3.6030
2001-05-09,3.9715
2001-05-08,4.1900
2001-05-07,4.4810
2001-05-04,4.8224
2001-05-03,4.8449
2001-05-02,4.5348
2001-05-01,4.1425
2001-04-30,3.6938
2001-04-27,3.4568
2001-04-26,3.2638
2001-04-25,3.0140
2001-04-24,2.7378
2001-04-23,2.5695
2001-04-20,2.0525
2001-04-19,1.4165
2001-04-18,0.9006
2001-04-17,0.6824
2001-04-16,0.4962
2001-04-12,0.2119
2001-04-11,0.1312
2001-04-10,-0.1181
2001-04-09,-0.4615
2001-04-06,-0.8700
2001-04-05,-1.3951
2001-04-04,-1.8403
2001-04-03,-2.0189
2001-04-02,-2.3176
2001-03-30,-2.4597
2001-03-29,-2.7550
2001-03-28,-2.8552
2001-03-27,-3.1387
2001-03-26,-3.4454
2001-03-23,-3.3953
2001-03-22,-3.2256
2001-03-21,-2.9956
2001-03-20,-2.8326
2001-03-19,-2.7051
2001-03-16,-2.5582
2001-03-15,-2.6654
2001-03-14,-2.7283
2001-03-13,-2.6270
2001-03-12,-2.6194
2001-03-09,-2.4152
2001-03-08,-2.3148
2001-03-07,-2.2977
2001-03-06,-2.1278
2001-03-05,-1.8338
2001-03-02,-1.5193
2001-03-01,-1.1965
2001-02-28,-0.8835
2001-02-27,-0.5436
2001-02-26,-0.2284
2001-02-23,0.1996
2001-02-22,0.7613
2001-02-21,1.2068
2001-02-20,1.5820
2001-02-16,2.0273
2001-02-15,2.3136
2001-02-14,2.7687
2001-02-13,3.1744
2001-02-12,3.5691
2001-02-09,3.8105
2001-02-08,4.0765
2001-02-07,4.4264
2001-02-06,4.6888
2001-02-05,5.1222
2001-02-02,5.4881
2001-02-01,5.4120
2001-01-31,5.0069
2001-01-30,4.8346
2001-01-29,4.4688
2001-01-26,4.0501
2001-01-25,3.6051
2001-01-24,3.3304
2001-01-23,2.9921
2001-01-22,2.6738
2001-01-19,2.3759
2001-01-18,1.5880
2001-01-17,0.8354
2001-01-16,0.4280
2001-01-12,0.0159
2001-01-11,-0.5421
2001-01-10,-0.8271
2001-01-09,-1.3632
2001-01-08,-1.6542
2001-01-05,-1.9173
2001-01-04,-2.1372
2001-01-03,-2.4618
2001-01-02,-2.6547
2000-12-29,-2.6496
2000-12-28,-2.5398
2000-12-27,-2.4798
2000-12-26,-2.2989
2000-12-22,-2.2112
2000-12-21,-2.0879
2000-12-20,-1.5251
2000-12-19,-1.2301
2000-12-18,-1.0566
2000-12-15,-1.1034
2000-12-14,-0.8383
2000-12-13,-0.7993
2000-12-12,-0.6717
2000-12-11,-0.5366
2000-12-08,-0.5218
2000-12-07,-0.4868
2000-12-06,-0.1663
2000-12-05,0.1180
2000-12-04,0.0932
2000-12-01,0.2451
2000-11-30,0.5634
2000-11-29,0.7692
2000-11-28,0.6214
2000-11-27,0.7490
2000-11-24,0.8547
2000-11-22,1.0366
2000-11-21,0.8309
2000-11-20,0.6533
2000-11-17,0.4845
2000-11-16,0.3184
2000-11-15,0.0623
2000-11-14,-0.4896
2000-11-13,-1.0875
2000-11-10,-1.6411
2000-11-09,-2.2570
2000-11-08,-2.8786
2000-11-07,-3.3803
2000-11-06,-3.9916
2000-11-03,-4.3885
2000-11-02,-4.8731
2000-11-01,-4.7215
2000-10-31,-4.5939
2000-10-30,-4.6250
2000-10-27,-4.8034
2000-10-26,-4.5759
2000-10-25,-4.2705
2000-10-24,-3.7251
2000-10-23,-3.3147
2000-10-20,-3.0865
2000-10-19,-2.8873
2000-10-18,-2.8999
2000-10-17,-2.5373
2000-10-16,-2.7736
2000-10-13,-2.9545
2000-10-12,-3.0494
2000-10-11,-2.9277
2000-10-10,-2.8386
2000-10-09,-2.8244
2000-10-06,-2.9465
2000-10-05,-2.8574
2000-10-04,-2.7468
2000-10-03,-2.7063
2000-10-02,-2.4600
2000-09-29,-2.2178
2000-09-28,-1.7955
2000-09-27,-1.5077
2000-09-26,-1.3036
2000-09-25,-0.8977
2000-09-22,-0.4568
2000-09-21,-0.1135
2000-09-20,0.2795
2000-09-19,0.6772
2000-09-18,1.0542
2000-09-15,1.4147
2000-09-14,1.8619
2000-09-13,2.2077
2000-09-12,2.4828
2000-09-11,2.6524
2000-09-08,2.7659
2000-09-07,2.7229
2000-09-06,2.6679
2000-09-05,2.5812
2000-09-01,2.5942
2000-08-31,2.5758
2000-08-30,2.5866
2000-08-29,2.6467
2000-08-28,2.5305
2000-08-25,2.3659
2000-08-24,2.1678
2000-08-23,2.2312
2000-08-22,2.3221
2000-08-21,2.3949
2000-08-18,2.5014
2000-08-17,2.5564
2000-08-16,2.3979
2000-08-15,2.3651
2000-08-14,2.2972
2000-08-11,2.1056
2000-08-10,2.0275
2000-08-09,1.9855
2000-08-08,1.9004
2000-08-07,1.9048
2000-08-04,1.9881
2000-08-03,1.7326
2000-08-02,1.3256
2000-08-01,0.9594
2000-07-31,0.6609
2000-07-28,0.3269
2000-07-27,-0.0230
2000-07-26,-0.4840
2000-07-25,-0.9574
2000-07-24,-1.2693
2000-07-21,-1.8188
2000-07-20,-2.2474
2000-07-19,-2.6085
2000-07-18,-2.7682
2000-07-17,-2.6383
2000-07-14,-2.5676
2000-07-13,-2.6532
2000-07-12,-2.3815
2000-07-11,-2.2375
2000-07-10,-1.9608
2000-07-07,-1.5479
2000-07-06,-1.1216
2000-07-05,-0.5137
2000-07-03,-0.2084
2000-06-30,0.1524
2000-06-29,0.4185
2000-06-28,0.7659
2000-06-27,1.0627
2000-06-26,1.5387
2000-06-23,1.9202
2000-06-22,2.3758
2000-06-21,2.4528
2000-06-20,2.5802
2000-06-19,2.4950
2000-06-16,2.2037
2000-06-15,2.1535
2000-06-14,2.0595
2000-06-13,1.8032
2000-06-12,1.4931
2000-06-09,1.3278
2000-06-08,1.0406
2000-06-07,0.7678
2000-06-06,0.3385
2000-06-05,0.0958
2000-06-02,-0.0648
2000-06-01,-0.0868
2000-05-31,-0.2838
2000-05-30,-0.3850
2000-05-26,-0.5195
2000-05-25,-0.6435
2000-05-24,-0.6330
2000-05-23,-0.6681
2000-05-22,-0.6049
2000-05-19,-0.7016
2000-05-18,-0.7746
2000-05-17,-0.8120
2000-05-16,-0.9162
2000-05-15,-1.0856
2000-05-12,-1.1769
2000-05-11,-1.3219
2000-05-10,-1.3110
2000-05-09,-1.5321
2000-05-08,-1.9216
2000-05-05,-2.3701
2000-05-04,-2.4326
2000-05-03,-2.5411
2000-05-02,-3.0292
2000-05-01,-3.2372
2000-04-28,-3.2269
2000-04-27,-2.9532
2000-04-26,-2.5316
2000-04-25,-2.0515
2000-04-24,-1.5788
2000-04-20,-0.8597
2000-04-19,-0.2045
2000-04-18,0.4310
2000-04-17,0.7886
2000-04-14,1.3663
2000-04-13,1.8893
2000-04-12,2.4654
2000-04-11,3.2149
2000-04-10,3.5788
2000-04-07,3.5642
2000-04-06,3.5791
2000-04-05,3.6262
2000-04-04,3.5440
2000-04-03,3.3995
2000-03-31,3.1285
2000-03-30,2.8077
2000-03-29,2.4898
2000-03-28,2.1740
2000-03-27,1.6503
2000-03-24,1.0616
2000-03-23,0.5591
2000-03-22,0.0155
2000-03-21,-0.4830
2000-03-20,-0.7467
2000-03-17,-1.2678
2000-03-16,-1.8130
2000-03-15,-2.2598
2000-03-14,-2.4975
2000-03-13,-2.6548
2000-03-10,-2.7165
2000-03-09,-2.7271
2000-03-08,-2.6389
2000-03-07,-2.4924
2000-03-06,-2.0840
2000-03-03,-1.7555
2000-03-02,-1.5426
2000-03-01,-1.3100
2000-02-29,-1.0875
2000-02-28,-0.7653
2000-02-25,-0.5069
2000-02-24,-0.2765
2000-02-23,-0.2294
2000-02-22,-0.1551
2000-02-18,-0.0427
2000-02-17,-0.1376
2000-02-16,-0.4628
2000-02-15,-0.6534
2000-02-14,-0.8171
2000-02-11,-0.8863
2000-02-10,-0.8438
2000-02-09,-0.7116
2000-02-08,-0.5170
2000-02-07,-0.1992
2000-02-04,0.1056
2000-02-03,0.3928
2000-02-02,0.4758
2000-02-01,0.8009
2000-01-31,1.1689
2000-01-28,1.5504
2000-01-27,1.8860
2000-01-26,2.1546
2000-01-25,2.1490
2000-01-24,2.1267
2000-01-21,2.1761
2000-01-20,2.0193
2000-01-19,2.0728
2000-01-18,1.7919
2000-01-14,1.5475
2000-01-13,1.1333
2000-01-12,0.8150
2000-01-11,0.4781
2000-01-10,0.1845
2000-01-07,0.0137
2000-01-06,0.0664
2000-01-05,0.0767
2000-01-04,0.0540
2000-01-03,0.0701
1999-12-31,-0.0829
1999-12-30,0.0089
1999-12-29,0.0650
1999-12-28,0.1618
1999-12-27,0.5349
1999-12-23,1.1940
1999-12-22,1.7929
1999-12-21,2.3906
1999-12-20,2.7354
1999-12-17,2.8441
1999-12-16,2.8201
1999-12-15,2.8638
1999-12-14,2.9971
1999-12-13,3.1864
1999-12-10,3.3200
1999-12-09,3.4802
1999-12-08,3.6095
1999-12-07,3.4295
