time,PPO
2002-06-03,0.6052
2002-05-31,0.8540
2002-05-30,1.0837
2002-05-29,0.8476
2002-05-28,0.3687
2002-05-24,-0.1573
2002-05-23,-0.4823
2002-05-22,-1.2899
2002-05-21,-2.1900
2002-05-20,-2.4485
2002-05-17,-2.5665
2002-05-16,-2.6458
2002-05-15,-2.9795
2002-05-14,-3.1913
2002-05-13,-3.3609
2002-05-10,-3.5843
2002-05-09,-3.8440
2002-05-08,-3.9951
2002-05-07,-4.2624
2002-05-06,-4.1820
2002-05-03,-4.1291
2002-05-02,-4.7322
2002-05-01,-5.2847
2002-04-30,-5.9542
2002-04-29,-6.6420
2002-04-26,-7.4949
2002-04-25,-7.8995
2002-04-24,-8.5837
2002-04-23,-9.2330
2002-04-22,-9.0805
2002-04-19,-8.6456
2002-04-18,-8.3654
2002-04-17,-8.0504
2002-04-16,-7.2649
2002-04-15,-6.4572
2002-04-12,-5.6223
2002-04-11,-4.9438
2002-04-10,-4.1357
2002-04-09,-3.3996
2002-04-08,-2.4180
2002-04-05,-1.3571
2002-04-04,-0.5596
2002-04-03,0.0171
2002-04-02,0.6256
2002-04-01,1.1717
2002-03-28,1.7621
2002-03-27,2.3018
2002-03-26,2.5304
2002-03-25,2.7072
2002-03-22,2.5541
2002-03-21,2.5164
2002-03-20,2.4352
2002-03-19,2.3959
2002-03-18,2.1316
2002-03-15,1.5618
2002-03-14,0.8468
2002-03-13,0.1027
2002-03-12,-0.5928
2002-03-11,-1.3784
2002-03-08,-2.1830
2002-03-07,-2.6596
2002-03-06,-2.8230
2002-03-05,-3.1588
2002-03-04,-3.1049
2002-03-01,-3.0269
2002-02-28,-2.9124
2002-02-27,-2.6113
2002-02-26,-2.6234
2002-02-25,-2.8902
2002-02-22,-2.9028
2002-02-21,-3.0083
2002-02-20,-2.9584
2002-02-19,-3.0185
2002-02-15,-3.2313
2002-02-14,-3.7619
2002-02-13,-4.6908
2002-02-12,-5.2129
2002-02-11,-5.6332
2002-02-08,-6.0612
2002-02-07,-6.3771
2002-02-06,-6.4391
2002-02-05,-6.4020
2002-02-04,-5.9590
2002-02-01,-5.6856
2002-01-31,-5.3304
2002-01-30,-5.0476
2002-01-29,-4.5378
2002-01-28,-3.8431
2002-01-25,-3.1399
2002-01-24,-2.4447
2002-01-23,-1.7710
2002-01-22,-0.9387
2002-01-18,-0.4350
2002-01-17,-0.1671
2002-01-16,-0.0871
2002-01-15,0.1940
2002-01-14,0.4707
2002-01-11,0.6614
2002-01-10,0.8556
2002-01-09,1.1012
2002-01-08,1.2634
2002-01-07,1.5381
2002-01-04,1.7957
2002-01-03,1.8717
2002-01-02,1.9334
2001-12-31,2.0479
2001-12-28,2.4220
2001-12-27,2.5708
2001-12-26,2.5837
2001-12-24,2.7062
2001-12-21,2.8377
2001-12-20,3.0520
2001-12-19,2.8249
2001-12-18,2.4360
2001-12-17,2.2386
2001-12-14,1.9989
2001-12-13,1.6026
2001-12-12,1.3967
2001-12-11,1.3523
2001-12-10,1.3180
2001-12-07,1.2681
2001-12-06,1.3311
2001-12-05,1.3528
2001-12-04,1.2896
2001-12-03,1.3438
2001-11-30,1.4844
2001-11-29,1.8141
2001-11-28,2.1508
2001-11-27,2.5404
2001-11-26,2.9236
2001-11-23,3.2790
2001-11-21,3.5890
2001-11-20,3.7044
2001-11-19,3.7362
2001-11-16,3.8580
2001-11-15,3.9144
2001-11-14,4.0858
2001-11-13,4.2772
2001-11-12,4.5231
2001-11-09,4.8261
2001-11-08,5.0265
2001-11-07,5.0345
2001-11-06,5.1198
2001-11-05,5.0534
2001-11-02,5.0647
2001-11-01,5.2990
2001-10-31,5.3812
2001-10-30,5.4273
2001-10-29,5.3379
2001-10-26,5.3033
2001-10-25,4.8564
2001-10-24,4.3093
2001-10-23,3.9490
2001-10-22,3.7936
2001-10-19,3.4714
2001-10-18,3.2286
2001-10-17,2.7145
2001-10-16,1.9358
2001-10-15,1.0721
2001-10-12,0.1137
2001-10-11,-0.6951
2001-10-10,-1.3118
2001-10-09,-1.8263
2001-10-08,-2.7765
2001-10-05,-3.5405
2001-10-04,-3.9031
2001-10-03,-4.2325
2001-10-02,-4.7261
2001-10-01,-4.8824
2001-09-28,-4.9951
2001-09-27,-4.9844
2001-09-26,-4.6698
2001-09-25,-4.3680
2001-09-24,-4.3297
2001-09-21,-4.2409
2001-09-20,-3.6160
2001-09-19,-3.0652
2001-09-18,-2.5500
2001-09-17,-2.0555
2001-09-10,-1.8125
2001-09-07,-1.6546
2001-09-06,-1.6057
2001-09-05,-1.3755
2001-09-04,-1.2323
2001-08-31,-1.0051
2001-08-30,-0.8180
2001-08-29,-0.5149
2001-08-28,-0.3868
2001-08-27,-0.4143
2001-08-24,-0.5870
2001-08-23,-0.6950
2001-08-22,-0.4903
2001-08-21,-0.4607
2001-08-20,-0.1856
2001-08-17,0.0176
2001-08-16,0.1093
2001-08-15,0.1299
2001-08-14,0.3010
2001-08-13,0.2308
2001-08-10,0.2125
2001-08-09,-0.0580
2001-08-08,-0.3518
2001-08-07,-0.5928
2001-08-06,-0.8945
2001-08-03,-1.3942
2001-08-02,-1.8844
2001-08-01,-2.0538
2001-07-31,-2.1902
2001-07-30,-2.2008
2001-07-27,-2.3272
2001-07-26,-2.6819
2001-07-25,-3.2932
2001-07-24,-3.6246
2001-07-23,-3.7803
2001-07-20,-3.6402
2001-07-19,-3.4551
2001-07-18,-3.1220
2001-07-17,-2.8705
2001-07-16,-2.6341
2001-07-13,-2.5257
2001-07-12,-2.4906
2001-07-11,-2.4150
2001-07-10,-2.0764
2001-07-09,-1.6593
2001-07-06,-1.2829
2001-07-05,-0.8794
2001-07-03,-0.8271
2001-07-02,-0.9423
2001-06-29,-1.0149
2001-06-28,-0.9237
2001-06-27,-0.8644
2001-06-26,-0.7695
2001-06-25,-0.6941
2001-06-22,-0.4426
2001-06-21,-0.2062
2001-06-20,0.0758
2001-06-19,0.1331
2001-06-18,0.0935
2001-06-15,-0.1154
2001-06-14,-0.2959
2001-06-13,-0.3949
2001-06-12,-0.2786
2001-06-11,-0.0589
2001-06-08,0.0701
2001-06-07,0.2356
2001-06-06,0.3273
2001-06-05,0.4063
2001-06-04,0.2997
2001-06-01,0.4566
2001-05-31,0.4454
2001-05-30,0.4756
2001-05-29,0.4412
2001-05-25,0.4554
2001-05-24,0.5122
2001-05-23,0.8193
2001-05-22,1.3046
2001-05-21,1.8708
2001-05-18,2.2645
2001-05-17,2.8104
2001-05-16,3.6318
2001-05-15,4.2907
2001-05-14,5.0544
2001-05-11,5.6693
2001-05-10,6.6387
2001-05-09,7.3829
2001-05-08,7.8521
2001-05-07,8.4635
2001-05-04,9.1779
2001-05-03,9.2936
2001-05-02,8.7445
2001-05-01,8.0477
2001-04-30,7.2438
2001-04-27,6.8461
2001-04-26,6.5314
2001-04-25,6.0911
2001-04-24,5.5812
2001-04-23,5.2847
2001-04-20,4.2490
2001-04-19,2.9559
2001-04-18,1.8914
2001-04-17,1.4396
2001-04-16,1.0470
2001-04-12,0.4453
2001-04-11,0.2744
2001-04-10,-0.2463
2001-04-09,-0.9599
2001-04-06,-1.8050
2001-04-05,-2.8852
2001-04-04,-3.8035
2001-04-03,-4.1550
2001-04-02,-4.7418
2001-03-30,-5.0140
2001-03-29,-5.5882
2001-03-28,-5.7634
2001-03-27,-6.2940
2001-03-26,-6.8679
2001-03-23,-6.7131
2001-03-22,-6.3256
2001-03-21,-5.8204
2001-03-20,-5.4512
2001-03-19,-5.1606
2001-03-16,-4.8422
2001-03-15,-4.9963
2001-03-14,-5.0803
2001-03-13,-4.8619
2001-03-12,-4.8276
2001-03-09,-4.4224
2001-03-08,-4.2198
2001-03-07,-4.1741
2001-03-06,-3.8556
2001-03-05,-3.3136
2001-03-02,-2.7398
2001-03-01,-2.1518
2001-02-28,-1.5872
2001-02-27,-0.9738
2001-02-26,-0.4079
2001-02-23,0.3562
2001-02-22,1.3619
2001-02-21,2.1710
2001-02-20,2.8596
2001-02-16,3.6874
2001-02-15,4.2402
2001-02-14,5.1181
2001-02-13,5.9136
2001-02-12,6.6965
2001-02-09,7.2060
2001-02-08,7.7584
2001-02-07,8.5158
2001-02-06,9.1287
2001-02-05,10.0815
2001-02-02,10.9153
2001-02-01,10.8697
2001-01-31,10.1541
2001-01-30,9.9223
2001-01-29,9.2836
2001-01-26,8.4979
2001-01-25,7.6371
2001-01-24,7.1217
2001-01-23,6.4458
2001-01-22,5.8030
2001-01-19,5.1882
2001-01-18,3.4914
2001-01-17,1.8455
2001-01-16,0.9470
2001-01-12,0.0351
2001-01-11,-1.1926
2001-01-10,-1.8159
2001-01-09,-2.9902
2001-01-08,-3.6270
2001-01-05,-4.1929
2001-01-04,-4.6662
2001-01-03,-5.3632
2001-01-02,-5.7705
2000-12-29,-5.7268
2000-12-28,-5.4589
2000-12-27,-5.2906
2000-12-26,-4.8702
2000-12-22,-4.6591
2000-12-21,-4.3809
2000-12-20,-3.1769
2000-12-19,-2.5508
2000-12-18,-2.1885
2000-12-15,-2.2774
2000-12-14,-1.7218
2000-12-13,-1.6355
2000-12-12,-1.3695
2000-12-11,-1.0916
2000-12-08,-1.0585
2000-12-07,-0.9871
2000-12-06,-0.3364
2000-12-05,0.2392
2000-12-04,0.1896
2000-12-01,0.4996
2000-11-30,1.1523
2000-11-29,1.5744
2000-11-28,1.2755
2000-11-27,1.5394
2000-11-24,1.7581
2000-11-22,2.1361
2000-11-21,1.7025
2000-11-20,1.3321
2000-11-17,0.9856
2000-11-16,0.6476
2000-11-15,0.1260
2000-11-14,-0.9846
2000-11-13,-2.1716
2000-11-10,-3.2541
2000-11-09,-4.4415
2000-11-08,-5.6332
2000-11-07,-6.5891
2000-11-06,-7.7360
2000-11-03,-8.4664
2000-11-02,-9.3489
2000-11-01,-9.0049
2000-10-31,-8.6962
2000-10-30,-8.6778
2000-10-27,-8.9146
2000-10-26,-8.4092
2000-10-25,-7.7605
2000-10-24,-6.6822
2000-10-23,-5.8816
2000-10-20,-5.4176
2000-10-19,-5.0137
2000-10-18,-4.9837
2000-10-17,-4.3185
2000-10-16,-4.7030
2000-10-13,-4.9799
2000-10-12,-5.0998
2000-10-11,-4.8522
2000-10-10,-4.6761
2000-10-09,-4.6254
2000-10-06,-4.8040
2000-10-05,-4.6380
2000-10-04,-4.4313
2000-10-03,-4.3430
2000-10-02,-3.9254
2000-09-29,-3.5313
2000-09-28,-2.8497
2000-09-27,-2.3885
2000-09-26,-2.0630
2000-09-25,-1.4200
2000-09-22,-0.7227
2000-09-21,-0.1797
2000-09-20,0.4423
2000-09-19,1.0723
2000-09-18,1.6714
2000-09-15,2.2452
2000-09-14,2.9607
2000-09-13,3.5191
2000-09-12,3.9716
2000-09-11,4.2550
2000-09-08,4.4489
2000-09-07,4.4006
2000-09-06,4.3427
2000-09-05,4.2270
2000-09-01,4.2744
2000-08-31,4.2758
2000-08-30,4.3243
2000-08-29,4.4512
2000-08-28,4.2840
2000-08-25,4.0274
2000-08-24,3.7046
2000-08-23,3.8333
2000-08-22,4.0161
2000-08-21,4.1640
2000-08-18,4.3748
2000-08-17,4.4961
2000-08-16,4.2430
2000-08-15,4.2142
2000-08-14,4.1197
2000-08-11,3.8000
2000-08-10,3.6839
2000-08-09,3.6263
2000-08-08,3.4823
2000-08-07,3.5021
2000-08-04,3.6581
2000-08-03,3.1904
2000-08-02,2.4464
2000-08-01,1.7705
2000-07-31,1.2190
2000-07-28,0.6031
2000-07-27,-0.0424
2000-07-26,-0.8900
2000-07-25,-1.7541
2000-07-24,-2.3248
2000-07-21,-3.3261
2000-07-20,-4.1081
2000-07-19,-4.7647
2000-07-18,-5.0386
2000-07-17,-4.7748
2000-07-14,-4.6241
2000-07-13,-4.7504
2000-07-12,-4.2517
2000-07-11,-3.9834
2000-07-10,-3.4827
2000-07-07,-2.7468
2000-07-06,-1.9888
2000-07-05,-0.9079
2000-07-03,-0.3682
2000-06-30,0.2695
2000-06-29,0.7400
2000-06-28,1.3572
2000-06-27,1.8860
2000-06-26,2.7337
2000-06-23,3.4213
2000-06-22,4.2388
2000-06-21,4.3805
2000-06-20,4.6242
2000-06-19,4.4899
2000-06-16,3.9876
2000-06-15,3.9107
2000-06-14,3.7502
2000-06-13,3.2906
2000-06-12,2.7358
2000-06-09,2.4427
2000-06-08,1.9222
2000-06-07,1.4227
2000-06-06,0.6292
2000-06-05,0.1781
2000-06-02,-0.1206
2000-06-01,-0.1614
2000-05-31,-0.5268
2000-05-30,-0.7148
2000-05-26,-0.9668
2000-05-25,-1.1985
2000-05-24,-1.1769
2000-05-23,-1.2413
2000-05-22,-1.1248
2000-05-19,-1.3040
2000-05-18,-1.4361
2000-05-17,-1.4983
2000-05-16,-1.6824
2000-05-15,-1.9836
2000-05-12,-2.1367
2000-05-11,-2.3829
2000-05-10,-2.3498
2000-05-09,-2.7285
2000-05-08,-3.4113
2000-05-05,-4.1893
2000-05-04,-4.2835
2000-05-03,-4.4523
2000-05-02,-5.2743
2000-05-01,-5.6193
2000-04-28,-5.5953
2000-04-27,-5.1161
2000-04-26,-4.3815
2000-04-25,-3.5480
2000-04-24,-2.7327
2000-04-20,-1.4868
2000-04-19,-0.3533
2000-04-18,0.7437
2000-04-17,1.3627
2000-04-14,2.3660
2000-04-13,3.2683
2000-04-12,4.2711
2000-04-11,5.5895
2000-04-10,6.2561
2000-04-07,6.2601
2000-04-06,6.3289
2000-04-05,6.4612
2000-04-04,6.3632
2000-04-03,6.1389
2000-03-31,5.6769
2000-03-30,5.1088
2000-03-29,4.5525
2000-03-28,3.9863
2000-03-27,3.0366
2000-03-24,1.9605
2000-03-23,1.0343
2000-03-22,0.0287
2000-03-21,-0.8923
2000-03-20,-1.3786
2000-03-17,-2.3354
2000-03-16,-3.3310
2000-03-15,-4.1376
2000-03-14,-4.5616
2000-03-13,-4.8374
2000-03-10,-4.9338
2000-03-09,-4.9390
2000-03-08,-4.7761
2000-03-07,-4.5018
2000-03-06,-3.7533
2000-03-03,-3.1504
2000-03-02,-2.7602
2000-03-01,-2.3313
2000-02-29,-1.9214
2000-02-28,-1.3437
2000-02-25,-0.8857
2000-02-24,-0.4813
2000-02-23,-0.3986
2000-02-22,-0.2686
2000-02-18,-0.0738
2000-02-17,-0.2373
2000-02-16,-0.7972
2000-02-15,-1.1246
2000-02-14,-1.4081
2000-02-11,-1.5285
2000-02-10,-1.4550
2000-02-09,-1.2298
2000-02-08,-0.8940
2000-02-07,-0.3457
2000-02-04,0.1835
2000-02-03,0.6844
2000-02-02,0.8310
2000-02-01,1.4007
2000-01-31,2.0453
2000-01-28,2.7166
2000-01-27,3.3063
2000-01-26,3.7825
2000-01-25,3.7813
2000-01-24,3.7547
2000-01-21,3.8608
2000-01-20,3.5975
2000-01-19,3.7046
2000-01-18,3.2140
2000-01-14,2.7779
2000-01-13,2.0354
2000-01-12,1.4644
2000-01-11,0.8601
2000-01-10,0.3328
2000-01-07,0.0248
2000-01-06,0.1207
2000-01-05,0.1400
2000-01-04,0.0989
2000-01-03,0.1287
1999-12-31,-0.1528
1999-12-30,0.0164
1999-12-29,0.1201
1999-12-28,0.2992
1999-12-27,0.9934
1999-12-23,2.2300
1999-12-22,3.3653
1999-12-21,4.5099
1999-12-20,5.1871
1999-12-17,5.4210
1999-12-16,5.4008
1999-12-15,5.5160
1999-12-14,5.8006
1999-12-13,6.2110
1999-12-10,6.5157
1999-12-09,6.8681
1999-12-08,7.1738
1999-12-07,6.8726
