time,FAMA,MAMA
2003-05-15,44.0719,41.1926
2003-05-14,44.0863,41.1481
2003-05-13,44.1011,41.1094
2003-05-12,44.1161,41.0637
2003-05-09,44.1315,41.0225
2003-05-08,44.1471,40.9883
2003-05-07,44.1630,40.9615
2003-05-06,44.1790,40.9312
2003-05-05,44.1954,40.8972
2003-05-02,44.2119,40.8679
2003-05-01,44.2287,40.8329
2003-04-30,44.2458,40.8061
2003-04-29,44.2631,40.7842
2003-04-28,44.2806,40.7581
2003-04-25,44.2983,40.7346
2003-04-24,44.3162,40.7171
2003-04-23,44.3343,40.6927
2003-04-22,44.3526,40.6653
2003-04-21,44.3711,40.6381
2003-04-17,44.3899,40.6224
2003-04-16,44.4088,40.6018
2003-04-15,44.4279,40.5881
2003-04-14,44.4472,40.5748
2003-04-11,44.4667,40.5752
2003-04-10,44.4862,40.5823
2003-04-09,44.5058,40.5882
2003-04-08,44.5255,40.5957
2003-04-07,44.5453,40.5963
2003-04-04,44.5651,40.5949
2003-04-03,44.5851,40.5919
2003-04-02,44.6051,40.5830
2003-04-01,44.6254,40.5764
2003-03-31,44.6457,40.5837
2003-03-28,44.6661,40.5926
2003-03-27,44.6866,40.5892
2003-03-26,44.7072,40.5827
2003-03-25,44.7279,40.5756
2003-03-24,44.7488,40.5587
2003-03-21,44.7698,40.5478
2003-03-20,44.7910,40.5232
2003-03-19,44.8125,40.5122
2003-03-18,44.8341,40.5021
2003-03-17,44.8559,40.4895
2003-03-14,44.8778,40.4769
2003-03-13,44.8999,40.4817
2003-03-12,44.9221,40.4895
2003-03-11,44.9444,40.5140
2003-03-10,44.9667,40.5380
2003-03-07,44.9889,40.5603
2003-03-06,45.0112,40.5717
2003-03-05,45.0335,40.5874
2003-03-04,45.0558,40.5999
2003-03-03,45.0782,40.6178
2003-02-28,45.1006,40.6327
2003-02-27,45.1231,40.6445
2003-02-26,45.1456,40.6599
2003-02-25,45.1681,40.6748
2003-02-24,45.1907,40.6813
2003-02-21,45.2134,40.6905
2003-02-20,45.2361,40.6927
2003-02-19,45.2589,40.6990
2003-02-18,45.2818,40.7035
2003-02-14,45.3048,40.7090
2003-02-13,45.3279,40.7242
2003-02-12,45.3511,40.7476
2003-02-11,45.3742,40.7680
2003-02-10,45.3974,40.7841
2003-02-07,45.4205,40.7977
2003-02-06,45.4438,40.8155
2003-02-05,45.4670,40.8314
2003-02-04,45.4903,40.8496
2003-02-03,45.5136,40.8687
2003-01-31,45.5370,40.8826
2003-01-30,45.5604,40.8964
2003-01-29,45.5838,40.9099
2003-01-28,45.6073,40.9132
2003-01-27,45.6309,40.9176
2003-01-24,45.6546,40.9307
2003-01-23,45.6783,40.9410
2003-01-22,45.7021,40.9409
2003-01-21,45.7260,40.9477
2003-01-17,45.7500,40.9502
2003-01-16,45.7742,40.9489
2003-01-15,45.7984,40.9234
2003-01-14,45.8229,40.8897
2003-01-13,45.8477,40.8507
2003-01-10,45.8728,40.8167
2003-01-09,45.8982,40.7815
2003-01-08,45.9239,40.7494
2003-01-07,45.9499,40.7313
2003-01-06,45.9762,40.7039
2003-01-03,46.0027,40.6884
2003-01-02,46.0294,40.6827
2002-12-31,46.0562,40.6824
2002-12-30,46.0832,40.6978
2002-12-27,46.1103,40.7197
2002-12-26,46.1374,40.7362
2002-12-24,46.1645,40.7471
2002-12-23,46.1917,40.7516
2002-12-20,46.2191,40.7536
2002-12-19,46.2465,40.7580
2002-12-18,46.2741,40.7683
2002-12-17,46.3018,40.7762
2002-12-16,46.3296,40.7782
2002-12-13,46.3575,40.7736
2002-12-12,46.3855,40.7771
2002-12-11,46.4137,40.7799
2002-12-10,46.4420,40.7762
2002-12-09,46.4705,40.7757
2002-12-06,46.4991,40.7813
2002-12-05,46.5278,40.7731
2002-12-04,46.5567,40.7611
2002-12-03,46.5859,40.7457
2002-12-02,46.6152,40.7224
2002-11-29,46.6448,40.6882
2002-11-27,46.6748,40.6555
2002-11-26,46.7050,40.6186
2002-11-25,46.7356,40.5948
2002-11-22,46.7665,40.5649
2002-11-21,46.7976,40.5437
2002-11-20,46.8290,40.5200
2002-11-19,46.8607,40.5128
2002-11-18,46.8926,40.5220
2002-11-15,46.9247,40.5272
2002-11-14,46.9568,40.5282
2002-11-13,46.9891,40.5256
2002-11-12,47.0216,40.5300
2002-11-11,47.0542,40.5354
2002-11-08,47.0870,40.5504
2002-11-07,47.1198,40.5640
2002-11-06,47.1528,40.5708
2002-11-05,47.1858,40.5645
2002-11-04,47.2191,40.5581
2002-11-01,47.2526,40.5475
2002-10-31,47.2863,40.5475
2002-10-30,47.3201,40.5550
2002-10-29,47.3541,40.5638
2002-10-28,47.3883,40.5826
2002-10-25,47.4225,40.6026
2002-10-24,47.4567,40.6328
2002-10-23,47.4910,40.6760
2002-10-22,47.5253,40.7068
2002-10-21,47.5595,40.7385
2002-10-18,47.5938,40.7652
2002-10-17,47.6281,40.7987
2002-10-16,47.6624,40.8430
2002-10-15,47.6967,40.9249
2002-10-14,47.7307,40.9894
2002-10-11,47.7646,41.0804
2002-10-10,47.7982,41.1697
2002-10-09,47.8315,41.2922
2002-10-08,47.8644,41.4288
2002-10-07,47.8967,41.5566
2002-10-04,47.9286,41.6867
2002-10-03,47.9599,41.8195
2002-10-02,47.9908,41.9362
2002-10-01,48.0212,42.0561
2002-09-30,48.0512,42.1693
2002-09-27,48.0808,42.2982
2002-09-26,48.1098,42.4179
2002-09-25,48.1384,42.5304
2002-09-24,48.1666,42.6391
2002-09-23,48.1944,42.7654
2002-09-20,48.2217,42.8745
2002-09-19,48.2485,42.9820
2002-09-18,48.2750,43.0860
2002-09-17,48.3011,43.1669
2002-09-16,48.3269,43.2374
2002-09-13,48.3524,43.3058
2002-09-12,48.3778,43.3739
2002-09-11,48.4029,43.4459
2002-09-10,48.4279,43.5067
2002-09-09,48.4526,43.5610
2002-09-06,48.4772,43.6215
2002-09-05,48.5016,43.6892
2002-09-04,48.5257,43.7628
2002-09-03,48.5497,43.8293
2002-08-30,48.5734,43.9034
2002-08-29,48.5969,43.9629
2002-08-28,48.6202,44.0166
2002-08-27,48.6433,44.0738
2002-08-26,48.6662,44.1218
2002-08-23,48.6891,44.1629
2002-08-22,48.7118,44.1994
2002-08-21,48.7345,44.2282
2002-08-20,48.7571,44.2623
2002-08-19,48.7797,44.2954
2002-08-16,48.8023,44.3226
2002-08-15,48.8248,44.3661
2002-08-14,48.8472,44.4245
2002-08-13,48.8694,44.4916
2002-08-12,48.8914,44.5747
2002-08-09,48.9131,44.6593
2002-08-08,48.9345,44.7445
2002-08-07,48.9555,44.8317
2002-08-06,48.9763,44.9322
2002-08-05,48.9966,45.0409
2002-08-02,49.0165,45.1604
2002-08-01,49.0358,45.2715
2002-07-31,49.0547,45.3818
2002-07-30,49.0732,45.4824
2002-07-29,49.0913,45.5769
2002-07-26,49.1089,45.6754
2002-07-25,49.1262,45.7993
2002-07-24,49.1429,45.9094
2002-07-23,49.1591,46.0196
2002-07-22,49.1749,46.1436
2002-07-19,49.1901,46.2615
2002-07-18,49.2049,46.3628
2002-07-17,49.2191,46.4649
2002-07-16,49.2330,46.5749
2002-07-15,49.2463,46.6945
2002-07-12,49.2592,46.8053
2002-07-11,49.2715,46.9262
2002-07-10,49.2833,47.0474
2002-07-09,49.2945,47.1731
2002-07-08,49.3052,47.2955
2002-07-05,49.3153,47.4108
2002-07-03,49.3248,47.5160
2002-07-02,49.3339,47.6376
2002-07-01,49.3425,47.7701
2002-06-28,49.3504,47.9090
2002-06-27,49.3576,48.0270
2002-06-26,49.3643,48.1466
2002-06-25,49.3704,48.2769
2002-06-24,49.3759,48.4158
2002-06-21,49.3807,48.5505
2002-06-20,49.3849,48.6915
2002-06-19,49.3884,48.8195
2002-06-18,49.3912,48.9397
2002-06-17,49.3935,49.0480
2002-06-14,49.3952,49.1513
2002-06-13,49.3965,49.2606
2002-06-12,49.3972,49.3739
2002-06-11,49.3973,49.4932
2002-06-10,49.3968,49.6094
2002-06-07,49.3957,49.7201
2002-06-06,49.3941,49.8243
2002-06-05,49.3919,49.9226
2002-06-04,49.3893,50.0175
2002-06-03,49.3861,50.1195
2002-05-31,49.3824,50.2287
2002-05-30,49.3782,50.3271
2002-05-29,49.3734,50.4174
2002-05-28,49.3682,50.5119
2002-05-24,49.3624,50.6049
2002-05-23,49.3562,50.6936
2002-05-22,49.3494,50.7769
2002-05-21,49.3423,50.8628
2002-05-20,49.3346,50.9524
2002-05-17,49.3265,51.0377
2002-05-16,49.3179,51.1177
2002-05-15,49.3089,51.1997
2002-05-14,49.2994,51.2873
2002-05-13,49.2894,51.3708
2002-05-10,49.2789,51.4719
2002-05-09,49.2679,51.5868
2002-05-08,49.2562,51.7016
2002-05-07,49.2439,51.8047
2002-05-06,49.2311,51.9398
2002-05-03,49.2175,52.0789
2002-05-02,49.2031,52.1900
2002-05-01,49.1881,52.2916
2002-04-30,49.1725,52.3921
2002-04-29,49.1563,52.4963
2002-04-26,49.1395,52.6009
2002-04-25,49.1221,52.7024
2002-04-24,49.1041,52.7948
2002-04-23,49.0856,52.8891
2002-04-22,49.0665,52.9803
2002-04-19,49.0468,53.0693
2002-04-18,49.0266,53.1537
2002-04-17,49.0058,53.2393
2002-04-16,48.9846,53.3467
2002-04-15,48.9627,53.4482
2002-04-12,48.9401,53.5550
2002-04-11,48.9169,53.6617
2002-04-10,48.8931,53.7765
2002-04-09,48.8685,53.8681
2002-04-08,48.8434,53.9670
2002-04-05,48.8177,54.0686
2002-04-04,48.7913,54.1213
2002-04-03,48.7645,54.1563
2002-04-02,48.7374,54.1961
2002-04-01,48.7100,54.2313
2002-03-28,48.6822,54.2572
2002-03-27,48.6542,54.2776
2002-03-26,48.6260,54.3012
2002-03-25,48.5974,54.3276
2002-03-22,48.5686,54.3509
2002-03-21,48.5396,54.3641
2002-03-20,48.5103,54.3714
2002-03-19,48.4809,54.3853
2002-03-18,48.4512,54.3893
2002-03-15,48.4214,54.3990
2002-03-14,48.3913,54.4066
2002-03-13,48.3611,54.4153
2002-03-12,48.3307,54.4211
2002-03-11,48.3001,54.4203
2002-03-08,48.2693,54.4360
2002-03-07,48.2383,54.4526
2002-03-06,48.2071,54.4764
2002-03-05,48.1756,54.4873
2002-03-04,48.1439,54.5016
2002-03-01,48.1119,54.5147
2002-02-28,48.0797,54.5427
2002-02-27,48.0473,54.5957
2002-02-26,48.0144,54.6508
2002-02-25,47.9810,54.7099
2002-02-22,47.9472,54.7637
2002-02-21,47.9129,54.8174
2002-02-20,47.8782,54.8821
2002-02-19,47.8431,54.9325
2002-02-15,47.8074,54.9734
2002-02-14,47.7714,55.0066
2002-02-13,47.7351,55.0148
2002-02-12,47.6985,55.0222
2002-02-11,47.6617,55.0372
2002-02-08,47.6246,55.0483
2002-02-07,47.5873,55.0716
2002-02-06,47.5497,55.1006
2002-02-05,47.5118,55.1162
2002-02-04,47.4735,55.1342
2002-02-01,47.4350,55.1499
2002-01-31,47.3963,55.1597
2002-01-30,47.3573,55.1702
2002-01-29,47.3180,55.1926
2002-01-28,47.2784,55.2282
2002-01-25,47.2385,55.2380
2002-01-24,47.1983,55.2422
2002-01-23,47.1579,55.2493
2002-01-22,47.1172,55.2606
2002-01-18,47.0763,55.2588
2002-01-17,47.0352,55.2380
2002-01-16,46.9939,55.1884
2002-01-15,46.9528,55.1510
2002-01-14,46.9116,55.1058
2002-01-11,46.8704,55.0642
2002-01-10,46.8292,55.0107
2002-01-09,46.7881,54.9475
2002-01-08,46.7471,54.8717
2002-01-07,46.7063,54.7940
2002-01-04,46.6656,54.7189
2002-01-03,46.6252,54.6351
2002-01-02,46.5849,54.5604
2001-12-31,46.5448,54.4958
2001-12-28,46.5049,54.4333
2001-12-27,46.4650,54.3604
2001-12-26,46.4254,54.2837
2001-12-24,46.3859,54.2117
2001-12-21,46.3465,54.1439
2001-12-20,46.3074,54.0726
2001-12-19,46.2683,53.9970
2001-12-18,46.2295,53.9146
2001-12-17,46.1909,53.8400
2001-12-14,46.1525,53.7689
2001-12-13,46.1142,53.6984
2001-12-12,46.0761,53.6315
2001-12-11,46.0381,53.5489
2001-12-10,46.0004,53.4741
2001-12-07,45.9628,53.4079
2001-12-06,45.9254,53.3372
2001-12-05,45.8881,53.2672
2001-12-04,45.8511,53.1901
2001-12-03,45.8142,53.1363
2001-11-30,45.7774,53.0947
2001-11-29,45.7406,53.0453
2001-11-28,45.7039,53.0012
2001-11-27,45.6672,52.9683
2001-11-26,45.6306,52.9246
2001-11-23,45.5939,52.8697
2001-11-21,45.5573,52.8192
2001-11-20,45.5208,52.7734
2001-11-19,45.4844,52.7214
2001-11-16,45.4480,52.6712
2001-11-15,45.4117,52.6231
2001-11-14,45.3755,52.5731
2001-11-13,45.3393,52.5247
2001-11-12,45.3032,52.4639
2001-11-09,45.2672,52.4118
2001-11-08,45.2313,52.3631
2001-11-07,45.1955,52.3153
2001-11-06,45.1597,52.2668
2001-11-05,45.1240,52.2198
2001-11-02,45.0883,52.1907
2001-11-01,45.0527,52.1637
2001-10-31,45.0169,52.1344
2001-10-30,44.9812,52.1141
2001-10-29,44.9453,52.0906
2001-10-26,44.9094,52.0670
2001-10-25,44.8734,52.0303
2001-10-24,44.8375,51.9958
2001-10-23,44.8015,51.9715
2001-10-22,44.7655,51.9610
2001-10-19,44.7293,51.9532
2001-10-18,44.6930,51.9584
2001-10-17,44.6565,51.9707
2001-10-16,44.6198,51.9749
2001-10-15,44.5828,51.9844
2001-10-12,44.5456,51.9933
2001-10-11,44.5082,52.0081
2001-10-10,44.4705,52.0304
2001-10-09,44.4325,52.0637
2001-10-08,44.3941,52.0980
2001-10-05,44.3554,52.1257
2001-10-04,44.3164,52.1561
2001-10-03,44.2770,52.1905
2001-10-02,44.2372,52.2270
2001-10-01,44.1971,52.2799
2001-09-28,44.1565,52.3388
2001-09-27,44.1153,52.4032
2001-09-26,44.0737,52.4771
2001-09-25,44.0315,52.5451
2001-09-24,43.9887,52.5978
2001-09-21,43.9454,52.6493
2001-09-20,43.9017,52.7231
2001-09-19,43.8574,52.7829
2001-09-18,43.8125,52.8302
2001-09-17,43.7672,52.8759
2001-09-10,43.7214,52.9376
2001-09-07,43.6751,52.9841
2001-09-06,43.6283,53.0304
2001-09-05,43.5811,53.0701
2001-09-04,43.5334,53.0983
2001-08-31,43.4853,53.1210
2001-08-30,43.4369,53.1517
2001-08-29,43.3881,53.1806
2001-08-28,43.3389,53.1908
2001-08-27,43.2894,53.1969
2001-08-24,43.2396,53.1934
2001-08-23,43.1896,53.1892
2001-08-22,43.1393,53.2052
2001-08-21,43.0887,53.2165
2001-08-20,43.0378,53.2383
2001-08-17,42.9866,53.2492
2001-08-16,42.9350,53.2577
2001-08-15,42.8831,53.2605
2001-08-14,42.8310,53.2670
2001-08-13,42.7786,53.2675
2001-08-10,42.7258,53.2698
2001-08-09,42.6729,53.2767
2001-08-08,42.6196,53.2881
2001-08-07,42.5660,53.2991
2001-08-06,42.5120,53.3004
2001-08-03,42.4578,53.3005
2001-08-02,42.4033,53.2921
2001-08-01,42.3486,53.2805
2001-07-31,42.2937,53.2775
2001-07-30,42.2385,53.2839
2001-07-27,42.1830,53.2871
2001-07-26,42.1272,53.2962
2001-07-25,42.0711,53.2988
2001-07-24,42.0146,53.3070
2001-07-23,41.9579,53.3172
2001-07-20,41.9008,53.3208
2001-07-19,41.8434,53.3251
2001-07-18,41.7857,53.3381
2001-07-17,41.7277,53.3498
2001-07-16,41.6693,53.3401
2001-07-13,41.6106,53.3340
2001-07-12,41.5517,53.3242
2001-07-11,41.4925,53.3207
2001-07-10,41.4331,53.3344
2001-07-09,41.3733,53.3578
2001-07-06,41.3131,53.3675
2001-07-05,41.2525,53.3682
2001-07-03,41.1916,53.3407
2001-07-02,41.1306,53.3085
2001-06-29,41.0694,53.2690
2001-06-28,41.0081,53.2334
2001-06-27,40.9466,53.1893
2001-06-26,40.8851,53.1528
2001-06-25,40.8235,53.1184
2001-06-22,40.7617,53.0855
2001-06-21,40.6998,53.0513
2001-06-20,40.6377,53.0180
2001-06-19,40.5755,52.9820
2001-06-18,40.5131,52.9367
2001-06-15,40.4507,52.8938
2001-06-14,40.3882,52.8540
2001-06-13,40.3255,52.8028
2001-06-12,40.2628,52.7471
2001-06-11,40.2001,52.6873
2001-06-08,40.1373,52.6263
2001-06-07,40.0746,52.5711
2001-06-06,40.0118,52.5095
2001-06-05,39.9490,52.4460
2001-06-04,39.8862,52.3845
2001-06-01,39.8234,52.3393
2001-05-31,39.7605,52.2974
2001-05-30,39.6975,52.2606
2001-05-29,39.6344,52.2191
2001-05-25,39.5711,52.1639
2001-05-24,39.5078,52.0954
2001-05-23,39.4446,52.0171
2001-05-22,39.3814,51.9492
2001-05-21,39.3183,51.8775
2001-05-18,39.2551,51.7998
2001-05-17,39.1921,51.7295
2001-05-16,39.1291,51.6704
2001-05-15,39.0661,51.6070
2001-05-14,39.0031,51.5542
2001-05-11,38.9400,51.5060
2001-05-10,38.8768,51.4612
2001-05-09,38.8136,51.3987
2001-05-08,38.7504,51.3266
2001-05-07,38.6872,51.2502
2001-05-04,38.6240,51.1828
2001-05-03,38.5609,51.1149
2001-05-02,38.4978,51.0572
2001-05-01,38.4347,50.9903
2001-04-30,38.3716,50.9071
2001-04-27,38.3086,50.8400
2001-04-26,38.2457,50.7670
2001-04-25,38.1828,50.7056
2001-04-24,38.1198,50.6379
2001-04-23,38.0569,50.5806
2001-04-20,37.9940,50.5261
2001-04-19,37.9310,50.4568
2001-04-18,37.8681,50.3886
2001-04-17,37.8051,50.3599
2001-04-16,37.7421,50.3653
2001-04-12,37.6786,50.3856
2001-04-11,37.6148,50.4089
2001-04-10,37.5505,50.4262
2001-04-09,37.4858,50.4355
2001-04-06,37.4207,50.4603
2001-04-05,37.3552,50.4755
2001-04-04,37.2892,50.4896
2001-04-03,37.2229,50.5351
2001-04-02,37.1560,50.5893
2001-03-30,37.0885,50.6224
2001-03-29,37.0205,50.6482
2001-03-28,36.9520,50.6800
2001-03-27,36.8830,50.7153
2001-03-26,36.8135,50.7252
2001-03-23,36.7436,50.7560
2001-03-22,36.6732,50.7966
2001-03-21,36.6022,50.8599
2001-03-20,36.5306,50.9239
2001-03-19,36.4583,50.9925
2001-03-16,36.3852,51.0401
2001-03-15,36.3116,51.1008
2001-03-14,36.2373,51.1346
2001-03-13,36.1624,51.1717
2001-03-12,36.0870,51.1919
2001-03-09,36.0111,51.2269
2001-03-08,35.9346,51.2431
2001-03-07,35.8577,51.2232
2001-03-06,35.7805,51.1977
2001-03-05,35.7030,51.1797
2001-03-02,35.6252,51.1670
2001-03-01,35.5471,51.1674
2001-02-28,35.4686,51.1489
2001-02-27,35.3898,51.1612
2001-02-26,35.3106,51.1601
2001-02-23,35.2309,51.1453
2001-02-22,35.1510,51.1369
2001-02-21,35.0706,51.1036
2001-02-20,34.9901,51.0771
2001-02-16,34.9092,51.0301
2001-02-15,34.8282,50.9650
2001-02-14,34.7471,50.8903
2001-02-13,34.6660,50.8232
2001-02-12,34.5848,50.7623
2001-02-09,34.5035,50.6950
2001-02-08,34.4222,50.6417
2001-02-07,34.3407,50.5772
2001-02-06,34.2591,50.4979
2001-02-05,34.1775,50.4321
2001-02-02,34.0958,50.3757
2001-02-01,34.0140,50.3284
2001-01-31,33.9320,50.2617
2001-01-30,33.8499,50.2046
2001-01-29,33.7677,50.1237
2001-01-26,33.6856,50.0502
2001-01-25,33.6033,49.9799
2001-01-24,33.5210,49.9262
2001-01-23,33.4386,49.8736
2001-01-22,33.3560,49.8274
2001-01-19,33.2732,49.7833
2001-01-18,33.1903,49.7252
2001-01-17,33.1072,49.6813
2001-01-16,33.0239,49.6955
2001-01-12,32.9401,49.7298
2001-01-11,32.8557,49.7590
2001-01-10,32.7708,49.7892
2001-01-09,32.6853,49.8209
2001-01-08,32.5992,49.8574
2001-01-05,32.5124,49.8892
2001-01-04,32.4251,49.9191
2001-01-03,32.3372,49.9534
2001-01-02,32.2487,49.9809
2000-12-29,32.1596,50.0580
2000-12-28,32.0696,50.1350
2000-12-27,31.9789,50.2116
2000-12-26,31.8872,50.2917
2000-12-22,31.7948,50.3720
2000-12-21,31.7014,50.4320
2000-12-20,31.6073,50.5301
2000-12-19,31.5122,50.6069
2000-12-18,31.4162,50.6636
2000-12-15,31.3195,50.7190
2000-12-14,31.2220,50.7885
2000-12-13,31.1237,50.8353
2000-12-12,31.0247,50.8887
2000-12-11,30.9248,50.9293
2000-12-08,30.8243,50.9647
2000-12-07,30.7231,50.9904
2000-12-06,30.6213,51.0358
2000-12-05,30.5187,51.0635
2000-12-04,30.4154,51.0580
2000-12-01,30.3117,51.0777
2000-11-30,30.2073,51.1114
2000-11-29,30.1023,51.1562
2000-11-28,29.9965,51.1696
2000-11-27,29.8901,51.1929
2000-11-24,29.7831,51.2136
2000-11-22,29.6754,51.2270
2000-11-21,29.5671,51.2477
2000-11-20,29.4581,51.2687
2000-11-17,29.3485,51.2659
2000-11-16,29.2384,51.2696
2000-11-15,29.1277,51.2921
2000-11-14,29.0163,51.3091
2000-11-13,28.9043,51.3256
2000-11-10,28.7916,51.3527
2000-11-09,28.6782,51.4024
2000-11-08,28.5640,51.4202
2000-11-07,28.4492,51.4353
2000-11-06,28.3337,51.4396
2000-11-03,28.2176,51.4540
2000-11-02,28.1008,51.4695
2000-11-01,27.9834,51.4760
2000-10-31,27.8653,51.4996
2000-10-30,27.7465,51.5237
2000-10-27,27.6271,51.5742
2000-10-26,27.5067,51.6234
2000-10-25,27.3855,51.6777
2000-10-24,27.2635,51.7587
2000-10-23,27.1404,51.8210
2000-10-20,27.0164,51.8768
2000-10-19,26.8914,51.9236
2000-10-18,26.7656,51.9624
2000-10-17,26.6390,52.0066
2000-10-16,26.5115,51.9628
2000-10-13,26.3836,51.9281
2000-10-12,26.2553,51.9034
2000-10-11,26.1264,51.9083
2000-10-10,25.9968,51.8686
2000-10-09,25.8668,51.8140
2000-10-06,25.7364,51.7434
2000-10-05,25.6058,51.6818
2000-10-04,25.4747,51.6338
2000-10-03,25.3433,51.5794
2000-10-02,25.2114,51.5436
2000-09-29,25.0791,51.4709
2000-09-28,24.9465,51.4237
2000-09-27,24.8134,51.3627
2000-09-26,24.6800,51.2872
2000-09-25,24.5463,51.2054
2000-09-22,24.4123,51.1031
2000-09-21,24.2782,50.9955
2000-09-20,24.1440,50.8987
2000-09-19,24.0095,50.7846
2000-09-18,23.8750,50.6683
2000-09-15,23.7403,50.5594
2000-09-14,23.6056,50.4406
2000-09-13,23.4707,50.3111
2000-09-12,23.3358,50.1763
2000-09-11,23.2010,50.0536
2000-09-08,23.0660,49.9321
2000-09-07,22.9310,49.7843
2000-09-06,22.7961,49.6155
2000-09-05,22.6613,49.4547
2000-09-01,22.5267,49.2935
2000-08-31,22.3922,49.1184
2000-08-30,22.2579,48.9497
2000-08-29,22.1237,48.7879
2000-08-28,21.9897,48.6115
2000-08-25,21.8560,48.4402
2000-08-24,21.7224,48.2799
2000-08-23,21.5889,48.1390
2000-08-22,21.4555,48.0045
2000-08-21,21.3221,47.8782
2000-08-18,21.1886,47.7502
2000-08-17,21.0552,47.6260
2000-08-16,20.9216,47.4901
2000-08-15,20.7881,47.3535
2000-08-14,20.6546,47.2174
2000-08-11,20.5212,47.0736
2000-08-10,20.3877,46.9417
2000-08-09,20.2543,46.8127
2000-08-08,20.1208,46.6875
2000-08-07,19.9873,46.5605
2000-08-04,19.8538,46.4457
2000-08-03,19.7202,46.3319
2000-08-02,19.5864,46.2164
2000-08-01,19.4526,46.1084
2000-07-31,19.3187,46.0183
2000-07-28,19.1845,45.9184
2000-07-27,19.0502,45.8197
2000-07-26,18.9156,45.7276
2000-07-25,18.7809,45.6368
2000-07-24,18.6460,45.5344
2000-07-21,18.5108,45.4283
2000-07-20,18.3756,45.3099
2000-07-19,18.2402,45.1778
2000-07-18,18.1049,45.0870
2000-07-17,17.9693,45.0227
2000-07-14,17.8333,44.9468
2000-07-13,17.6971,44.8779
2000-07-12,17.5605,44.8080
2000-07-11,17.4236,44.7343
2000-07-10,17.2863,44.6730
2000-07-07,17.1487,44.6045
2000-07-06,17.0107,44.5266
2000-07-05,16.8725,44.4670
2000-07-03,16.7338,44.3879
2000-06-30,16.5948,44.2854
2000-06-29,16.4557,44.1816
2000-06-28,16.3164,44.0544
2000-06-27,16.1770,43.9270
2000-06-26,16.0375,43.8185
2000-06-23,15.8979,43.6856
2000-06-22,15.7583,43.5641
2000-06-21,15.6186,43.4416
2000-06-20,15.4787,43.3044
2000-06-19,15.3389,43.1564
2000-06-16,15.1991,42.9868
2000-06-15,15.0595,42.8513
2000-06-14,14.9198,42.6965
2000-06-13,14.7803,42.5442
2000-06-12,14.6407,42.3737
2000-06-09,14.5014,42.2039
2000-06-08,14.3622,42.0281
2000-06-07,14.2231,41.8502
2000-06-06,14.0843,41.6642
2000-06-05,13.9457,41.5197
2000-06-02,13.8072,41.3716
2000-06-01,13.6686,41.2421
2000-05-31,13.5301,41.1255
2000-05-30,13.3914,41.0010
2000-05-26,13.2527,40.8571
2000-05-25,13.1140,40.7318
2000-05-24,12.9752,40.6074
2000-05-23,12.8363,40.4662
2000-05-22,12.6975,40.3348
2000-05-19,12.5586,40.1926
2000-05-18,12.4197,40.0631
2000-05-17,12.2808,39.9342
2000-05-16,12.1419,39.7949
2000-05-15,12.0029,39.6485
2000-05-12,11.8640,39.5249
2000-05-11,11.7250,39.3987
2000-05-10,11.5859,39.2713
2000-05-09,11.4468,39.1498
2000-05-08,11.3076,38.9969
2000-05-05,11.1684,38.8387
2000-05-04,11.0294,38.6890
2000-05-03,10.8904,38.5390
2000-05-02,10.7515,38.3850
2000-05-01,10.6126,38.2132
2000-04-28,10.4739,38.0364
2000-04-27,10.3354,37.8603
2000-04-26,10.1971,37.6869
2000-04-25,10.0589,37.5124
2000-04-24,9.9210,37.3260
2000-04-20,9.7833,37.1679
2000-04-19,9.6457,37.0207
2000-04-18,9.5081,36.8671
2000-04-17,9.3706,36.6792
2000-04-14,9.2334,36.4876
2000-04-13,9.0964,36.3286
2000-04-12,8.9596,36.1397
2000-04-11,8.8230,35.9332
2000-04-10,8.6868,35.6963
2000-04-07,8.5510,35.4433
2000-04-06,8.4159,35.1826
2000-04-05,8.2814,34.9212
2000-04-04,8.1475,34.6459
2000-04-03,8.0144,34.3869
2000-03-31,7.8818,34.1212
2000-03-30,7.7500,33.8711
2000-03-29,7.6187,33.5964
2000-03-28,7.4882,33.3378
2000-03-27,7.3583,33.0591
2000-03-24,7.2291,32.7555
2000-03-23,7.1009,32.4803
2000-03-22,6.9733,32.2293
2000-03-21,6.8464,31.9807
2000-03-20,6.7201,31.7334
2000-03-17,6.5944,31.4874
2000-03-16,6.4693,31.2528
2000-03-15,6.3448,31.0208
2000-03-14,6.2208,30.7965
2000-03-13,6.0973,30.5617
2000-03-10,5.9744,30.3293
2000-03-09,5.8520,30.1068
2000-03-08,5.7301,29.8683
2000-03-07,5.6088,29.6361
2000-03-06,5.4880,29.4179
2000-03-03,5.3678,29.1972
2000-03-02,5.2480,28.9495
2000-03-01,5.1289,28.7237
2000-02-29,5.0104,28.5101
2000-02-28,4.8923,28.2818
2000-02-25,4.7748,28.0424
2000-02-24,4.6578,27.7830
2000-02-23,4.5416,27.5084
2000-02-22,4.4262,27.2398
2000-02-18,4.3116,26.9572
2000-02-17,4.1978,26.6642
2000-02-16,4.0849,26.3469
2000-02-15,3.9730,26.0314
2000-02-14,3.8622,25.7059
2000-02-11,3.7524,25.3824
2000-02-10,3.6437,25.0590
2000-02-09,3.5361,24.7136
2000-02-08,3.4297,24.3735
2000-02-07,3.3244,24.0227
2000-02-04,3.2204,23.6925
